FECHA,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2015-01-25,-1.175,-5.5,-1.25,1.2525,2.81,0.481,354.5,8.266397845091497,6.0,-3.5,-10,3.2525,3.52,-5.975,20.0,27.0,120.0,122.7,4,6
2015-01-26,-1.8499999999999999,-2.4,-0.26000000000000006,1.23,1.44,0.144,366.25,2.217355782608345,1.5,-23.25,-26,2.8550000000000004,2.98,-4.025,21.5,23.0,129.0,142.5,4,6
2015-01-27,0.625,-1.0,1.19,0.4149999999999999,1.29,-0.654,469.25,10.1447851956888,-6.9,-20.25,-24,4.955,5.99,-3.375,28.0,33.0,168.0,153.3,4,6
2015-01-28,0.55,-0.3,0.16,0.5050000000000001,1.03,0.13600000000000004,407.75,7.274384280931732,-5.1,-7.0,-9,2.7125000000000004,3.06,-4.125,8.0,13.0,48.0,154.5,4,6
2015-01-29,1.0,-1.4,0.020000000000000195,0.24,1.25,-0.16399999999999998,406.25,5.377421934967226,-3.1,-12.5,-17,4.7299999999999995,5.21,-3.475,32.0,37.0,192.0,166.7,4,6
2015-01-30,0.5750000000000001,-3.1,-2.05,0.09249999999999997,1.7,0.8710000000000001,418.5,5.5677643628300215,1.6,-24.75,-33,2.2800000000000002,2.98,-1.7249999999999999,31.5,33.0,189.0,154.6,4,6
2015-01-31,-2.275,-5.1,-0.61,0.7225,1.62,-0.515,401.5,4.509249752822894,1.6,-19.0,-23,5.5600000000000005,6.76,0.5499999999999998,30.0,37.0,180.0,149.0,4,6
2015-02-01,-3.4,-7.3,-0.8600000000000001,3.595,6.16,0.4520000000000001,642.5,21.91650823770368,-16.2,-26.5,-31,5.865,6.64,-5.775,46.5,50.0,279.0,137.6,4,6
2015-02-02,0.125,-0.7,-0.15,0.54,1.9,0.57,653.5,17.74823934929885,12.0,-22.25,-28,2.06,2.44,-2.05,35.0,40.0,210.0,139.8,4,6
2015-02-03,0.35,-1.6,-0.8800000000000001,0.12000000000000002,1.35,0.6880000000000001,540.25,3.4034296427770228,-2.1,-13.5,-18,2.1499999999999995,2.21,-1.25,26.5,30.0,159.0,145.1,4,6
2015-02-04,-0.175,-0.5,-0.23000000000000004,0.33999999999999997,0.59,0.20400000000000001,428.25,4.272001872658765,-3.3,-13.25,-18,1.25,1.33,-1.4,13.0,13.0,78.0,150.1,4,6
2015-02-05,-1.1,-2.0,0.64,-0.625,-0.28,-0.19199999999999998,399.25,4.425306015783918,-3.1,-17.0,-20,1.5325,1.84,5.65,25.0,27.0,150.0,138.0,4,6
2015-02-06,1.225,-2.0,-0.08999999999999994,-1.2525,0.5,0.11699999999999999,421.25,8.421203397773187,-3.3,-6.25,-10,1.54,1.7,3.9999999999999996,5.0,10.0,30.0,139.3,4,6
2015-02-07,0.20000000000000007,-2.8,1.7600000000000002,-0.5700000000000001,0.88,-1.12,405.75,7.58836829188814,5.5,-18.5,-21,2.46,2.68,2.5,18.0,23.0,108.0,148.9,4,6
2015-02-08,-2.9250000000000003,-3.7,-0.20999999999999996,0.8275000000000001,1.34,0.355,511.5,7.767453465154029,-4.0,-17.5,-19,1.2425,1.35,2.075,28.5,30.0,171.0,148.7,4,6
2015-02-09,0.22499999999999992,-4.4,1.67,-0.765,1.31,-0.7560000000000001,385.5,3.1091263510296048,-1.6,-20.0,-23,1.33,1.4,3.725,21.5,23.0,129.0,141.9,4,6
2015-02-10,-1.45,-4.3,1.1,0.11250000000000004,1.81,-0.633,386.0,4.546060565661952,1.8,-14.5,-16,1.19,1.23,2.025,23.5,30.0,141.0,137.3,4,6
2015-02-11,-0.375,-2.6,-0.7100000000000002,-0.35999999999999993,0.66,0.434,358.5,6.244997998398398,1.2,-8.75,-14,99.99,99.99,2.8,1.5,3.0,9.0,127.7,4,6
2015-02-12,-0.2999999999999999,-2.3,1.1199999999999999,-0.20500000000000002,0.4,-0.382,327.25,6.3966136874651625,-0.7,-16.75,-18,1.185,1.23,1.85,11.5,13.0,69.0,124.4,4,6
2015-02-13,0.02499999999999991,-3.0,1.9299999999999997,-0.6725,0.29,-0.601,329.0,4.96655480858378,3.0,-2.5,-3,1.5450000000000002,1.95,4.15,3.0,3.0,18.0,121.8,4,6
2015-02-14,3.2,1.8,1.42,-1.7025000000000001,-1.54,-0.08900000000000001,324.25,2.5,-0.5,10.5,8,2.535,2.81,5.05,5.0,10.0,30.0,117.4,4,6
2015-02-15,7.725,7.1,0.030000000000000072,-2.0175,-1.45,-0.19700000000000004,333.5,2.886751345948129,2.0,-0.5,-4,1.93,2.13,-1.4000000000000001,13.5,17.0,81.0,116.7,4,6
2015-02-16,-1.125,-3.2,-1.35,1.2525,1.88,0.575,337.75,7.675719293112969,5.9,-5.0,-17,2.4074999999999998,2.79,-5.525,25.0,27.0,150.0,115.3,4,6
2015-02-17,-4.8,-10.0,4.08,3.06,4.54,-1.3039999999999998,390.75,18.714967272212903,12.9,-61.25,-69,2.5000000000000004,3.39,-7.7250000000000005,43.5,50.0,261.0,115.7,4,6
2015-02-18,1.1500000000000001,-1.3,-0.15999999999999992,0.39,1.41,0.13399999999999995,429.0,16.492422502470642,0.8,-25.25,-28,2.1175,2.38,-3.875,28.5,30.0,171.0,118.2,4,6
2015-02-19,0.575,-0.8,0.6300000000000001,-0.042499999999999996,0.9,-0.335,360.75,11.026483271348727,-7.5,-20.25,-25,1.21,1.34,-0.7,17.0,17.0,102.0,116.0,4,6
2015-02-20,-1.2,-2.0,0.019999999999999997,1.4525000000000001,1.78,0.047,356.0,3.7416573867739413,-1.4,-20.75,-24,2.1825,2.23,-6.000000000000001,13.5,20.0,81.0,117.0,4,6
2015-02-21,-0.5499999999999999,-2.4,-1.48,0.9275,1.8,0.773,330.75,3.304037933599835,2.3,-7.75,-11,2.17,2.45,-4.55,16.5,23.0,99.0,113.6,4,6
2015-02-22,-1.325,-2.5,0.99,1.3675000000000002,1.8,-0.131,335.25,2.6299556396765835,0.1,-7.0,-15,2.6975,2.86,-5.7250000000000005,15.0,23.0,90.0,115.0,4,6
2015-02-23,-0.2999999999999998,-7.0,5.279999999999999,-1.4025,1.47,-1.8970000000000002,415.5,5.802298395176403,3.8,-26.5,-32,7.83,8.27,6.975,33.5,37.0,201.0,114.3,4,6
2015-02-24,0.725,-1.5,0.53,-1.3424999999999998,-0.24,-0.34099999999999997,475.0,2.70801280154532,1.6,-27.5,-30,1.5299999999999998,1.72,4.324999999999999,20.0,27.0,120.0,112.1,4,6
2015-02-25,1.025,0.1,-0.21000000000000002,-0.6425000000000001,0.74,0.571,464.5,2.3804761428476167,-1.2,-11.25,-12,1.7075,1.8,0.9749999999999999,11.5,20.0,69.0,108.8,4,6
2015-02-26,0.19999999999999996,-1.1,0.8600000000000001,-0.47,-0.04,-0.298,367.25,3.095695936834452,-0.3,-6.0,-9,1.465,1.63,2.125,6.5,10.0,39.0,109.1,4,6
2015-02-27,0.025000000000000022,-1.2,-0.19,0.305,0.51,-0.06799999999999999,328.5,6.658328118479393,4.4,0.75,0,2.4075,2.89,-1.85,8.0,13.0,48.0,115.7,4,6
2015-02-28,0.2666666666666668,-3.6,-2.15,0.7433333333333333,3.41,2.1100000000000003,463.0,12.12435565298214,12.0,-19.666666666666668,-26,6.87,8.31,-3.3000000000000003,33.5,37.0,201.0,121.1,3,6
