FECHA,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2015-04-24,-0.35,-1.0,0.41999999999999993,0.04000000000000001,0.34,-0.154,368.75,4.112987559751022,-0.1,-8.5,-9,0.9575,1.04,0.4,1.5,3.0,9.0,136.0,4,6
2015-04-25,1.55,1.1,0.16000000000000006,-0.4375,-0.13,-0.05900000000000003,325.25,2.0615528128088303,0.3,0.75,-1,1.755,1.88,0.024999999999999967,1.5,3.0,9.0,127.4,4,6
2015-04-26,0.525,-1.1,-0.8700000000000001,-0.32999999999999996,0.12,0.172,304.0,2.943920288775949,1.0,0.25,-2,1.83,1.91,1.3,5.0,10.0,30.0,120.0,4,6
2015-04-27,-2.675,-3.8,0.53,1.375,1.66,-0.10200000000000005,300.5,1.7320508075688772,-1.0,-30.5,-36,0.88,0.91,-4.675,15.0,17.0,90.0,108.9,4,6
2015-04-28,0.1,-0.9,0.42000000000000004,-0.06249999999999999,0.22,0.08099999999999999,314.5,5.802298395176403,-1.0,-6.25,-10,1.92,2.25,0.17500000000000004,6.5,10.0,39.0,109.2,4,6
2015-04-29,-0.42500000000000004,-1.4,0.22999999999999998,0.685,1.01,-0.086,292.25,4.645786621588784,3.3,-16.75,-21,2.2775,2.85,-4.275,8.5,10.0,51.0,105.5,4,6
2015-04-30,2.35,-0.2,-1.4600000000000002,-1.62,-0.81,0.4899999999999999,342.5,3.415650255319866,-2.6,-1.0,-2,1.25,1.28,5.7,15.0,23.0,90.0,103.3,4,6
2015-05-01,1.925,-0.1,-1.5299999999999998,-1.8750000000000002,-0.45,0.9200000000000002,417.5,11.958260743101398,-8.4,1.5,-4,1.9875,2.24,5.875,15.0,17.0,90.0,101.4,4,6
2015-05-02,-1.5,-2.7,0.019999999999999997,-0.18749999999999997,0.77,-0.06100000000000002,419.0,15.340577998671801,2.0,-14.75,-21,1.135,1.37,3.875,28.5,30.0,171.0,107.3,4,6
2015-05-03,0.825,-2.0,-0.04999999999999991,-0.8775000000000001,0.19,0.11700000000000003,385.5,8.06225774829855,2.2,-4.75,-9,1.2,1.38,3.3,10.0,13.0,60.0,112.9,4,6
2015-05-04,1.6,1.0,0.22000000000000003,-0.7324999999999999,-0.49,-0.10300000000000001,355.0,4.320493798938574,2.0,-7.0,-10,0.8875000000000001,0.93,1.425,13.5,17.0,81.0,125.4,4,6
2015-05-05,-0.5249999999999999,-1.2,-0.20999999999999996,0.275,0.59,-0.08399999999999999,363.0,7.438637868140466,-5.4,-6.75,-12,1.2025,1.29,-0.625,15.0,20.0,90.0,130.0,4,6
2015-05-06,6.9,6.2,0.5799999999999998,-4.79,-4.62,0.08399999999999999,430.5,3.1091263510296048,0.0,-15.0,-23,4.9375,6.52,11.125,25.0,33.0,150.0,138.6,4,6
2015-05-07,0.7,-1.2,0.23999999999999985,0.10000000000000003,1.07,0.22799999999999998,404.0,7.393691004272944,-3.2,-7.5,-13,2.4475,3.94,-2.075,17.0,17.0,102.0,149.2,4,6
2015-05-08,1.6500000000000001,0.4,-0.82,-0.1,0.23,0.24200000000000005,386.75,6.701989754294367,-4.9,-10.25,-12,1.7325000000000002,1.82,-2.7750000000000004,7.0,7.0,42.0,152.6,4,6
2015-05-09,0.35000000000000003,-0.8,-0.58,-0.6950000000000001,-0.49,0.0,364.0,18.239152027072603,-12.2,0.25,-3,1.6324999999999998,3.6,3.7499999999999996,25.0,27.0,150.0,157.5,4,6
2015-05-10,-9.55,-11.2,-1.1599999999999997,2.055,2.97,0.6280000000000001,354.0,4.96655480858378,-1.2,-25.25,-29,0.9624999999999999,1.43,6.624999999999999,18.5,20.0,111.0,163.1,4,6
2015-05-11,-0.17500000000000004,-5.0,-1.59,-0.19750000000000006,1.45,0.5349999999999999,345.0,1.4142135623730951,0.0,-24.75,-35,4.1925,4.64,1.7499999999999998,30.0,37.0,180.0,166.2,4,6
2015-05-12,1.2249999999999999,-2.1,1.4100000000000001,0.33499999999999996,2.59,0.05799999999999992,479.5,48.58326186386967,35.6,-17.5,-22,6.494999999999999,8.87,-4.75,30.0,30.0,180.0,166.5,4,6
2015-05-13,0.575,-0.6,0.85,0.08749999999999991,1.63,-1.1629999999999998,709.0,15.599145275730121,7.6,-44.75,-63,2.0175,2.35,-1.625,46.5,50.0,279.0,160.3,4,6
2015-05-14,2.0,0.3,0.12000000000000006,-0.625,0.48,-0.11999999999999997,601.25,18.89223826513594,-13.7,-22.5,-30,1.46,1.62,-1.9000000000000001,25.0,30.0,150.0,148.2,4,6
2015-05-15,0.8,0.4,-0.059999999999999984,0.037500000000000006,0.5,0.21500000000000002,493.75,6.849574196011505,-2.3,-13.25,-18,1.6624999999999999,1.93,-2.025,16.5,20.0,99.0,139.5,4,6
2015-05-16,0.32500000000000007,-0.1,0.15,0.2525,0.45,0.063,410.0,2.449489742783178,0.6,-3.75,-7,2.26,2.88,-2.375,15.0,17.0,90.0,134.0,4,6
2015-05-17,4.95,4.0,-0.3599999999999999,-1.9750000000000003,-1.11,0.328,383.0,9.695359714832659,-6.6,0.0,-1,1.6975000000000002,1.87,1.4249999999999998,10.0,17.0,60.0,122.3,4,6
2015-05-18,-5.4,-13.9,3.66,0.2925000000000001,4.98,-1.9629999999999999,459.0,4.69041575982343,1.2,-28.5,-47,3.055,3.58,11.15,41.5,53.0,249.0,117.6,4,6
2015-05-19,2.4,-0.1,0.9399999999999998,-1.5125,-0.35,-0.321,506.0,10.23067283548187,-2.0,-19.25,-20,1.9649999999999999,2.12,1.95,13.5,20.0,81.0,112.9,4,6
2015-05-20,-1.2750000000000001,-1.5,0.19,0.2825,0.36,-0.06499999999999999,400.5,5.066228051190222,-1.6,-24.75,-26,0.28750000000000003,0.33,1.1749999999999998,3.5,7.0,21.0,108.2,4,6
2015-05-21,-1.05,-2.0,-0.18,0.2375,0.99,0.215,394.25,12.120918557051139,6.7,-9.5,-11,0.5075000000000001,0.72,1.0750000000000002,8.5,10.0,51.0,104.3,4,6
2015-05-22,1.475,1.1,-0.13,-0.6375,-0.51,0.05700000000000001,334.25,2.217355782608345,1.1,-3.5,-7,0.4275,0.5,1.475,1.5,3.0,9.0,101.6,4,6
2015-05-23,-0.125,-0.8,-0.07000000000000002,0.365,0.62,0.057999999999999996,325.25,0.9574271077563381,0.5,3.5,1,2.02,2.3,-2.825,5.0,7.0,30.0,100.2,4,6
2015-05-24,-0.22499999999999987,-1.7,1.1300000000000001,0.022499999999999992,0.73,-0.311,336.5,2.0816659994661326,-0.6,-4.25,-6,1.4,1.43,0.35000000000000003,13.0,13.0,78.0,101.2,4,6
2015-05-25,-1.275,-1.9,-0.43,0.595,0.83,0.12199999999999997,298.0,1.4142135623730951,-0.8,5.0,2,1.4975,1.53,-2.275,5.0,7.0,30.0,99.0,4,6
2015-05-26,1.425,0.1,0.7500000000000001,-1.1925,-0.93,-0.17099999999999996,317.75,3.4034296427770228,1.3,4.25,1,1.6099999999999999,1.65,6.925000000000001,10.0,17.0,60.0,97.0,4,6
2015-05-27,-1.1,-3.9,0.4,0.485,1.32,-0.168,287.5,7.852812659593164,-2.6,-10.75,-13,1.24,1.35,-1.875,13.5,20.0,81.0,97.8,4,6
2015-05-28,1.8250000000000002,-1.1,0.65,-1.29,-0.38,-0.22599999999999998,344.75,5.909032633745278,-1.3,6.5,5,2.8875,3.24,6.074999999999999,11.5,13.0,69.0,95.5,4,6
2015-05-29,1.6500000000000001,0.2,-0.27999999999999997,-1.1575000000000002,-0.77,0.089,403.25,6.020797289396148,-0.5,5.75,4,2.0300000000000002,2.12,4.05,20.0,20.0,120.0,94.8,4,6
2015-05-30,-1.25,-2.5,-0.5,0.045,0.55,0.152,392.25,4.7871355387816905,-3.5,2.0,0,1.6025,1.7,3.3,11.5,13.0,69.0,97.7,4,6
2015-05-31,-1.825,-4.0,-1.67,0.13,1.29,0.786,355.0,9.201449161228174,-4.0,7.75,3,1.8725,2.0,4.1499999999999995,13.5,17.0,81.0,97.0,4,6
2015-06-01,2.7,2.0,0.5599999999999998,-0.9224999999999999,-0.24,0.079,335.25,3.774917217635375,-0.3,0.5,-6,1.41,1.46,0.5250000000000001,15.0,23.0,90.0,103.2,4,6
2015-06-02,2.075,1.6,0.3299999999999999,-0.81,-0.59,-0.12,314.25,3.4034296427770228,1.7,10.0,8,1.125,1.16,2.075,3.0,3.0,18.0,103.9,4,6
2015-06-03,1.5499999999999998,0.5,0.09999999999999995,-0.7175,-0.52,0.06500000000000003,307.5,7.767453465154029,-6.0,7.25,6,1.225,1.31,2.875,5.0,7.0,30.0,111.6,4,6
2015-06-04,0.125,-0.4,-0.41,-0.2,0.08,0.20200000000000004,271.75,3.5,-2.1,9.75,9,0.8525,0.91,2.0749999999999997,5.0,10.0,30.0,121.4,4,6
2015-06-05,-0.04999999999999998,-0.6,-0.23999999999999994,-0.30500000000000005,-0.14,0.05400000000000001,286.5,3.415650255319866,-1.4,19.25,16,1.8125,1.9,3.9749999999999996,3.0,3.0,18.0,129.7,4,6
2015-06-06,1.6,-1.7,1.38,-0.6925,0.22,-0.375,311.5,5.916079783099616,-4.0,17.0,16,2.1975,2.31,2.6499999999999995,7.0,7.0,42.0,136.6,4,6
2015-06-07,2.8,-1.0,0.78,-0.08999999999999997,1.12,-0.162,368.75,9.358596760910972,6.7,18.5,14,6.4575,6.75,-9.2,30.0,30.0,180.0,141.4,4,6
2015-06-08,1.375,1.2,0.17,-0.6799999999999999,0.06,-0.48600000000000004,626.75,7.932002689527196,4.1,-39.25,-48,2.5424999999999995,2.79,-0.9499999999999998,37.0,37.0,222.0,138.2,4,6
2015-06-09,0.1,-0.3,0.2,0.295,0.82,-0.19799999999999998,614.25,9.215023964519391,-3.5,-26.25,-32,2.05,2.16,-2.275,25.0,27.0,150.0,140.6,4,6
2015-06-10,0.6749999999999999,-1.0,-0.8099999999999999,-0.20750000000000005,0.85,0.547,617.5,7.767453465154029,-2.8,-18.25,-23,2.13,2.26,-1.3250000000000002,25.0,27.0,150.0,139.5,4,6
2015-06-11,0.225,-0.1,-0.13,0.16249999999999998,0.35,0.06499999999999999,509.75,8.5,-5.9,-14.75,-18,1.4275,1.5,-2.2249999999999996,13.0,13.0,78.0,144.2,4,6
2015-06-12,0.8500000000000001,-2.5,-1.46,-0.845,0.88,0.68,510.0,20.37972849017703,13.4,5.75,5,3.02,3.72,3.55,17.0,17.0,102.0,141.0,4,6
2015-06-13,-0.6749999999999999,-4.5,-1.8900000000000001,0.25,2.46,1.052,485.5,10.723805294763608,3.6,-4.0,-9,4.3325,6.57,0.7499999999999999,21.5,23.0,129.0,140.3,4,6
2015-06-14,2.9,1.8,0.31999999999999995,-1.8674999999999997,-0.8,-0.1190000000000001,566.5,14.977761292440647,10.8,-11.75,-14,3.0799999999999996,3.77,2.0749999999999997,27.0,27.0,162.0,135.8,4,6
2015-06-15,-1.45,-2.6,-0.9199999999999999,0.2225,0.78,0.337,515.75,10.04572877727976,5.3,-17.5,-20,2.4075,2.78,4.6,25.0,27.0,150.0,139.1,4,6
2015-06-16,2.875,0.3,-0.51,-2.0700000000000003,-0.63,0.43600000000000005,540.75,19.276496915501358,-13.3,-7.25,-8,2.7824999999999998,3.19,4.675,18.5,20.0,111.0,140.5,4,6
2015-06-17,3.0500000000000003,0.1,-1.44,-1.5174999999999998,-0.22,0.627,442.75,8.180260794538684,-5.9,-26.0,-28,0.9675,1.14,2.15,8.5,10.0,51.0,140.2,4,6
2015-06-18,0.19999999999999996,-3.3,-2.16,-0.28500000000000003,1.27,0.966,413.0,9.055385138137417,-5.4,-13.5,-17,0.675,0.72,2.2,6.5,10.0,39.0,155.7,4,6
2015-06-19,0.07499999999999997,-0.4,-0.25,-0.21500000000000002,-0.03,0.12400000000000003,325.5,14.177446878757825,-10.6,-7.25,-9,0.4925,0.53,2.975,1.5,3.0,9.0,141.8,4,6
