Time_UTC,Time_Local_Peru,FECHA,YEAR,DOY,Hour,BY_GSE_nT,BZ_GSE_nT,SW_Plasma_Speed_kms,Flow_Pressure_nPa,E_Electric_Field_mVm,Kp_Index,Dst_Index_nT,F10.7_Index
2015-01-01 19:00:00,2015-01-01 14:00:00,2015-01-01,2015,1,19,-2.4,-0.6,440.0,2.0,0.44,17,-8,132.9
2015-01-01 20:00:00,2015-01-01 15:00:00,2015-01-01,2015,1,20,-2.8,0.2,433.0,2.12,0.17,17,-12,132.9
2015-01-01 21:00:00,2015-01-01 16:00:00,2015-01-01,2015,1,21,-1.8,-2.3,436.0,2.17,1.18,23,-13,132.9
2015-01-01 22:00:00,2015-01-01 17:00:00,2015-01-01,2015,1,22,-1.7,-3.0,442.0,2.22,1.46,23,-12,132.9
2015-01-01 23:00:00,2015-01-01 18:00:00,2015-01-01,2015,1,23,-2.7,-2.8,439.0,2.16,1.49,23,-19,132.9
2015-01-02 00:00:00,2015-01-01 19:00:00,2015-01-01,2015,2,0,-1.5,-1.8,433.0,1.93,0.91,30,-26,141.0
2015-01-02 01:00:00,2015-01-01 20:00:00,2015-01-01,2015,2,1,-1.0,-1.5,432.0,1.91,0.73,30,-26,141.0
2015-01-02 02:00:00,2015-01-01 21:00:00,2015-01-01,2015,2,2,-2.6,-1.9,433.0,1.66,1.04,30,-22,141.0
2015-01-02 03:00:00,2015-01-01 22:00:00,2015-01-01,2015,2,3,-3.3,-1.8,433.0,2.02,1.0,10,-13,141.0
2015-01-02 04:00:00,2015-01-01 23:00:00,2015-01-01,2015,2,4,-3.2,-1.4,430.0,2.15,0.73,10,-11,141.0
2015-01-02 05:00:00,2015-01-02 00:00:00,2015-01-02,2015,2,5,-1.9,-1.0,414.0,2.03,0.46,10,-11,141.0
2015-01-02 06:00:00,2015-01-02 01:00:00,2015-01-02,2015,2,6,-2.6,-1.1,415.0,1.96,0.46,13,-11,141.0
2015-01-02 07:00:00,2015-01-02 02:00:00,2015-01-02,2015,2,7,-5.5,-2.0,431.0,2.92,0.78,13,-7,141.0
2015-01-02 08:00:00,2015-01-02 03:00:00,2015-01-02,2015,2,8,-1.0,1.7,435.0,3.8,-0.78,13,-8,141.0
2015-01-02 09:00:00,2015-01-02 04:00:00,2015-01-02,2015,2,9,0.8,2.1,456.0,4.21,-0.91,17,-3,141.0
2015-01-02 10:00:00,2015-01-02 05:00:00,2015-01-02,2015,2,10,-4.7,0.1,465.0,5.27,-0.28,17,2,141.0
2015-01-02 11:00:00,2015-01-02 06:00:00,2015-01-02,2015,2,11,-4.3,0.2,445.0,4.75,-0.27,17,1,141.0
2015-01-02 12:00:00,2015-01-02 07:00:00,2015-01-02,2015,2,12,-2.5,-2.9,433.0,4.99,1.17,23,1,141.0
2015-01-02 13:00:00,2015-01-02 08:00:00,2015-01-02,2015,2,13,-0.3,-5.1,432.0,5.53,2.2,23,-3,141.0
2015-01-02 14:00:00,2015-01-02 09:00:00,2015-01-02,2015,2,14,0.1,1.4,417.0,5.51,-0.58,23,-12,141.0
2015-01-02 15:00:00,2015-01-02 10:00:00,2015-01-02,2015,2,15,-1.9,3.4,420.0,4.7,-1.39,23,-9,141.0
2015-01-02 16:00:00,2015-01-02 11:00:00,2015-01-02,2015,2,16,-4.4,0.7,425.0,3.53,-0.17,23,-5,141.0
2015-01-02 17:00:00,2015-01-02 12:00:00,2015-01-02,2015,2,17,-6.1,-4.5,412.0,3.46,2.14,23,-8,141.0
2015-01-02 18:00:00,2015-01-02 13:00:00,2015-01-02,2015,2,18,-5.4,-6.4,396.0,2.95,2.85,30,-22,141.0
2015-01-02 19:00:00,2015-01-02 14:00:00,2015-01-02,2015,2,19,-4.2,-6.9,386.0,2.92,2.93,30,-36,141.0
2015-01-02 20:00:00,2015-01-02 15:00:00,2015-01-02,2015,2,20,-2.8,-6.2,382.0,3.78,2.56,30,-49,141.0
2015-01-02 21:00:00,2015-01-02 16:00:00,2015-01-02,2015,2,21,-2.3,-3.7,383.0,4.86,1.61,40,-49,141.0
2015-01-02 22:00:00,2015-01-02 17:00:00,2015-01-02,2015,2,22,-1.1,-2.4,381.0,5.98,0.99,40,-43,141.0
2015-01-02 23:00:00,2015-01-02 18:00:00,2015-01-02,2015,2,23,6.1,-5.6,378.0,7.13,1.4,40,-36,141.0
2015-01-03 00:00:00,2015-01-02 19:00:00,2015-01-02,2015,3,0,6.8,-6.7,379.0,8.36,1.78,47,-36,143.8
2015-01-03 01:00:00,2015-01-02 20:00:00,2015-01-02,2015,3,1,2.9,-3.0,382.0,5.42,0.84,47,-42,143.8
2015-01-03 02:00:00,2015-01-02 21:00:00,2015-01-02,2015,3,2,2.5,4.1,429.0,4.85,-1.93,47,-34,143.8
2015-01-03 03:00:00,2015-01-02 22:00:00,2015-01-02,2015,3,3,-6.2,4.8,432.0,3.7,-1.6,30,-27,143.8
2015-01-03 04:00:00,2015-01-02 23:00:00,2015-01-02,2015,3,4,-0.2,1.8,431.0,7.26,-0.78,30,-16,143.8
2015-01-03 05:00:00,2015-01-03 00:00:00,2015-01-03,2015,3,5,6.1,-4.4,438.0,5.59,1.75,30,-25,143.8
2015-01-03 06:00:00,2015-01-03 01:00:00,2015-01-03,2015,3,6,4.8,2.5,450.0,4.88,-1.17,23,-36,143.8
2015-01-03 07:00:00,2015-01-03 02:00:00,2015-01-03,2015,3,7,6.6,5.6,454.0,3.84,-2.45,23,-34,143.8
2015-01-03 08:00:00,2015-01-03 03:00:00,2015-01-03,2015,3,8,-5.8,3.1,476.0,3.61,-1.62,23,-30,143.8
2015-01-03 09:00:00,2015-01-03 04:00:00,2015-01-03,2015,3,9,-7.3,2.1,468.0,3.08,-1.26,30,-31,143.8
2015-01-03 10:00:00,2015-01-03 05:00:00,2015-01-03,2015,3,10,-6.5,-3.4,480.0,3.34,1.34,30,-31,143.8
2015-01-03 11:00:00,2015-01-03 06:00:00,2015-01-03,2015,3,11,-8.3,3.6,448.0,2.52,-1.93,30,-33,143.8
2015-01-03 12:00:00,2015-01-03 07:00:00,2015-01-03,2015,3,12,-6.7,-1.7,441.0,2.52,0.53,27,-26,143.8
2015-01-03 13:00:00,2015-01-03 08:00:00,2015-01-03,2015,3,13,-6.3,0.5,443.0,2.31,-0.35,27,-25,143.8
2015-01-03 14:00:00,2015-01-03 09:00:00,2015-01-03,2015,3,14,-6.6,1.8,456.0,2.01,-0.82,27,-20,143.8
2015-01-03 15:00:00,2015-01-03 10:00:00,2015-01-03,2015,3,15,-6.6,2.1,459.0,1.56,-0.87,10,-18,143.8
2015-01-03 16:00:00,2015-01-03 11:00:00,2015-01-03,2015,3,16,-4.9,2.1,459.0,1.53,-0.78,10,-20,143.8
2015-01-03 17:00:00,2015-01-03 12:00:00,2015-01-03,2015,3,17,-5.4,2.3,455.0,1.52,-0.73,10,-20,143.8
2015-01-03 18:00:00,2015-01-03 13:00:00,2015-01-03,2015,3,18,-4.9,2.5,459.0,1.59,-0.73,13,-22,143.8
2015-01-03 19:00:00,2015-01-03 14:00:00,2015-01-03,2015,3,19,-3.8,3.6,462.0,1.84,-1.25,13,-21,143.8
2015-01-03 20:00:00,2015-01-03 15:00:00,2015-01-03,2015,3,20,-2.6,4.0,459.0,1.86,-1.51,13,-20,143.8
2015-01-03 21:00:00,2015-01-03 16:00:00,2015-01-03,2015,3,21,-3.3,2.8,463.0,1.69,-0.83,0,-19,143.8
2015-01-03 22:00:00,2015-01-03 17:00:00,2015-01-03,2015,3,22,-3.0,1.6,456.0,1.65,-0.32,0,-19,143.8
2015-01-03 23:00:00,2015-01-03 18:00:00,2015-01-03,2015,3,23,-3.0,1.1,450.0,1.56,-0.09,0,-20,143.8
2015-01-04 00:00:00,2015-01-03 19:00:00,2015-01-03,2015,4,0,-3.6,0.6,448.0,1.63,0.18,7,-21,144.8
2015-01-04 01:00:00,2015-01-03 20:00:00,2015-01-03,2015,4,1,-2.9,0.5,440.0,1.6,0.09,7,-22,144.8
2015-01-04 02:00:00,2015-01-03 21:00:00,2015-01-03,2015,4,2,-2.3,0.4,435.0,1.32,0.04,7,-20,144.8
2015-01-04 03:00:00,2015-01-03 22:00:00,2015-01-03,2015,4,3,-2.0,0.2,430.0,1.69,0.04,10,-16,144.8
2015-01-04 04:00:00,2015-01-03 23:00:00,2015-01-03,2015,4,4,-1.7,-0.8,425.0,1.8,0.42,10,-16,144.8
2015-01-04 05:00:00,2015-01-04 00:00:00,2015-01-04,2015,4,5,0.5,-2.6,433.0,2.05,1.13,10,-19,144.8
2015-01-04 06:00:00,2015-01-04 01:00:00,2015-01-04,2015,4,6,4.3,-3.0,428.0,2.43,1.24,20,-26,144.8
2015-01-04 07:00:00,2015-01-04 02:00:00,2015-01-04,2015,4,7,4.0,-4.1,391.0,1.92,1.64,20,-33,144.8
2015-01-04 08:00:00,2015-01-04 03:00:00,2015-01-04,2015,4,8,4.4,-2.8,397.0,2.46,1.19,20,-35,144.8
2015-01-04 09:00:00,2015-01-04 04:00:00,2015-01-04,2015,4,9,6.3,-2.0,406.0,2.21,1.01,33,-34,144.8
2015-01-04 10:00:00,2015-01-04 05:00:00,2015-01-04,2015,4,10,6.1,-4.7,400.0,2.59,2.08,33,-29,144.8
2015-01-04 11:00:00,2015-01-04 06:00:00,2015-01-04,2015,4,11,5.0,-6.7,401.0,3.1,2.85,33,-36,144.8
2015-01-04 12:00:00,2015-01-04 07:00:00,2015-01-04,2015,4,12,1.5,-7.2,409.0,3.92,2.99,37,-47,144.8
2015-01-04 13:00:00,2015-01-04 08:00:00,2015-01-04,2015,4,13,6.1,-6.1,416.0,3.64,2.62,37,-59,144.8
2015-01-04 14:00:00,2015-01-04 09:00:00,2015-01-04,2015,4,14,3.9,-8.8,401.0,2.63,3.53,37,-63,144.8
2015-01-04 15:00:00,2015-01-04 10:00:00,2015-01-04,2015,4,15,0.8,-8.4,400.0,2.68,3.36,50,-62,144.8
2015-01-04 16:00:00,2015-01-04 11:00:00,2015-01-04,2015,4,16,0.6,-7.6,397.0,2.57,2.98,50,-68,144.8
2015-01-04 17:00:00,2015-01-04 12:00:00,2015-01-04,2015,4,17,3.1,-6.5,391.0,2.52,2.35,50,-57,144.8
2015-01-04 18:00:00,2015-01-04 13:00:00,2015-01-04,2015,4,18,1.8,-6.7,388.0,2.08,2.44,33,-62,144.8
2015-01-04 19:00:00,2015-01-04 14:00:00,2015-01-04,2015,4,19,0.4,-6.5,401.0,3.29,2.53,33,-65,144.8
2015-01-04 20:00:00,2015-01-04 15:00:00,2015-01-04,2015,4,20,1.1,-6.9,410.0,4.22,2.62,33,-68,144.8
2015-01-04 21:00:00,2015-01-04 16:00:00,2015-01-04,2015,4,21,1.4,-4.4,395.0,4.2,1.54,40,-78,144.8
2015-01-04 22:00:00,2015-01-04 17:00:00,2015-01-04,2015,4,22,-0.9,-3.3,388.0,4.39,1.32,40,-67,144.8
2015-01-04 23:00:00,2015-01-04 18:00:00,2015-01-04,2015,4,23,5.7,-8.1,421.0,4.74,2.57,40,-57,144.8
2015-01-05 00:00:00,2015-01-04 19:00:00,2015-01-04,2015,5,0,-3.0,-0.7,398.0,3.66,0.6,53,-67,137.2
2015-01-05 01:00:00,2015-01-04 20:00:00,2015-01-04,2015,5,1,3.8,-0.7,453.0,3.97,-0.14,53,-51,137.2
2015-01-05 02:00:00,2015-01-04 21:00:00,2015-01-04,2015,5,2,8.2,1.9,471.0,3.38,-1.74,53,-42,137.2
2015-01-05 03:00:00,2015-01-04 22:00:00,2015-01-04,2015,5,3,-0.2,4.8,477.0,2.96,-2.24,30,-38,137.2
2015-01-05 04:00:00,2015-01-04 23:00:00,2015-01-04,2015,5,4,-8.7,-3.1,471.0,2.42,1.98,30,-41,137.2
2015-01-05 05:00:00,2015-01-05 00:00:00,2015-01-05,2015,5,5,0.5,-0.6,468.0,2.8,0.28,30,-51,137.2
2015-01-05 06:00:00,2015-01-05 01:00:00,2015-01-05,2015,5,6,0.1,3.1,499.0,2.69,-1.55,23,-55,137.2
2015-01-05 07:00:00,2015-01-05 02:00:00,2015-01-05,2015,5,7,9.9,1.7,513.0,2.94,-0.82,23,-48,137.2
2015-01-05 08:00:00,2015-01-05 03:00:00,2015-01-05,2015,5,8,1.1,0.9,485.0,2.55,-0.39,23,-47,137.2
2015-01-05 09:00:00,2015-01-05 04:00:00,2015-01-05,2015,5,9,-0.5,4.2,488.0,2.73,-2.05,17,-42,137.2
2015-01-05 10:00:00,2015-01-05 05:00:00,2015-01-05,2015,5,10,1.0,4.2,515.0,2.8,-2.11,17,-39,137.2
2015-01-05 11:00:00,2015-01-05 06:00:00,2015-01-05,2015,5,11,-0.5,2.9,481.0,2.42,-1.39,17,-37,137.2
2015-01-05 12:00:00,2015-01-05 07:00:00,2015-01-05,2015,5,12,-1.8,-1.4,487.0,2.1,0.63,20,-37,137.2
2015-01-05 13:00:00,2015-01-05 08:00:00,2015-01-05,2015,5,13,-3.1,0.9,507.0,2.38,-0.51,20,-39,137.2
2015-01-05 14:00:00,2015-01-05 09:00:00,2015-01-05,2015,5,14,-5.2,1.6,527.0,2.48,-0.84,20,-33,137.2
2015-01-05 15:00:00,2015-01-05 10:00:00,2015-01-05,2015,5,15,1.8,4.9,518.0,2.21,-2.59,17,-31,137.2
2015-01-05 16:00:00,2015-01-05 11:00:00,2015-01-05,2015,5,16,-0.9,0.8,493.0,1.69,-0.35,17,-28,137.2
2015-01-05 17:00:00,2015-01-05 12:00:00,2015-01-05,2015,5,17,-2.1,-0.6,494.0,1.62,0.44,17,-29,137.2
2015-01-05 18:00:00,2015-01-05 13:00:00,2015-01-05,2015,5,18,-5.2,1.4,516.0,1.9,-0.21,23,-31,137.2
2015-01-05 19:00:00,2015-01-05 14:00:00,2015-01-05,2015,5,19,-3.6,-4.1,516.0,1.86,2.48,23,-35,137.2
2015-01-05 20:00:00,2015-01-05 15:00:00,2015-01-05,2015,5,20,-6.0,-2.6,522.0,1.87,2.09,23,-40,137.2
2015-01-05 21:00:00,2015-01-05 16:00:00,2015-01-05,2015,5,21,-6.4,-2.1,530.0,1.88,2.01,30,-46,137.2
2015-01-05 22:00:00,2015-01-05 17:00:00,2015-01-05,2015,5,22,-6.0,-1.7,521.0,1.91,1.77,30,-43,137.2
2015-01-05 23:00:00,2015-01-05 18:00:00,2015-01-05,2015,5,23,-3.6,-1.4,496.0,1.58,1.19,30,-42,137.2
2015-01-06 00:00:00,2015-01-05 19:00:00,2015-01-05,2015,6,0,-1.9,0.7,484.0,1.42,-0.05,20,-44,137.2
2015-01-06 01:00:00,2015-01-05 20:00:00,2015-01-05,2015,6,1,-3.8,2.8,487.0,1.29,-0.83,20,-40,137.2
2015-01-06 02:00:00,2015-01-05 21:00:00,2015-01-05,2015,6,2,-4.4,1.9,458.0,1.17,-0.37,20,-38,137.2
2015-01-06 03:00:00,2015-01-05 22:00:00,2015-01-05,2015,6,3,-5.1,1.5,455.0,1.22,-0.23,30,-35,137.2
2015-01-06 04:00:00,2015-01-05 23:00:00,2015-01-05,2015,6,4,-6.5,-0.7,460.0,1.84,0.74,30,-32,137.2
2015-01-06 05:00:00,2015-01-06 00:00:00,2015-01-06,2015,6,5,-7.8,-0.8,476.0,2.66,0.71,30,-37,137.2
2015-01-06 06:00:00,2015-01-06 01:00:00,2015-01-06,2015,6,6,-7.5,0.5,493.0,2.72,-0.1,33,-39,137.2
2015-01-06 07:00:00,2015-01-06 02:00:00,2015-01-06,2015,6,7,-8.5,-2.1,496.0,2.4,1.04,33,-37,137.2
2015-01-06 08:00:00,2015-01-06 03:00:00,2015-01-06,2015,6,8,-5.7,-6.8,519.0,2.66,3.43,33,-40,137.2
2015-01-06 09:00:00,2015-01-06 04:00:00,2015-01-06,2015,6,9,-6.4,-2.8,512.0,2.82,1.23,37,-49,137.2
2015-01-06 10:00:00,2015-01-06 05:00:00,2015-01-06,2015,6,10,-8.7,0.2,513.0,2.77,-0.41,37,-46,137.2
2015-01-06 11:00:00,2015-01-06 06:00:00,2015-01-06,2015,6,11,-9.3,5.8,507.0,2.42,-3.24,37,-38,137.2
2015-01-06 12:00:00,2015-01-06 07:00:00,2015-01-06,2015,6,12,-6.6,7.1,500.0,2.25,-3.7,20,-35,137.2
2015-01-06 13:00:00,2015-01-06 08:00:00,2015-01-06,2015,6,13,-7.2,3.1,516.0,3.26,-1.65,20,-32,137.2
2015-01-06 14:00:00,2015-01-06 09:00:00,2015-01-06,2015,6,14,-5.2,1.4,507.0,3.22,-0.66,20,-29,137.2
2015-01-06 15:00:00,2015-01-06 10:00:00,2015-01-06,2015,6,15,-3.9,0.1,512.0,3.35,0.05,30,-29,137.2
2015-01-06 16:00:00,2015-01-06 11:00:00,2015-01-06,2015,6,16,-6.9,-2.4,496.0,4.28,1.54,30,-32,137.2
2015-01-06 17:00:00,2015-01-06 12:00:00,2015-01-06,2015,6,17,-7.0,4.5,499.0,3.9,-1.7,30,-30,137.2
2015-01-06 18:00:00,2015-01-06 13:00:00,2015-01-06,2015,6,18,2.1,11.3,484.0,1.91,-5.57,27,-32,137.2
2015-01-06 19:00:00,2015-01-06 14:00:00,2015-01-06,2015,6,19,4.1,10.3,481.0,3.77,-5.29,27,-20,137.2
2015-01-06 20:00:00,2015-01-06 15:00:00,2015-01-06,2015,6,20,-0.8,9.5,486.0,3.93,-4.37,27,-22,137.2
2015-01-06 21:00:00,2015-01-06 16:00:00,2015-01-06,2015,6,21,1.7,10.6,484.0,2.33,-5.13,10,-27,137.2
2015-01-06 22:00:00,2015-01-06 17:00:00,2015-01-06,2015,6,22,0.3,10.8,467.0,1.38,-4.86,10,-26,137.2
2015-01-06 23:00:00,2015-01-06 18:00:00,2015-01-06,2015,6,23,-0.9,9.8,457.0,2.1,-4.16,10,-18,137.2
2015-01-07 00:00:00,2015-01-06 19:00:00,2015-01-06,2015,7,0,-2.2,8.8,454.0,2.55,-3.54,23,-14,142.4
2015-01-07 01:00:00,2015-01-06 20:00:00,2015-01-06,2015,7,1,-6.4,0.6,446.0,5.0,0.49,23,-5,142.4
2015-01-07 02:00:00,2015-01-06 21:00:00,2015-01-06,2015,7,2,-4.9,0.6,438.0,6.28,0.26,23,0,142.4
2015-01-07 03:00:00,2015-01-06 22:00:00,2015-01-06,2015,7,3,-5.0,4.3,440.0,4.66,-1.41,17,-2,142.4
2015-01-07 04:00:00,2015-01-06 23:00:00,2015-01-06,2015,7,4,-3.9,6.2,439.0,4.2,-2.46,17,-2,142.4
2015-01-07 05:00:00,2015-01-07 00:00:00,2015-01-07,2015,7,5,-3.1,6.2,437.0,4.14,-2.58,17,-6,142.4
2015-01-07 06:00:00,2015-01-07 01:00:00,2015-01-07,2015,7,6,0.3,10.9,461.0,6.05,-5.02,60,-1,142.4
2015-01-07 07:00:00,2015-01-07 02:00:00,2015-01-07,2015,7,7,-4.9,-1.2,475.0,12.36,0.57,60,9,142.4
2015-01-07 08:00:00,2015-01-07 03:00:00,2015-01-07,2015,7,8,-1.7,-16.1,472.0,10.57,7.55,60,-29,142.4
2015-01-07 09:00:00,2015-01-07 04:00:00,2015-01-07,2015,7,9,6.1,-17.1,469.0,6.98,8.16,63,-73,142.4
2015-01-07 10:00:00,2015-01-07 05:00:00,2015-01-07,2015,7,10,10.6,-15.1,475.0,8.39,7.46,63,-106,142.4
2015-01-07 11:00:00,2015-01-07 06:00:00,2015-01-07,2015,7,11,16.1,-3.3,461.0,6.85,1.94,63,-107,142.4
2015-01-07 12:00:00,2015-01-07 07:00:00,2015-01-07,2015,7,12,15.3,0.0,448.0,3.4,0.27,40,-100,142.4
2015-01-07 13:00:00,2015-01-07 08:00:00,2015-01-07,2015,7,13,14.4,3.2,433.0,3.77,-1.3,40,-101,142.4
2015-01-07 14:00:00,2015-01-07 09:00:00,2015-01-07,2015,7,14,12.8,5.2,422.0,3.03,-2.32,40,-103,142.4
2015-01-07 15:00:00,2015-01-07 10:00:00,2015-01-07,2015,7,15,12.0,6.8,420.0,2.99,-3.15,23,-98,142.4
2015-01-07 16:00:00,2015-01-07 11:00:00,2015-01-07,2015,7,16,11.4,9.3,423.0,2.8,-4.44,23,-87,142.4
2015-01-07 17:00:00,2015-01-07 12:00:00,2015-01-07,2015,7,17,10.3,12.5,429.0,3.52,-5.96,23,-73,142.4
2015-01-07 18:00:00,2015-01-07 13:00:00,2015-01-07,2015,7,18,11.6,13.4,448.0,4.79,-6.9,20,-62,142.4
2015-01-07 19:00:00,2015-01-07 14:00:00,2015-01-07,2015,7,19,11.7,11.6,448.0,7.21,-6.27,20,-50,142.4
2015-01-07 20:00:00,2015-01-07 15:00:00,2015-01-07,2015,7,20,8.5,11.7,452.0,7.47,-6.1,20,-47,142.4
2015-01-07 21:00:00,2015-01-07 16:00:00,2015-01-07,2015,7,21,-2.7,3.2,460.0,9.86,-1.06,33,-39,142.4
2015-01-07 22:00:00,2015-01-07 17:00:00,2015-01-07,2015,7,22,-3.1,-2.7,471.0,5.66,1.65,33,-49,142.4
2015-01-07 23:00:00,2015-01-07 18:00:00,2015-01-07,2015,7,23,4.3,-1.8,484.0,5.08,0.19,33,-51,142.4
2015-01-08 00:00:00,2015-01-07 19:00:00,2015-01-07,2015,8,0,4.2,-2.1,466.0,3.66,0.37,37,-54,152.0
2015-01-08 01:00:00,2015-01-07 20:00:00,2015-01-07,2015,8,1,-1.0,4.5,474.0,2.47,-1.9,37,-58,152.0
2015-01-08 02:00:00,2015-01-07 21:00:00,2015-01-07,2015,8,2,-3.9,1.3,486.0,4.63,-0.15,37,-47,152.0
2015-01-08 03:00:00,2015-01-07 22:00:00,2015-01-07,2015,8,3,-2.5,-3.0,464.0,5.27,1.58,40,-48,152.0
2015-01-08 04:00:00,2015-01-07 23:00:00,2015-01-07,2015,8,4,1.4,-2.9,453.0,5.32,1.22,40,-48,152.0
2015-01-08 05:00:00,2015-01-08 00:00:00,2015-01-08,2015,8,5,4.7,-1.0,453.0,7.95,0.23,40,-41,152.0
2015-01-08 06:00:00,2015-01-08 01:00:00,2015-01-08,2015,8,6,5.7,-2.2,433.0,4.8,0.82,27,-48,152.0
2015-01-08 07:00:00,2015-01-08 02:00:00,2015-01-08,2015,8,7,8.1,1.0,435.0,3.19,-0.48,27,-56,152.0
2015-01-08 08:00:00,2015-01-08 03:00:00,2015-01-08,2015,8,8,6.4,4.4,457.0,2.7,-1.97,27,-57,152.0
2015-01-08 09:00:00,2015-01-08 04:00:00,2015-01-08,2015,8,9,4.3,-0.3,439.0,2.8,0.22,20,-56,152.0
2015-01-08 10:00:00,2015-01-08 05:00:00,2015-01-08,2015,8,10,5.8,-0.6,453.0,2.79,0.41,20,-56,152.0
2015-01-08 11:00:00,2015-01-08 06:00:00,2015-01-08,2015,8,11,7.7,-1.1,466.0,2.56,0.7,20,-55,152.0
2015-01-08 12:00:00,2015-01-08 07:00:00,2015-01-08,2015,8,12,6.7,1.5,472.0,2.0,-0.61,23,-49,152.0
2015-01-08 13:00:00,2015-01-08 08:00:00,2015-01-08,2015,8,13,4.5,4.3,479.0,1.87,-2.06,23,-44,152.0
2015-01-08 14:00:00,2015-01-08 09:00:00,2015-01-08,2015,8,14,3.6,-2.4,469.0,1.74,1.08,23,-39,152.0
2015-01-08 15:00:00,2015-01-08 10:00:00,2015-01-08,2015,8,15,3.1,-0.8,479.0,1.79,0.29,17,-40,152.0
2015-01-08 16:00:00,2015-01-08 11:00:00,2015-01-08,2015,8,16,2.7,2.2,488.0,1.86,-1.22,17,-43,152.0
2015-01-08 17:00:00,2015-01-08 12:00:00,2015-01-08,2015,8,17,2.4,-0.5,479.0,1.69,0.05,17,-40,152.0
2015-01-08 18:00:00,2015-01-08 13:00:00,2015-01-08,2015,8,18,-0.1,1.7,482.0,1.82,-0.77,17,-38,152.0
2015-01-08 19:00:00,2015-01-08 14:00:00,2015-01-08,2015,8,19,2.4,0.0,471.0,1.55,-0.28,17,-38,152.0
2015-01-08 20:00:00,2015-01-08 15:00:00,2015-01-08,2015,8,20,5.6,-0.8,494.0,1.87,-0.4,17,-35,152.0
2015-01-08 21:00:00,2015-01-08 16:00:00,2015-01-08,2015,8,21,1.6,-2.4,489.0,1.83,0.88,27,-35,152.0
2015-01-08 22:00:00,2015-01-08 17:00:00,2015-01-08,2015,8,22,-0.7,-2.8,482.0,1.89,1.4,27,-38,152.0
2015-01-08 23:00:00,2015-01-08 18:00:00,2015-01-08,2015,8,23,0.0,0.2,486.0,1.91,-0.1,27,-41,152.0
2015-01-09 00:00:00,2015-01-08 19:00:00,2015-01-08,2015,9,0,0.3,1.7,478.0,1.91,-0.81,20,-42,146.2
2015-01-09 01:00:00,2015-01-08 20:00:00,2015-01-08,2015,9,1,2.8,0.3,474.0,1.79,-0.52,20,-44,146.2
2015-01-09 02:00:00,2015-01-08 21:00:00,2015-01-08,2015,9,2,4.8,-0.6,484.0,1.38,-0.29,20,-42,146.2
