FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18,TARGET,VECES_SUPERO_UMBRAL,S4_MAX,S4_MEAN,TOTAL_MEDICIONES,HORA_PICO,PRN_PICO
2016-01-01,438.5,0.3966666666666664,47.599999999999966,10.03888888888889,-3.700000000000001,-0.0308333333333333,11.9,8.2,3.700000000000001,9.0,0.0,0.0,True,2016-01-01 17:00:00,2016-01-01 19:00:00,120.0,9.0,1.4500000000000002,0.1,0.62,-0.195,-0.04,-0.044,438.25,4.716990566028302,-2.7,-35.75,-39.0,2.225,3.21,-3.625,18.5,20.0,111.0,95.1,4.0,6.0,1.0,8.0,0.5815,0.0709,2617.0,2016-01-01 20:40:03,G16
2016-01-02,424.1,0.339166666666667,40.700000000000045,10.433333333333334,-1.200000000000001,-0.01,10.95,9.7,1.25,9.0,0.0,0.0,True,2016-01-02 17:00:00,2016-01-02 19:00:00,120.0,9.0,0.575,-0.3,-0.79,-0.3725,-0.0,0.313,447.25,6.34428877022476,-4.7,-19.25,-21.0,2.5025000000000004,2.63,1.0,15.0,17.0,90.0,96.6,4.0,6.0,1.0,13.0,0.6207,0.0699,2622.0,2016-01-02 23:33:03,G07
2016-01-03,403.3,0.5291666666666667,63.5,11.905777777777775,-1.3499999999999996,-0.0112499999999999,12.45,11.1,1.3499999999999996,9.0,0.0,0.0,True,2016-01-03 17:00:00,2016-01-03 19:00:00,120.0,9.0,-0.025,-1.1,0.3100000000000001,-0.17,0.28,-0.144,430.25,24.83780720326709,-16.7,-22.75,-25.0,1.1175000000000002,2.0,1.725,22.0,27.0,132.0,98.5,4.0,6.0,1.0,6.0,0.5462,0.0697,2621.0,2016-01-03 21:52:03,G09
2016-01-04,406.2,0.3658333333333331,43.89999999999998,9.036,-0.6999999999999993,-0.0058333333333333,9.6,7.1,2.5,25.0,0.0,0.0,True,2016-01-04 17:00:00,2016-01-04 19:00:00,120.0,25.0,0.775,0.4,-0.0499999999999999,-0.4625,-0.37,-0.037,403.5,4.041451884327381,-2.8,-10.75,-12.0,1.8725,2.04,1.4500000000000002,12.0,17.0,72.0,92.2,4.0,6.0,0.0,0.0,0.3933,0.0468,2622.0,2016-01-04 23:25:03,G07
2016-01-05,373.4,0.2683333333333332,32.19999999999999,11.106,-0.6000000000000014,-0.005,11.5,10.5,1.0,25.0,0.0,0.0,True,2016-01-05 17:00:00,2016-01-05 19:00:00,120.0,25.0,0.6750000000000003,-8.6,-5.25,-1.5125000000000002,3.28,2.571,484.0,14.329456840136451,10.0,6.5,4.0,4.22,5.56,9.2,21.5,23.0,129.0,92.1,4.0,6.0,1.0,24.0,0.775,0.0863,2622.0,2016-01-05 20:20:03,G16
2016-01-06,415.2,0.4641666666666665,55.69999999999999,9.32,-0.200000000000001,-0.0016666666666666,9.6,8.5,1.0999999999999996,25.0,0.0,0.0,True,2016-01-06 17:00:00,2016-01-06 19:00:00,120.0,25.0,0.15,-1.4,-0.3399999999999999,-0.46,0.28,0.2039999999999999,553.5,3.696845502136472,1.2,-20.5,-25.0,2.8875,3.01,2.3,28.0,33.0,168.0,96.9,4.0,6.0,1.0,8.0,0.4949,0.0563,2528.0,2016-01-06 23:17:03,G07
2016-01-08,445.9,0.5900000000000001,70.80000000000001,8.859375,-0.3499999999999996,-0.0029166666666666,9.1,8.6,0.5,24.0,0.0,0.0,True,2016-01-08 17:00:00,2016-01-08 19:00:00,120.0,24.0,-0.425,-1.5,-0.53,-0.1825,0.28,0.275,470.5,11.210114480533491,-3.2,-14.25,-18.0,1.7875,1.95,2.6,13.0,13.0,78.0,104.9,4.0,6.0,1.0,15.0,0.6464,0.0687,2621.0,2016-01-08 20:33:03,G14
2016-01-16,392.0,0.1724999999999999,20.69999999999999,9.288888888888888,-0.2999999999999989,-0.0024999999999999,10.6,5.1,5.5,9.0,0.0,0.0,True,2016-01-16 17:00:00,2016-01-16 19:00:00,120.0,9.0,4.275,3.8,0.1699999999999999,-0.845,-0.64,-0.07,337.75,1.707825127659933,0.5,-4.5,-6.0,0.965,1.16,-4.2,3.0,3.0,18.0,96.7,4.0,6.0,1.0,2.0,0.4973,0.0458,2618.0,2016-01-16 20:04:03,G14
2016-01-17,391.5,0.6333333333333333,76.0,9.877777777777778,-1.4000000000000004,-0.0116666666666666,10.9,9.4,1.5,9.0,0.0,0.0,True,2016-01-17 17:00:00,2016-01-17 19:00:00,120.0,9.0,1.125,-0.6,-0.75,-0.31,0.06,0.186,318.75,1.707825127659933,-0.9,-9.25,-11.0,1.265,1.3,-0.2499999999999999,5.0,7.0,30.0,97.4,4.0,6.0,1.0,5.0,0.4693,0.0493,2322.0,2016-01-17 20:07:03,G22
2016-01-19,415.7,1.04,124.8,11.025,0.2999999999999989,0.0024999999999999,11.7,10.2,1.5,8.0,0.0,0.0,True,2016-01-19 17:00:00,2016-01-19 19:00:00,120.0,8.0,5.15,4.8,-0.3199999999999999,-2.89,-2.69,0.1579999999999999,352.25,3.947573094109004,-2.9,3.5,0.0,3.095,3.33,9.225,6.5,10.0,39.0,94.4,4.0,6.0,1.0,12.0,0.5738,0.0725,2620.0,2016-01-19 21:21:03,G27
2016-02-01,419.1,-0.5425000000000002,-65.10000000000002,8.138888888888891,-2.549999999999999,-0.0212499999999999,9.95,7.2,2.749999999999999,9.0,0.0,0.0,True,2016-02-01 17:00:00,2016-02-01 19:00:00,120.0,9.0,-0.875,-1.7,-0.51,-0.1975,0.11,0.1989999999999999,272.75,1.5,1.1,-11.0,-14.0,2.395,2.5,3.475,0.0,0.0,0.0,97.3,4.0,6.0,0.0,0.0,0.3772,0.0491,2451.0,2016-02-01 20:28:03,G27
2016-02-02,425.9,0.5733333333333329,68.79999999999995,10.613111111111111,-1.5500000000000007,-0.0129166666666666,11.55,8.6,2.950000000000001,9.0,0.0,0.0,True,2016-02-02 17:00:00,2016-02-02 19:00:00,120.0,9.0,-5.475,-7.9,-2.6900000000000004,2.2,2.83,0.6100000000000001,347.0,12.83225103661344,9.4,-24.5,-41.0,2.68,4.52,-3.175,23.5,27.0,141.0,99.1,4.0,6.0,0.0,0.0,0.3676,0.0598,2456.0,2016-02-02 23:57:03,G19
2016-02-03,413.6,-0.6183333333333337,-74.20000000000005,7.822222222222221,-2.5500000000000007,-0.02125,9.15,6.6,2.5500000000000007,9.0,0.0,0.0,True,2016-02-03 17:00:00,2016-02-03 19:00:00,120.0,9.0,3.075,2.0,-0.93,-2.325,-2.03,0.14,397.0,5.354126134736337,1.0,-13.75,-19.0,1.895,2.2,6.925,5.0,7.0,30.0,108.9,4.0,6.0,1.0,2.0,0.4689,0.0677,2459.0,2016-02-03 22:24:03,G30
2016-02-05,393.5,0.6925000000000002,83.10000000000002,11.44,-0.3999999999999986,-0.0033333333333333,11.75,9.2,2.5500000000000007,25.0,0.0,0.0,True,2016-02-05 17:00:00,2016-02-05 19:00:00,120.0,25.0,-0.3749999999999999,-2.6,1.4899999999999998,-0.3274999999999999,0.75,-0.667,468.5,1.7320508075688772,-0.6,-11.0,-18.0,1.9025,1.97,2.25,21.5,23.0,129.0,116.3,4.0,6.0,1.0,15.0,0.6617,0.069,2458.0,2016-02-05 19:34:03,G31
2016-02-06,469.3,0.6908333333333332,82.89999999999998,10.816666666666668,-2.2,-0.0183333333333333,11.7,9.4,2.299999999999999,24.0,0.0,0.0,True,2016-02-06 17:00:00,2016-02-06 19:00:00,120.0,24.0,-3.05,-3.6,-0.0599999999999999,0.865,1.39,0.2119999999999999,419.25,7.719024117939607,-4.7,-4.0,-7.0,2.235,2.51,1.3749999999999998,20.0,23.0,120.0,113.9,4.0,6.0,1.0,9.0,0.8578,0.0771,2456.0,2016-02-06 21:08:03,G07
2016-02-08,427.2,0.7908333333333332,94.89999999999998,11.638,-0.3499999999999996,-0.0029166666666666,12.3,9.4,2.9000000000000004,25.0,0.0,0.0,True,2016-02-08 17:00:00,2016-02-08 19:00:00,120.0,25.0,3.675,1.6,0.97,-0.7325,-0.15,-0.185,366.5,5.0,1.4,-16.0,-19.0,1.6,1.94,-2.7,6.5,10.0,39.0,112.1,4.0,6.0,1.0,5.0,0.6146,0.0706,2449.0,2016-02-08 23:40:03,G09
2016-02-09,357.8,0.3550000000000002,42.60000000000002,11.698000000000002,-0.0999999999999996,-0.0008333333333333,12.0,10.9,1.0999999999999996,25.0,0.0,0.0,True,2016-02-09 17:00:00,2016-02-09 19:00:00,120.0,25.0,0.325,-0.5,0.3299999999999999,0.775,1.36,-0.266,386.5,9.98331942124796,-5.0,-14.0,-15.0,2.6,2.8,-4.825,20.0,27.0,120.0,114.1,4.0,6.0,1.0,7.0,0.765,0.0527,2447.0,2016-02-09 20:31:03,G08
2016-02-10,434.4,0.3325000000000003,39.900000000000034,11.194,-2.0,-0.0166666666666666,11.6,9.3,2.299999999999999,25.0,0.0,0.0,True,2016-02-10 17:00:00,2016-02-10 19:00:00,120.0,25.0,-2.375,-3.5,-0.55,0.9225,1.01,0.0689999999999999,348.25,8.05708797684788,-4.9,-22.75,-25.0,0.725,1.46,-1.2,8.5,10.0,51.0,109.2,4.0,6.0,1.0,16.0,0.5614,0.0869,2444.0,2016-02-10 19:38:03,G27
2016-02-17,415.6,0.4166666666666667,50.0,9.175,-0.3999999999999986,-0.0033333333333333,9.3,8.8,0.5,8.0,0.0,0.0,True,2016-02-17 17:00:00,2016-02-17 19:00:00,120.0,8.0,-1.9500000000000004,-5.5,2.8,1.8675,3.74,-1.897,604.0,15.513435037626794,11.4,-58.25,-62.0,3.06,3.32,-2.95,52.0,57.0,312.0,97.5,4.0,6.0,0.0,0.0,0.3972,0.0428,2393.0,2016-02-17 23:24:03,G28
