FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2016-01-19,415.7,1.04,124.8,11.025,0.2999999999999989,0.0024999999999999,11.7,10.2,1.5,8,0.0,0.0,True,2016-01-19 17:00:00,2016-01-19 19:00:00,120.0,8,5.15,4.8,-0.3199999999999999,-2.89,-2.69,0.1579999999999999,352.25,3.947573094109004,-2.9,3.5,0.0,3.095,3.33,9.225,6.5,10.0,39.0,94.4,4.0,6.0
2016-01-20,,,,,,,,,,0,0.0,-15.0,False,2016-01-20 17:00:00,2016-01-20 18:45:00,,5,0.65,-2.9,2.24,1.04,2.18,-0.6579999999999999,356.0,5.354126134736337,0.8,-80.25,-94.0,6.444999999999999,6.97,-9.3,45.0,47.0,270.0,97.2,4.0,6.0
2016-01-21,,,,,,,,,,0,,,False,,,,0,-0.55,-2.7,-0.4399999999999998,0.6725,2.02,0.3389999999999999,522.25,10.436314802968846,4.1,-40.25,-43.0,3.3475,3.54,-1.95,43.5,47.0,261.0,100.7,4.0,6.0
2016-02-01,419.1,-0.5425000000000002,-65.10000000000002,8.138888888888891,-2.549999999999999,-0.0212499999999999,9.95,7.2,2.749999999999999,9,0.0,0.0,True,2016-02-01 17:00:00,2016-02-01 19:00:00,120.0,9,-0.875,-1.7,-0.51,-0.1975,0.11,0.1989999999999999,272.75,1.5,1.1,-11.0,-14.0,2.395,2.5,3.475,0.0,0.0,0.0,97.3,4.0,6.0
2016-02-02,425.9,0.5733333333333329,68.79999999999995,10.613111111111111,-1.5500000000000007,-0.0129166666666666,11.55,8.6,2.950000000000001,9,0.0,0.0,True,2016-02-02 17:00:00,2016-02-02 19:00:00,120.0,9,-5.475,-7.9,-2.6900000000000004,2.2,2.83,0.6100000000000001,347.0,12.83225103661344,9.4,-24.5,-41.0,2.68,4.52,-3.175,23.5,27.0,141.0,99.1,4.0,6.0
2016-02-03,413.6,-0.6183333333333337,-74.20000000000005,7.822222222222221,-2.5500000000000007,-0.02125,9.15,6.6,2.5500000000000007,9,0.0,0.0,True,2016-02-03 17:00:00,2016-02-03 19:00:00,120.0,9,3.075,2.0,-0.93,-2.325,-2.03,0.14,397.0,5.354126134736337,1.0,-13.75,-19.0,1.895,2.2,6.925,5.0,7.0,30.0,108.9,4.0,6.0
2016-02-04,,,,,,,,,,0,15.0,0.0,False,2016-02-04 17:15:00,2016-02-04 19:00:00,,20,0.25,-2.3,-0.82,-1.3125,0.33,0.629,419.75,11.729592206608606,-6.1,2.0,-3.0,2.705,2.85,6.3,10.0,13.0,60.0,119.8,4.0,6.0
2016-02-05,393.5,0.6925000000000002,83.10000000000002,11.44,-0.3999999999999986,-0.0033333333333333,11.75,9.2,2.5500000000000007,25,0.0,0.0,True,2016-02-05 17:00:00,2016-02-05 19:00:00,120.0,25,-0.3749999999999999,-2.6,1.4899999999999998,-0.3274999999999999,0.75,-0.667,468.5,1.7320508075688772,-0.6,-11.0,-18.0,1.9025,1.97,2.25,21.5,23.0,129.0,116.3,4.0,6.0
2016-02-06,469.3,0.6908333333333332,82.89999999999998,10.816666666666668,-2.1999999999999997,-0.0183333333333333,11.7,9.4,2.299999999999999,24,0.0,0.0,True,2016-02-06 17:00:00,2016-02-06 19:00:00,120.0,24,-3.05,-3.6,-0.0599999999999999,0.865,1.39,0.2119999999999999,419.25,7.719024117939607,-4.7,-4.0,-7.0,2.235,2.51,1.3749999999999998,20.0,23.0,120.0,113.9,4.0,6.0
2016-02-07,483.2,0.8224999999999999,98.7,10.446000000000002,-2.4000000000000004,-0.02,11.5,9.1,2.4000000000000004,25,0.0,0.0,True,2016-02-07 17:00:00,2016-02-07 19:00:00,120.0,25,-5.55,-7.0,-1.04,1.95,2.59,0.4359999999999999,388.0,8.86942313043338,6.8,-25.0,-30.0,2.63,4.11,-0.15,20.0,20.0,120.0,113.9,4.0,6.0
2016-02-08,427.2,0.7908333333333332,94.89999999999998,11.638,-0.3499999999999996,-0.0029166666666666,12.3,9.4,2.9000000000000004,25,0.0,0.0,True,2016-02-08 17:00:00,2016-02-08 19:00:00,120.0,25,3.675,1.6,0.97,-0.7325,-0.15,-0.185,366.5,5.0,1.4,-16.0,-19.0,1.6,1.94,-2.7,6.5,10.0,39.0,112.1,4.0,6.0
2016-02-09,357.8,0.3550000000000002,42.60000000000002,11.698000000000002,-0.0999999999999996,-0.0008333333333333,12.0,10.9,1.0999999999999996,25,0.0,0.0,True,2016-02-09 17:00:00,2016-02-09 19:00:00,120.0,25,0.325,-0.5,0.3299999999999999,0.775,1.36,-0.266,386.5,9.98331942124796,-5.0,-14.0,-15.0,2.6,2.8,-4.825,20.0,27.0,120.0,114.1,4.0,6.0
2016-02-10,434.4,0.3325000000000003,39.900000000000034,11.194,-2.0,-0.0166666666666666,11.6,9.3,2.299999999999999,25,0.0,0.0,True,2016-02-10 17:00:00,2016-02-10 19:00:00,120.0,25,-2.375,-3.5,-0.55,0.9225,1.01,0.0689999999999999,348.25,8.05708797684788,-4.9,-22.75,-25.0,0.725,1.46,-1.2,8.5,10.0,51.0,109.2,4.0,6.0
2016-02-11,,,,,,,,,,0,,,False,,,,0,-4.125,-6.6,1.7099999999999995,2.8600000000000003,3.31,-0.2759999999999999,347.25,7.41057802513857,3.7,-35.75,-45.0,1.605,1.84,-9.65,25.0,33.0,150.0,109.8,4.0,6.0
2016-02-15,,,,,,,,,,0,15.0,-75.0,False,2016-02-15 17:15:00,2016-02-15 17:45:00,,3,-6.324999999999999,-7.1,0.2099999999999998,2.02,2.91,0.302,418.75,7.88986691902975,-2.3,-20.5,-33.0,4.125,4.27,1.3249999999999995,26.5,43.0,159.0,104.7,4.0,6.0
2016-02-16,,,,,,,,,,0,60.0,0.0,False,2016-02-16 18:00:00,2016-02-16 19:00:00,,5,0.5750000000000001,-0.9,-0.45,0.745,2.16,0.332,620.75,21.10884490760528,-14.9,-51.5,-54.0,4.57,5.02,-3.5,50.0,53.0,300.0,101.5,4.0,6.0
2016-02-17,415.6,0.4166666666666667,50.0,9.175,-0.3999999999999986,-0.0033333333333333,9.3,8.8,0.5,8,0.0,0.0,True,2016-02-17 17:00:00,2016-02-17 19:00:00,120.0,8,-1.9500000000000004,-5.5,2.8,1.8675,3.74,-1.897,604.0,15.513435037626794,11.4,-58.25,-62.0,3.06,3.32,-2.95,52.0,57.0,312.0,97.5,4.0,6.0
2016-02-18,420.7,-0.1224999999999999,-14.699999999999989,8.6,-4.299999999999999,-0.0358333333333333,11.2,5.7,5.499999999999999,8,0.0,0.0,True,2016-02-18 17:00:00,2016-02-18 19:00:00,120.0,8,0.575,-0.5,-0.41,0.55,1.3,0.1579999999999999,588.75,10.874281585465774,-0.3,-33.5,-39.0,1.8525,1.93,-2.8000000000000003,40.0,47.0,240.0,92.7,4.0,6.0
2016-02-19,426.0,0.7766666666666666,93.2,10.985714285714286,-3.1500000000000004,-0.02625,12.35,9.2,3.1500000000000004,7,0.0,0.0,True,2016-02-19 17:00:00,2016-02-19 19:00:00,120.0,7,1.225,0.7,0.17,-0.975,-0.8,0.072,535.25,3.8622100754188224,-2.1,-31.25,-36.0,2.03,2.43,1.55,28.5,37.0,171.0,91.9,4.0,6.0
2016-02-20,387.5,0.4074999999999998,48.89999999999998,11.2,-0.8499999999999996,-0.0070833333333333,11.55,10.6,0.9500000000000012,9,0.0,0.0,True,2016-02-20 17:00:00,2016-02-20 19:00:00,120.0,9,-0.175,-0.5,0.29,0.305,0.54,-0.15,403.0,9.273618495495704,-6.2,-19.5,-25.0,1.475,1.66,-1.175,3.0,3.0,18.0,97.8,4.0,6.0
2016-02-21,432.0,0.55,66.0,10.688888888888888,-1.8000000000000007,-0.015,11.35,9.3,2.049999999999999,9,0.0,0.0,True,2016-02-21 17:00:00,2016-02-21 19:00:00,120.0,9,-0.95,-3.4,1.2400000000000002,0.365,0.73,-0.15,328.25,7.632168761236874,-5.5,-14.5,-18.0,1.4875,1.55,-0.625,17.0,17.0,102.0,93.5,4.0,6.0
2016-02-22,386.5,0.4216666666666668,50.60000000000002,11.477777777777778,-1.1999999999999993,-0.0099999999999999,12.0,10.8,1.1999999999999993,9,0.0,0.0,True,2016-02-22 17:00:00,2016-02-22 19:00:00,120.0,9,-0.475,-2.0,-0.1099999999999999,0.385,0.57,0.1239999999999999,357.5,2.3804761428476167,-1.6,-6.75,-7.0,1.8025,1.86,-1.325,8.5,10.0,51.0,91.7,4.0,6.0
2016-02-23,411.3,0.5691666666666667,68.30000000000001,9.7,-1.5,-0.0125,10.9,9.2,1.700000000000001,8,0.0,0.0,True,2016-02-23 17:00:00,2016-02-23 19:00:00,120.0,8,-3.2,-4.0,0.16,1.8775,2.23,-0.175,356.75,16.80029761641144,-12.9,-14.75,-16.0,2.4975,2.6,-4.875,23.5,30.0,141.0,89.1,4.0,6.0
2016-02-24,,,,,,,,,,0,15.0,0.0,False,2016-02-24 17:15:00,2016-02-24 19:00:00,,7,3.025,1.2,-0.2699999999999999,0.2,0.79,0.154,314.75,4.573474244670748,3.5,-11.25,-14.0,1.6825,2.01,-6.2,15.0,17.0,90.0,86.1,4.0,6.0
2016-02-25,382.6,0.3966666666666668,47.60000000000002,10.927777777777775,-0.5999999999999996,-0.0049999999999999,11.35,10.4,0.9499999999999992,9,0.0,0.0,True,2016-02-25 17:00:00,2016-02-25 19:00:00,120.0,9,-2.3,-6.1,-1.8600000000000003,-0.5175000000000001,0.62,0.533,340.0,10.677078252031311,7.8,2.25,-7.0,3.5175,4.57,6.950000000000001,13.5,20.0,81.0,89.9,4.0,6.0
2016-02-26,391.1,0.3308333333333332,39.69999999999999,11.15,-0.4499999999999993,-0.0037499999999999,11.35,10.9,0.4499999999999993,9,0.0,0.0,True,2016-02-26 17:00:00,2016-02-26 19:00:00,120.0,9,1.925,-0.1,0.13,-1.395,-0.88,0.0019999999999999,380.0,1.1547005383792517,0.4,3.25,-3.0,1.8725,1.93,3.85,5.0,10.0,30.0,87.2,4.0,6.0
2016-02-27,417.5,-0.1383333333333335,-16.600000000000023,10.225,-1.049999999999999,-0.0087499999999999,10.5,9.4,1.0999999999999996,8,0.0,0.0,True,2016-02-27 17:00:00,2016-02-27 19:00:00,120.0,8,0.4249999999999999,-0.9,-0.8099999999999999,-1.04,-0.81,0.1239999999999999,375.5,7.047458170621991,4.8,4.5,1.0,2.1125,2.35,4.65,7.0,7.0,42.0,88.6,4.0,6.0
2016-02-28,406.4,0.4024999999999996,48.29999999999996,9.369444444444444,-0.3500000000000014,-0.0029166666666666,9.55,9.2,0.3500000000000014,9,0.0,0.0,True,2016-02-28 17:00:00,2016-02-28 19:00:00,120.0,9,-1.85,-2.5,0.36,0.54,0.71,-0.0539999999999999,354.5,8.020806277010642,-5.6,-6.5,-9.0,1.3199999999999998,1.35,0.0499999999999999,5.0,7.0,30.0,91.5,4.0,6.0
2016-02-29,384.6,0.1558333333333337,18.700000000000045,11.216666666666669,-2.1499999999999986,-0.0179166666666666,11.6,9.3,2.299999999999999,9,0.0,0.0,True,2016-02-29 17:00:00,2016-02-29 19:00:00,120.0,9,-4.533333333333334,-5.7,1.2000000000000002,1.22,1.49,-0.35,320.6666666666667,3.214550253664318,-3.0,9.666666666666666,0.0,4.573333333333333,4.79,0.0666666666666666,11.5,20.0,69.0,89.3,3.0,6.0
2016-03-01,460.4,-0.6400000000000001,-76.80000000000001,9.488888888888887,-6.425,-0.0535416666666666,11.125,4.7,6.425,9,0.0,0.0,True,2016-03-01 17:00:00,2016-03-01 19:00:00,120.0,9,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,0,0.0,-15.0,False,2016-03-02 17:00:00,2016-03-02 18:45:00,,8,,,,,,,,,,,,,,,,,,,,
