FECHA,Δh1,Mh1,Mv1,Delta_foF2_1,slope_foF2_1,foF2_max_SW1,foF2_min_SW1,foF2_drop_SW1,num_muestras_foF2_SW1,delta_inicio_SW1_min,delta_fin_SW1_min,extremos_validos_SW1,tiempo_real_SW1_min,Δh2,Mh2,Mv2,Delta_foF2_2,slope_foF2_2,foF2_max_SW2,foF2_min_SW2,foF2_drop_SW2,num_muestras_foF2_SW2,delta_inicio_SW2_min,delta_fin_SW2_min,extremos_validos_SW2,tiempo_real_SW2_min,Δh3,Mh3,Mv3,Delta_foF2_3,slope_foF2_3,foF2_max_SW3,foF2_min_SW3,foF2_drop_SW3,num_muestras_foF2_SW3,delta_inicio_SW3_min,delta_fin_SW3_min,extremos_validos_SW3,tiempo_real_SW3_min,F_DENSITY
2016-02-29,,,,,,,,,0,,,False,,,,,,,,,,0,,,False,,,352.6,,,,9.3,,,1,40.00000000000007,0.0,False,,9.3
2016-03-01,39.89999999999998,418.0,0.8866666666666662,-0.47499999999999964,-0.010555555555555547,11.125,10.65,0.47499999999999964,4,0.0,4.999999999999929,True,45.0,15.699999999999989,433.7,0.523333333333333,-1.1500000000000004,-0.038333333333333344,10.65,9.5,1.1500000000000004,3,4.999999999999929,-4.999999999999929,True,30.0,-132.39999999999998,460.4,-2.9422222222222216,-4.8,-0.10666666666666666,9.5,4.7,4.8,4,-4.999999999999929,0.0,True,45.0,9.488888888888887
2016-03-02,25.69999999999999,415.9,0.5711111111111109,-0.9000000000000004,-0.020000000000000007,10.0,9.1,0.9000000000000004,4,0.0,4.999999999999929,True,45.0,-38.89999999999998,415.9,-1.296666666666666,-0.9000000000000004,-0.030000000000000013,9.1,8.2,0.9000000000000004,3,4.999999999999929,-4.999999999999929,True,30.0,23.399999999999977,400.4,0.5199999999999995,-0.1999999999999993,-0.004444444444444429,8.2,8.0,0.1999999999999993,4,-4.999999999999929,0.0,True,45.0,8.783333333333333
2016-03-03,,,,,,,,,0,0.0,-25.00000000000007,False,,,,,,,,,,0,19.99999999999993,-4.999999999999929,False,,52.900000000000034,386.8,1.1755555555555564,0.6999999999999993,0.01555555555555554,11.3,9.5,1.8000000000000007,4,-4.999999999999929,0.0,True,45.0,10.671428571428573
2016-03-04,-18.80000000000001,353.8,-0.417777777777778,-0.8000000000000007,-0.017777777777777795,10.3,9.4,0.9000000000000004,4,0.0,4.999999999999929,True,45.0,2.5,348.1,0.08333333333333333,-0.5,-0.016666666666666666,9.5,9.0,0.5,3,4.999999999999929,-4.999999999999929,True,30.0,33.39999999999998,370.9,0.7422222222222217,0.09999999999999964,0.0022222222222222144,9.3,9.0,0.3000000000000007,4,-4.999999999999929,0.0,True,45.0,9.433333333333334
2016-03-05,-16.900000000000034,357.8,-0.3755555555555563,-0.5999999999999996,-0.013333333333333326,11.35,10.6,0.75,4,0.0,4.999999999999929,True,45.0,38.700000000000045,391.8,1.2900000000000016,0.40000000000000036,0.013333333333333345,11.5,10.6,0.9000000000000004,3,4.999999999999929,-4.999999999999929,True,30.0,33.69999999999999,417.5,0.7488888888888886,-0.40000000000000036,-0.008888888888888898,11.2,9.5,1.6999999999999993,4,-4.999999999999929,0.0,True,45.0,10.905555555555555
2016-03-06,55.0,443.9,1.2222222222222223,-1.200000000000001,-0.02666666666666669,12.8,11.6,1.200000000000001,4,0.0,4.999999999999929,True,45.0,-2.3999999999999773,450.1,-0.07999999999999924,-2.4000000000000004,-0.08000000000000002,11.6,9.2,2.4000000000000004,3,4.999999999999929,-4.999999999999929,True,30.0,40.10000000000002,481.6,0.8911111111111116,0.20000000000000107,0.004444444444444468,10.8,9.2,1.6000000000000014,4,-4.999999999999929,0.0,True,45.0,10.922222222222224
2016-03-07,5.0,394.8,0.1111111111111111,-1.549999999999999,-0.03444444444444442,10.85,9.3,1.549999999999999,4,0.0,4.999999999999929,True,45.0,32.10000000000002,418.8,1.0700000000000007,-0.10000000000000142,-0.003333333333333381,9.4,9.2,0.20000000000000107,3,4.999999999999929,-4.999999999999929,True,30.0,18.69999999999999,437.5,0.4155555555555553,-0.7999999999999989,-0.017777777777777753,9.2,8.4,0.7999999999999989,4,-4.999999999999929,0.0,True,45.0,9.416666666666666
2016-03-08,9.099999999999966,353.9,0.20222222222222147,-0.29999999999999893,-0.006666666666666643,10.8,10.4,0.40000000000000036,4,0.0,4.999999999999929,True,45.0,-26.099999999999966,392.5,-0.8699999999999989,-1.4000000000000004,-0.046666666666666676,10.6,9.0,1.5999999999999996,3,4.999999999999929,-4.999999999999929,True,30.0,77.09999999999997,404.9,1.7133333333333325,0.40000000000000036,0.008888888888888898,9.4,9.0,0.40000000000000036,4,-4.999999999999929,0.0,True,45.0,10.011111111111113
2016-03-09,,,,,,,,,0,,,False,,,,,,,,,,0,34.99999999999993,-4.999999999999929,False,,46.19999999999999,386.7,1.0266666666666664,0.29999999999999893,0.006666666666666643,10.4,9.2,1.200000000000001,4,-4.999999999999929,0.0,True,45.0,9.675
2016-03-10,,,,,,,,,0,0.0,-10.000000000000071,False,,,,,,,,,,0,-10.000000000000071,-4.999999999999929,False,,73.60000000000002,428.0,1.635555555555556,-0.10000000000000142,-0.002222222222222254,9.3,8.6,0.7000000000000011,4,-4.999999999999929,0.0,True,45.0,9.25625
