FECHA,Δh1,Mh1,Mv1,Delta_foF2_1,slope_foF2_1,foF2_max_SW1,foF2_min_SW1,foF2_drop_SW1,num_muestras_foF2_SW1,delta_inicio_SW1_min,delta_fin_SW1_min,extremos_validos_SW1,tiempo_real_SW1_min,Δh2,Mh2,Mv2,Delta_foF2_2,slope_foF2_2,foF2_max_SW2,foF2_min_SW2,foF2_drop_SW2,num_muestras_foF2_SW2,delta_inicio_SW2_min,delta_fin_SW2_min,extremos_validos_SW2,tiempo_real_SW2_min,F_DENSITY,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2016-01-10,,,,,,,,,0,,,False,,,,,,,,,,0,,,False,,,-0.4999999999999999,-2.1,0.64,1.3877787807814457e-17,0.66,-0.238,440.5,3.872983346207417,2.8,-8.5,-12.0,2.6425,3.22,1.5,25.0,27.0,150.0,105.4,4.0,6.0
2016-01-11,,,,,,,,,0,0.0,-15.0,False,,,,,,,,,,0,,,False,,9.4,-2.475,-3.2,0.35,2.4325,2.93,-0.4790000000000001,567.25,12.658988901172163,-7.9,-25.75,-33.0,2.0,2.23,-6.025,38.5,40.0,231.0,104.5,4.0,6.0
2016-01-14,,,,,,,,,0,,,False,,,,,,,,,,0,,,False,,,0.45,-0.3,0.12,0.2375,0.64,-0.031,457.75,4.112987559751022,-0.7,-21.75,-25.0,1.1225,1.16,-2.75,22.0,27.0,132.0,99.9,4.0,6.0
2016-01-15,,,,,,,,,0,15.0,-15.0,False,,,,,,,,,,0,15.0,0.0,False,,10.685714285714283,-0.3,-1.3,0.76,0.235,0.57,-0.284,369.75,7.5,-1.5,-18.75,-19.0,0.725,0.83,-1.0,10.0,10.0,60.0,100.1,4.0,6.0
2016-01-16,-9.600000000000025,364.5,-0.1600000000000004,-1.1999999999999993,-0.0199999999999999,10.6,5.1,5.5,5,0.0,0.0,True,60.0,30.30000000000001,392.0,0.5050000000000002,0.9000000000000004,0.015,10.3,9.4,0.9000000000000004,5,0.0,0.0,True,60.0,9.288888888888888,4.275,3.8,0.1699999999999999,-0.845,-0.64,-0.07,337.75,1.707825127659933,0.5,-4.5,-6.0,0.965,1.16,-4.2,3.0,3.0,18.0,96.7,4.0,6.0
2016-01-17,13.800000000000011,348.2,0.2300000000000001,-1.3000000000000007,-0.0216666666666666,10.9,9.6,1.3000000000000007,5,0.0,0.0,True,60.0,62.19999999999999,391.5,1.0366666666666664,-0.0999999999999996,-0.0016666666666666,9.6,9.4,0.1999999999999993,5,0.0,0.0,True,60.0,9.877777777777778,1.125,-0.6,-0.75,-0.31,0.06,0.186,318.75,1.707825127659933,-0.9,-9.25,-11.0,1.265,1.3,-0.2499999999999999,5.0,7.0,30.0,97.4,4.0,6.0
2016-01-18,,,,,,,,,0,30.0,0.0,False,,-37.30000000000001,361.6,-0.6216666666666668,-0.7999999999999998,-0.0133333333333333,6.5,5.7,0.7999999999999998,5,0.0,0.0,True,60.0,5.742857142857143,-3.7,-6.5,-2.2,0.93,3.25,1.246,336.5,25.748786379167463,18.0,2.75,-4.0,2.535,4.2,2.4,18.5,30.0,111.0,96.7,4.0,6.0
2016-01-19,7.100000000000023,315.7,0.1183333333333337,-0.6000000000000014,-0.01,11.7,10.2,1.5,4,0.0,0.0,True,60.0,117.7,415.7,1.9616666666666664,0.9000000000000004,0.015,11.5,10.2,1.3000000000000007,5,0.0,0.0,True,60.0,11.025,5.15,4.8,-0.3199999999999999,-2.89,-2.69,0.1579999999999999,352.25,3.947573094109004,-2.9,3.5,0.0,3.095,3.33,9.225,6.5,10.0,39.0,94.4,4.0,6.0
2016-01-20,,,,,,,,,0,0.0,-30.0,False,,,,,,,,,,0,30.0,-15.0,False,,11.46,0.65,-2.9,2.24,1.04,2.18,-0.6579999999999999,356.0,5.354126134736337,0.8,-80.25,-94.0,6.444999999999999,6.97,-9.3,45.0,47.0,270.0,97.2,4.0,6.0
2016-01-21,,,,,,,,,0,,,False,,,,,,,,,,0,,,False,,,-0.55,-2.7,-0.4399999999999998,0.6725,2.02,0.3389999999999999,522.25,10.436314802968846,4.1,-40.25,-43.0,3.3475,3.54,-1.95,43.5,47.0,261.0,100.7,4.0,6.0
2016-02-01,-42.900000000000034,419.1,-0.7150000000000005,-2.1999999999999997,-0.0366666666666666,9.95,7.75,2.1999999999999997,5,0.0,0.0,True,60.0,-22.19999999999999,376.2,-0.3699999999999998,-0.3499999999999996,-0.0058333333333333,7.75,7.2,0.5499999999999998,5,0.0,0.0,True,60.0,8.138888888888891,-0.875,-1.7,-0.51,-0.1975,0.11,0.1989999999999999,272.75,1.5,1.1,-11.0,-14.0,2.395,2.5,3.475,0.0,0.0,0.0,97.3,4.0,6.0
2016-02-02,42.89999999999998,399.5,0.7149999999999996,-0.7490000000000006,-0.0124833333333333,11.55,10.801,0.7490000000000006,5,0.0,0.0,True,60.0,25.899999999999977,425.9,0.4316666666666663,-0.8010000000000002,-0.01335,10.801,8.6,2.2010000000000005,5,0.0,0.0,True,60.0,10.613111111111111,-5.475,-7.9,-2.6900000000000004,2.2,2.83,0.6100000000000001,347.0,12.83225103661344,9.4,-24.5,-41.0,2.68,4.52,-3.175,23.5,27.0,141.0,99.1,4.0,6.0
2016-02-03,-27.600000000000023,413.6,-0.4600000000000003,-1.3000000000000007,-0.0216666666666666,9.15,7.85,1.3000000000000007,5,0.0,0.0,True,60.0,-46.60000000000002,386.0,-0.7766666666666671,-1.25,-0.0208333333333333,7.85,6.6,1.25,5,0.0,0.0,True,60.0,7.822222222222221,3.075,2.0,-0.93,-2.325,-2.03,0.14,397.0,5.354126134736337,1.0,-13.75,-19.0,1.895,2.2,6.925,5.0,7.0,30.0,108.9,4.0,6.0
2016-02-04,,,,,,,,,0,15.0,0.0,False,,-3.8000000000000114,432.9,-0.0633333333333335,-2.6999999999999997,-0.0449999999999999,11.5,8.5,3.0,13,0.0,0.0,True,60.0,10.189473684210528,0.25,-2.3,-0.82,-1.3125,0.33,0.629,419.75,11.729592206608606,-6.1,2.0,-3.0,2.705,2.85,6.3,10.0,13.0,60.0,119.8,4.0,6.0
2016-02-05,37.10000000000002,347.9,0.6183333333333337,-0.0999999999999996,-0.0016666666666666,11.75,11.55,0.1999999999999993,13,0.0,0.0,True,60.0,46.0,393.5,0.7666666666666667,-0.2999999999999989,-0.0049999999999999,11.7,9.2,2.5,13,0.0,0.0,True,60.0,11.44,-0.3749999999999999,-2.6,1.4899999999999998,-0.3274999999999999,0.75,-0.667,468.5,1.7320508075688772,-0.6,-11.0,-18.0,1.9025,1.97,2.25,21.5,23.0,129.0,116.3,4.0,6.0
2016-02-06,46.19999999999999,432.2,0.7699999999999998,-0.5,-0.0083333333333333,11.7,9.5,2.1999999999999997,13,0.0,0.0,True,60.0,36.69999999999999,469.3,0.6116666666666665,-1.6999999999999993,-0.0283333333333333,11.1,9.4,1.6999999999999993,12,0.0,0.0,True,60.0,10.816666666666668,-3.05,-3.6,-0.0599999999999999,0.865,1.39,0.2119999999999999,419.25,7.719024117939607,-4.7,-4.0,-7.0,2.235,2.51,1.3749999999999998,20.0,23.0,120.0,113.9,4.0,6.0
2016-02-07,37.0,435.2,0.6166666666666667,-0.6999999999999993,-0.0116666666666666,11.5,10.3,1.1999999999999993,13,0.0,0.0,True,60.0,61.69999999999999,483.2,1.028333333333333,-1.700000000000001,-0.0283333333333333,10.8,9.1,1.700000000000001,13,0.0,0.0,True,60.0,10.446000000000002,-5.55,-7.0,-1.04,1.95,2.59,0.4359999999999999,388.0,8.86942313043338,6.8,-25.0,-30.0,2.63,4.11,-0.15,20.0,20.0,120.0,113.9,4.0,6.0
2016-02-08,31.399999999999977,373.8,0.523333333333333,0.3499999999999996,0.0058333333333333,12.25,11.6,0.6500000000000004,13,0.0,0.0,True,60.0,63.5,427.2,1.0583333333333331,-0.6999999999999993,-0.0116666666666666,12.3,9.4,2.9000000000000004,13,0.0,0.0,True,60.0,11.638,3.675,1.6,0.97,-0.7325,-0.15,-0.185,366.5,5.0,1.4,-16.0,-19.0,1.6,1.94,-2.7,6.5,10.0,39.0,112.1,4.0,6.0
2016-02-09,14.600000000000025,328.5,0.2433333333333337,0.0,0.0,11.7,10.9,0.7999999999999989,13,0.0,0.0,True,60.0,28.0,357.8,0.4666666666666667,-0.0999999999999996,-0.0016666666666666,12.0,11.6,0.4000000000000003,13,0.0,0.0,True,60.0,11.698000000000002,0.325,-0.5,0.3299999999999999,0.775,1.36,-0.266,386.5,9.98331942124796,-5.0,-14.0,-15.0,2.6,2.8,-4.825,20.0,27.0,120.0,114.1,4.0,6.0
2016-02-10,19.5,354.7,0.325,0.1999999999999993,0.0033333333333333,11.5,11.1,0.4000000000000003,13,0.0,0.0,True,60.0,20.400000000000038,434.4,0.3400000000000006,-2.1999999999999997,-0.0366666666666666,11.6,9.3,2.299999999999999,13,0.0,0.0,True,60.0,11.194,-2.375,-3.5,-0.55,0.9225,1.01,0.0689999999999999,348.25,8.05708797684788,-4.9,-22.75,-25.0,0.725,1.46,-1.2,8.5,10.0,51.0,109.2,4.0,6.0
2016-02-11,,,,,,,,,0,,,False,,,,,,,,,,0,,,False,,,-4.125,-6.6,1.7099999999999995,2.8600000000000003,3.31,-0.2759999999999999,347.25,7.41057802513857,3.7,-35.75,-45.0,1.605,1.84,-9.65,25.0,33.0,150.0,109.8,4.0,6.0
2016-02-15,,,,,,,,,0,15.0,-15.0,False,,,,,,,,,,0,,,False,,7.833333333333333,-6.324999999999999,-7.1,0.2099999999999998,2.02,2.91,0.302,418.75,7.88986691902975,-2.3,-20.5,-33.0,4.125,4.27,1.3249999999999995,26.5,43.0,159.0,104.7,4.0,6.0
2016-02-16,,401.2,,,,9.4,,,1,60.0,0.0,False,,0.9000000000000341,402.1,0.0150000000000005,-0.5,-0.0083333333333333,9.4,8.9,0.5,5,0.0,0.0,True,60.0,9.18,0.5750000000000001,-0.9,-0.45,0.745,2.16,0.332,620.75,21.10884490760528,-14.9,-51.5,-54.0,4.57,5.02,-3.5,50.0,53.0,300.0,101.5,4.0,6.0
2016-02-17,-3.8000000000000114,368.0,-0.0633333333333335,0.0,0.0,9.3,9.2,0.1000000000000014,4,0.0,0.0,True,60.0,53.80000000000001,415.6,0.8966666666666668,-0.3999999999999986,-0.0066666666666666,9.3,8.8,0.5,5,0.0,0.0,True,60.0,9.175,-1.9500000000000004,-5.5,2.8,1.8675,3.74,-1.897,604.0,15.513435037626794,11.4,-58.25,-62.0,3.06,3.32,-2.95,52.0,57.0,312.0,97.5,4.0,6.0
2016-02-18,35.89999999999998,420.7,0.5983333333333329,-2.1,-0.0349999999999999,11.2,9.1,2.1,4,0.0,0.0,True,60.0,-50.599999999999966,420.7,-0.8433333333333327,-2.1999999999999997,-0.0366666666666666,9.1,5.7,3.3999999999999995,5,0.0,0.0,True,60.0,8.6,0.575,-0.5,-0.41,0.55,1.3,0.1579999999999999,588.75,10.874281585465774,-0.3,-33.5,-39.0,1.8525,1.93,-2.8000000000000003,40.0,47.0,240.0,92.7,4.0,6.0
2016-02-19,43.599999999999966,376.4,0.7266666666666661,-0.75,-0.0125,12.35,11.6,0.75,3,0.0,0.0,True,60.0,49.60000000000002,426.0,0.826666666666667,-2.4000000000000004,-0.04,11.6,9.2,2.4000000000000004,5,0.0,0.0,True,60.0,10.985714285714286,1.225,0.7,0.17,-0.975,-0.8,0.072,535.25,3.8622100754188224,-2.1,-31.25,-36.0,2.03,2.43,1.55,28.5,37.0,171.0,91.9,4.0,6.0
2016-02-20,31.69999999999999,370.3,0.5283333333333331,0.075000000000001,0.00125,11.55,11.35,0.200000000000001,5,0.0,0.0,True,60.0,17.19999999999999,387.5,0.2866666666666664,-0.9250000000000008,-0.0154166666666666,11.525,10.6,0.9250000000000008,5,0.0,0.0,True,60.0,11.2,-0.175,-0.5,0.29,0.305,0.54,-0.15,403.0,9.273618495495704,-6.2,-19.5,-25.0,1.475,1.66,-1.175,3.0,3.0,18.0,97.8,4.0,6.0
2016-02-21,39.39999999999998,391.2,0.6566666666666663,-0.3000000000000007,-0.005,11.35,11.0,0.3499999999999996,5,0.0,0.0,True,60.0,26.600000000000023,432.0,0.4433333333333337,-1.5,-0.025,11.0,9.3,1.6999999999999993,5,0.0,0.0,True,60.0,10.688888888888888,-0.95,-3.4,1.2400000000000002,0.365,0.73,-0.15,328.25,7.632168761236874,-5.5,-14.5,-18.0,1.4875,1.55,-0.625,17.0,17.0,102.0,93.5,4.0,6.0
2016-02-22,-2.1999999999999886,335.9,-0.0366666666666664,-0.4000000000000003,-0.0066666666666666,12.0,11.6,0.4000000000000003,5,0.0,0.0,True,60.0,52.80000000000001,386.5,0.8800000000000002,-0.7999999999999989,-0.0133333333333333,11.6,10.8,0.7999999999999989,5,0.0,0.0,True,60.0,11.477777777777778,-0.475,-2.0,-0.1099999999999999,0.385,0.57,0.1239999999999999,357.5,2.3804761428476167,-1.6,-6.75,-7.0,1.8025,1.86,-1.325,8.5,10.0,51.0,91.7,4.0,6.0
2016-02-23,18.899999999999977,374.1,0.3149999999999996,-1.4000000000000004,-0.0233333333333333,10.9,9.3,1.5999999999999996,4,0.0,0.0,True,60.0,49.400000000000034,411.3,0.8233333333333339,-0.0999999999999996,-0.0016666666666666,9.5,9.2,0.3000000000000007,5,0.0,0.0,True,60.0,9.7,-3.2,-4.0,0.16,1.8775,2.23,-0.175,356.75,16.80029761641144,-12.9,-14.75,-16.0,2.4975,2.6,-4.875,23.5,30.0,141.0,89.1,4.0,6.0
2016-02-24,,,,,,,,,0,15.0,0.0,False,,8.800000000000011,377.5,0.1466666666666668,-1.5,-0.025,10.9,9.4,1.5,5,0.0,0.0,True,60.0,10.542857142857144,3.025,1.2,-0.2699999999999999,0.2,0.79,0.154,314.75,4.573474244670748,3.5,-11.25,-14.0,1.6825,2.01,-6.2,15.0,17.0,90.0,86.1,4.0,6.0
2016-02-25,11.399999999999975,352.5,0.1899999999999996,-0.0999999999999996,-0.0016666666666666,11.35,11.0,0.3499999999999996,5,0.0,0.0,True,60.0,36.200000000000045,382.6,0.603333333333334,-0.5,-0.0083333333333333,11.0,10.4,0.5999999999999996,5,0.0,0.0,True,60.0,10.927777777777775,-2.3,-6.1,-1.8600000000000003,-0.5175000000000001,0.62,0.533,340.0,10.677078252031311,7.8,2.25,-7.0,3.5175,4.57,6.950000000000001,13.5,20.0,81.0,89.9,4.0,6.0
2016-02-26,13.199999999999989,358.2,0.2199999999999998,-0.2999999999999989,-0.0049999999999999,11.35,11.05,0.2999999999999989,5,0.0,0.0,True,60.0,26.5,391.1,0.4416666666666666,-0.1500000000000003,-0.0025,11.1,10.9,0.1999999999999993,5,0.0,0.0,True,60.0,11.15,1.925,-0.1,0.13,-1.395,-0.88,0.0019999999999999,380.0,1.1547005383792517,0.4,3.25,-3.0,1.8725,1.93,3.85,5.0,10.0,30.0,87.2,4.0,6.0
2016-02-27,,,,,,,,,0,0.0,-15.0,False,,,,,,,,,,0,15.0,0.0,False,,10.225,0.4249999999999999,-0.9,-0.8099999999999999,-1.04,-0.81,0.1239999999999999,375.5,7.047458170621991,4.8,4.5,1.0,2.1125,2.35,4.65,7.0,7.0,42.0,88.6,4.0,6.0
2016-02-28,22.799999999999955,380.9,0.3799999999999992,-0.2250000000000014,-0.00375,9.55,9.325,0.2250000000000014,5,0.0,0.0,True,60.0,25.5,406.4,0.425,-0.125,-0.0020833333333333,9.325,9.2,0.125,5,0.0,0.0,True,60.0,9.369444444444444,-1.85,-2.5,0.36,0.54,0.71,-0.0539999999999999,354.5,8.020806277010642,-5.6,-6.5,-9.0,1.3199999999999998,1.35,0.0499999999999999,5.0,7.0,30.0,91.5,4.0,6.0
2016-02-29,36.200000000000045,370.1,0.603333333333334,0.1500000000000003,0.0025,11.6,11.45,0.1500000000000003,5,0.0,0.0,True,60.0,-17.5,384.6,-0.2916666666666667,-2.299999999999999,-0.0383333333333333,11.6,9.3,2.299999999999999,5,0.0,0.0,True,60.0,11.216666666666669,-4.533333333333334,-5.7,1.2000000000000002,1.22,1.49,-0.35,320.6666666666667,3.214550253664318,-3.0,9.666666666666666,0.0,4.573333333333333,4.79,0.0666666666666666,11.5,20.0,69.0,89.3,3.0,6.0
2016-03-01,48.39999999999998,426.5,0.8066666666666663,-0.875,-0.0145833333333333,11.125,10.25,0.875,5,0.0,0.0,True,60.0,-125.2,460.4,-2.0866666666666664,-5.55,-0.0925,10.25,4.7,5.55,5,0.0,0.0,True,60.0,9.488888888888887,,,,,,,,,,,,,,,,,,,,
2016-03-02,2.1999999999999886,415.9,0.0366666666666664,-1.4000000000000004,-0.0233333333333333,10.0,8.6,1.4000000000000004,5,0.0,0.0,True,60.0,,,,,,,,,0,0.0,-15.0,False,,8.88125,,,,,,,,,,,,,,,,,,,,
