# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2025-11-28T08:07:15.959Z
#
# Location: GEO -12.0N 283.2E, URSI-Code JI91J JICAMARCA
# Instrument: Ionosonde, Model: DPS-4
#
# Query for measurement intervals of time:
# 2016-01-01T00:00:00.000Z - 2016-03-02T23:59:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2 [MHz] - F2 layer critical frequency
# hF [km] - Minimum virtual height of F trace
# hmF2 [km] - Peak height F2-layer
# B0 [km] - IRI thickness parameter
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of JI91J data provider
#
#Time                     CS   foF2 QD     hF QD   hmF2 QD    B0 QD
2016-01-01T04:30:00.000Z 100  6.300 //  320.0 //  376.2 //  66.9 //
2016-01-01T04:45:00.000Z 100  6.500 //  315.0 //  391.3 //  65.4 //
2016-01-01T05:00:00.000Z 100  5.900 //  335.0 //  361.4 //  44.6 //
2016-01-01T05:15:00.000Z 100  5.900 //  340.0 //  389.6 //  67.5 //
2016-01-01T05:30:00.000Z 100  5.600 //  340.0 //  405.2 // 104.5 //
2016-01-01T05:45:00.000Z 100  5.100 //  340.0 //  378.7 //  80.5 //
2016-01-01T06:00:00.000Z 100  4.900 //  370.0 //  379.4 //  87.1 //
2016-01-01T06:15:00.000Z 100  4.800 //  361.0 //  404.1 //  86.9 //
2016-01-01T06:30:00.000Z 100  4.300 //  469.0 //  465.8 //  71.9 //
2016-01-01T06:45:00.000Z 100  4.000 //  466.0 //  480.5 //  91.0 //
2016-01-01T07:00:00.000Z 100  3.800 //  505.0 //  481.2 //  94.8 //
2016-01-01T07:15:00.000Z 100  2.500 //  420.0 //  446.0 // 121.1 //
2016-01-01T07:30:00.000Z 100  3.200 //  491.0 //  461.5 //  95.0 //
2016-01-01T08:00:00.000Z 100  2.900 //  422.5 //  424.5 // 107.9 //
2016-01-01T08:15:00.000Z 100  2.900 //  460.0 //  453.6 // 137.9 //
2016-01-01T08:30:00.000Z 100  2.700 //  460.0 //  425.5 // 107.1 //
2016-01-01T08:45:00.000Z 100  2.800 //  475.0 //  462.9 // 153.2 //
2016-01-01T09:00:00.000Z 100  2.600 //  375.0 //  361.5 //  86.0 //
2016-01-01T09:30:00.000Z 100  3.500 //  340.0 //  386.0 // 114.2 //
2016-01-01T09:45:00.000Z 100  3.100 //  309.0 //  328.0 //  63.4 //
2016-01-01T10:00:00.000Z 100  3.300 //  306.0 //  373.6 // 111.1 //
2016-01-01T10:30:00.000Z  70  4.400 //  320.0 //  368.8 //  86.2 //
2016-01-01T10:45:00.000Z 100  5.500 //  281.0 //  341.5 //  84.7 //
2016-01-01T11:00:00.000Z 100  5.700 //  261.0 //  355.7 // 174.5 //
2016-01-01T11:15:00.000Z 100  5.850 //  161.0 //  334.0 // 164.0 //
2016-01-01T11:30:00.000Z 100  6.550 //  246.0 //  345.4 // 206.2 //
2016-01-01T11:45:00.000Z 100  7.050 //  235.0 //  330.1 // 178.5 //
2016-01-01T12:00:00.000Z 100  7.550 //  232.0 //  304.7 // 121.2 //
2016-01-01T12:15:00.000Z 100  8.650 //  223.0 //  321.5 // 122.3 //
2016-01-01T12:30:00.000Z 100  8.950 //  221.0 //  306.7 // 109.1 //
2016-01-01T12:45:00.000Z 100  9.700 //  220.0 //  312.6 // 113.2 //
2016-01-01T13:00:00.000Z  70 10.300 //  225.0 //  340.2 // 147.9 //
2016-01-01T13:15:00.000Z 100 10.300 //  217.0 //  306.9 //  93.6 //
2016-01-01T13:30:00.000Z  70 10.750 //  267.5 //  329.1 // 130.1 //
2016-01-01T13:45:00.000Z   0 10.700 //  220.0 //    --- __   --- __
2016-01-01T14:00:00.000Z 100 10.550 //  210.0 //  316.2 // 116.3 //
2016-01-01T14:15:00.000Z 100 10.400 //  246.0 //  316.2 // 101.2 //
2016-01-01T14:30:00.000Z 100 10.650 //  270.0 //  336.7 // 113.7 //
2016-01-01T14:45:00.000Z 100 10.800 //  246.0 //  344.0 // 120.5 //
2016-01-01T15:00:00.000Z  70 10.900 //  297.0 //  342.4 // 109.3 //
2016-01-01T15:15:00.000Z  70 10.800 //  320.0 //  325.2 //  93.0 //
2016-01-01T15:30:00.000Z  70 10.600 //  336.0 //  317.6 //  98.8 //
2016-01-01T15:45:00.000Z  70 10.400 //  340.0 //  324.5 //  96.2 //
2016-01-01T16:00:00.000Z  70 10.600 //  342.0 //  316.4 // 107.4 //
2016-01-01T16:15:00.000Z  70 10.500 //  336.0 //  329.3 //  94.5 //
2016-01-01T16:30:00.000Z  70 10.500 //  336.0 //  318.3 //  98.2 //
2016-01-01T16:45:00.000Z  70 10.600 //  327.0 //  316.3 // 107.0 //
2016-01-01T17:00:00.000Z  70 10.600 //  322.0 //  310.2 // 109.2 //
2016-01-01T17:15:00.000Z  70 10.500 //  326.0 //  307.0 // 101.1 //
2016-01-01T17:30:00.000Z 100 10.600 //  300.0 //  321.8 //  80.6 //
2016-01-01T17:45:00.000Z  70 10.500 //  342.0 //  297.6 //  92.0 //
2016-01-01T18:00:00.000Z  70 10.800 //  335.0 //  305.4 //  96.7 //
2016-01-01T18:15:00.000Z  70 11.200 //  322.0 //  315.2 //  96.8 //
2016-01-01T18:30:00.000Z  70 11.300 //  327.0 //  319.4 // 101.6 //
2016-01-01T18:45:00.000Z  70 11.300 //  322.0 //  332.4 //  95.3 //
2016-01-01T19:00:00.000Z 100 11.650 //  196.0 //  330.4 // 113.0 //
2016-01-01T19:15:00.000Z  70 11.600 //  335.0 //  334.3 //  87.6 //
2016-01-01T19:30:00.000Z  70 11.800 //  295.0 //  335.2 //  88.7 //
2016-01-01T19:45:00.000Z 100 11.800 //  312.5 //  330.3 //  91.6 //
2016-01-01T20:00:00.000Z  70 11.600 //  317.0 //  335.6 //  94.2 //
2016-01-01T20:15:00.000Z 100 11.600 //  238.0 //  340.7 //  88.2 //
2016-01-01T20:30:00.000Z 100 11.550 //  240.0 //  337.7 // 119.6 //
2016-01-01T20:45:00.000Z 100 11.500 //  227.0 //  346.3 //  86.4 //
2016-01-01T21:00:00.000Z 100 11.400 //  225.0 //  345.6 //  83.7 //
2016-01-01T21:15:00.000Z 100 11.500 //  230.0 //  352.2 //  88.2 //
2016-01-01T21:30:00.000Z 100 11.600 //  245.0 //  356.5 //  97.4 //
2016-01-01T21:45:00.000Z  70 11.600 //  243.0 //  356.9 // 104.1 //
2016-01-01T22:00:00.000Z 100 11.900 //  243.0 //  377.3 //  99.4 //
2016-01-01T22:15:00.000Z 100 11.850 //  227.0 //  382.6 // 118.8 //
2016-01-01T22:30:00.000Z 100 11.700 //  243.0 //  393.1 // 133.5 //
2016-01-01T22:45:00.000Z 100  9.850 //  230.0 //  372.3 // 157.2 //
2016-01-01T23:00:00.000Z 100  9.750 //  247.0 //  396.1 // 163.7 //
2016-01-01T23:15:00.000Z 100  9.400 //  246.0 //  410.7 // 169.0 //
2016-01-01T23:30:00.000Z 100  9.300 //  257.0 //  438.5 // 187.6 //
2016-01-01T23:45:00.000Z 100  8.400 //  262.0 //  423.3 // 192.0 //
2016-01-02T00:00:00.000Z 100  8.200 //  277.0 //  424.9 // 178.5 //
2016-01-02T00:15:00.000Z 100  7.900 //  284.0 //  417.8 // 148.4 //
2016-01-02T00:30:00.000Z 100  7.900 //  298.0 //  441.1 // 148.6 //
2016-01-02T00:45:00.000Z 100  7.500 //  347.0 //  460.7 // 124.7 //
2016-01-02T01:00:00.000Z 100  5.900 //  327.5 //  417.7 // 116.7 //
2016-01-02T01:15:00.000Z 100  7.200 //  325.0 //  422.9 //  96.9 //
2016-01-02T01:30:00.000Z 100  8.600 //  305.0 //  498.6 // 190.8 //
2016-01-02T01:45:00.000Z 100  8.100 //  280.0 //  447.9 // 180.7 //
2016-01-02T02:00:00.000Z 100  5.000 //  302.0 //  375.5 //  72.5 //
2016-01-02T02:15:00.000Z 100  8.400 //  245.0 //  374.8 // 147.2 //
2016-01-02T02:30:00.000Z 100  8.000 //  255.0 //  382.8 // 111.1 //
2016-01-02T02:45:00.000Z 100  8.200 //  275.0 //  356.2 //  55.2 //
2016-01-02T03:00:00.000Z 100  8.100 //  331.0 //  384.8 //  57.2 //
2016-01-02T03:15:00.000Z 100  7.900 //  325.0 //  382.2 //  66.1 //
2016-01-02T03:30:00.000Z 100  7.700 //  335.0 //  405.3 //  78.5 //
2016-01-02T03:45:00.000Z 100  7.200 //  330.0 //  381.8 //  67.8 //
2016-01-02T04:00:00.000Z 100  7.300 //  305.0 //  377.9 //  67.2 //
2016-01-02T04:15:00.000Z 100  7.000 //  295.0 //  359.5 //  65.6 //
2016-01-02T04:30:00.000Z 100  6.800 //  292.5 //  391.1 //  93.8 //
2016-01-02T05:00:00.000Z 100  6.200 //  302.5 //  376.1 // 100.6 //
2016-01-02T05:15:00.000Z 100  5.900 //  310.0 //  371.0 //  89.1 //
2016-01-02T06:00:00.000Z 100  4.900 //  300.0 //  375.8 // 109.8 //
2016-01-02T06:30:00.000Z 100  4.300 //  330.0 //  375.0 //  92.5 //
2016-01-02T07:00:00.000Z 100  4.000 //  330.0 //  335.1 //  37.1 //
2016-01-02T07:15:00.000Z 100  3.400 //  340.0 //  379.0 //  88.7 //
2016-01-02T07:30:00.000Z 100  3.300 //  335.0 //  413.9 // 135.4 //
2016-01-02T07:45:00.000Z 100  3.200 //  330.0 //  330.8 //  46.8 //
2016-01-02T08:15:00.000Z 100  2.900 //  345.0 //  374.8 // 101.9 //
2016-01-02T08:45:00.000Z 100  3.000 //  335.0 //  331.4 //  52.9 //
2016-01-02T09:00:00.000Z 100  3.200 //  315.0 //  326.3 //  52.0 //
2016-01-02T09:15:00.000Z 100  3.000 //  295.0 //  297.6 //  40.6 //
2016-01-02T09:30:00.000Z 100  3.100 //  281.0 //  315.6 //  68.6 //
2016-01-02T09:45:00.000Z 100  3.500 //  260.0 //  343.1 // 111.0 //
2016-01-02T10:00:00.000Z 100  3.800 //  245.0 //  348.6 // 120.7 //
2016-01-02T10:15:00.000Z 100  3.700 //  240.0 //  292.2 //  71.6 //
2016-01-02T10:30:00.000Z 100  3.700 //  270.0 //  368.6 // 177.6 //
2016-01-02T10:45:00.000Z 100  4.500 //  271.0 //  346.5 // 117.0 //
2016-01-02T11:00:00.000Z 100  4.350 //  256.0 //  338.6 // 155.5 //
2016-01-02T11:15:00.000Z   0  4.900 //  180.0 //    --- __   --- __
2016-01-02T11:30:00.000Z 100  5.502 //  181.0 //  285.6 // 128.6 //
2016-01-02T11:45:00.000Z 100  5.850 //  197.0 //  284.2 // 141.1 //
2016-01-02T12:00:00.000Z 100  6.150 //  203.0 //  276.1 // 120.3 //
2016-01-02T12:15:00.000Z 100  6.650 //  225.0 //  292.9 // 135.6 //
2016-01-02T12:30:00.000Z  70  7.000 //  270.0 //  295.1 // 135.9 //
2016-01-02T12:45:00.000Z  70  7.300 //  262.0 //  297.6 // 149.9 //
2016-01-02T13:00:00.000Z  70  7.600 //  227.0 //  306.4 // 157.6 //
2016-01-02T13:15:00.000Z  70  7.900 //  230.0 //  316.1 // 116.4 //
2016-01-02T13:30:00.000Z 100  8.150 //  227.0 //  308.1 // 138.5 //
2016-01-02T13:45:00.000Z  70  8.300 //  262.0 //  316.2 // 127.5 //
2016-01-02T14:00:00.000Z 100  8.650 //  220.0 //  334.2 // 154.6 //
2016-01-02T14:15:00.000Z 100  8.800 //  232.0 //  338.3 // 157.8 //
2016-01-02T14:30:00.000Z 100  8.950 //  215.0 //  339.6 // 160.7 //
2016-01-02T14:45:00.000Z  70  9.100 //  295.0 //  340.5 // 150.9 //
2016-01-02T15:00:00.000Z  70  9.100 //  323.0 //  329.5 // 140.2 //
2016-01-02T15:30:00.000Z   0  9.000 //  220.0 //    --- __   --- __
2016-01-02T15:45:00.000Z 100  9.000 //  287.0 //  363.0 // 177.3 //
2016-01-02T16:00:00.000Z 100  9.200 //  260.0 //  367.9 // 185.2 //
2016-01-02T16:15:00.000Z  70  9.200 //  341.0 //  353.6 // 160.6 //
2016-01-02T16:30:00.000Z 100  9.550 //  330.0 //  369.1 // 153.8 //
2016-01-02T16:45:00.000Z  70  9.700 //  337.0 //  350.2 // 160.8 //
2016-01-02T17:00:00.000Z  70  9.700 //  331.0 //  337.0 // 149.5 //
2016-01-02T17:15:00.000Z  70  9.500 //  323.0 //  332.3 // 141.7 //
2016-01-02T17:30:00.000Z  70  9.700 //  340.0 //  350.5 // 159.6 //
2016-01-02T17:45:00.000Z  70  9.900 //  325.0 //  355.4 // 148.8 //
2016-01-02T18:00:00.000Z  70 10.000 //  353.0 //  345.1 // 129.9 //
2016-01-02T18:15:00.000Z  70  9.900 //  336.0 //  336.1 // 122.5 //
2016-01-02T18:30:00.000Z  70  9.900 //  332.0 //  338.1 // 122.3 //
2016-01-02T18:45:00.000Z 100 10.013 //  195.0 //  352.7 // 158.2 //
2016-01-02T19:00:00.000Z  70 10.300 //  330.0 //  366.6 // 141.8 //
2016-01-02T19:15:00.000Z  70 10.300 //  340.0 //  349.0 // 118.4 //
2016-01-02T19:30:00.000Z 100 10.600 //  337.0 //  358.6 // 135.4 //
2016-01-02T19:45:00.000Z   0 10.800 //  240.0 //    --- __   --- __
2016-01-02T20:00:00.000Z 100 10.750 //  220.0 //  362.9 // 149.3 //
2016-01-02T20:15:00.000Z   0 10.900 //  205.0 //    --- __   --- __
2016-01-02T20:30:00.000Z 100 11.250 //  220.0 //  357.9 // 147.8 //
2016-01-02T20:45:00.000Z  70 11.200 //  234.0 //  355.1 // 143.7 //
2016-01-02T21:00:00.000Z 100 11.250 //  220.0 //  359.2 // 154.6 //
2016-01-02T21:15:00.000Z  70 11.300 //  235.0 //  372.9 // 143.3 //
2016-01-02T21:30:00.000Z 100 11.000 //  205.0 //  349.5 // 122.7 //
2016-01-02T21:45:00.000Z 100 10.950 //  208.0 //  358.2 // 133.5 //
2016-01-02T22:00:00.000Z  70 10.900 //  265.0 //  383.4 // 165.3 //
2016-01-02T22:15:00.000Z 100 10.950 //  215.0 //  385.7 // 151.9 //
2016-01-02T22:30:00.000Z 100 10.450 //  225.0 //  357.6 // 120.6 //
2016-01-02T22:45:00.000Z 100 10.750 //  228.0 //  398.1 // 153.0 //
2016-01-02T23:00:00.000Z 100 10.550 //  240.0 //  402.9 // 156.2 //
2016-01-02T23:15:00.000Z 100 10.400 //  242.0 //  419.3 // 163.7 //
2016-01-02T23:30:00.000Z 100 10.300 //  248.0 //  418.0 // 156.1 //
2016-01-02T23:45:00.000Z 100  9.900 //  257.0 //  408.1 // 151.8 //
2016-01-03T00:00:00.000Z 100  9.700 //  262.0 //  424.1 // 165.6 //
2016-01-03T00:15:00.000Z 100  9.400 //  270.0 //  441.9 // 183.7 //
2016-01-03T00:30:00.000Z 100  9.100 //  286.0 //  451.3 // 172.0 //
2016-01-03T00:45:00.000Z 100  8.800 //  295.0 //  462.4 // 169.4 //
2016-01-03T01:00:00.000Z 100  8.400 //  290.0 //  452.0 // 165.3 //
2016-01-03T01:15:00.000Z 100  8.400 //  275.0 //  437.7 // 161.3 //
2016-01-03T01:30:00.000Z 100  8.200 //  265.0 //  424.6 // 172.3 //
2016-01-03T01:45:00.000Z 100  7.700 //  255.0 //  384.2 // 132.7 //
2016-01-03T02:00:00.000Z 100  8.700 //  315.0 //  363.7 //  64.9 //
2016-01-03T02:15:00.000Z 100  8.600 //  270.0 //  391.4 //  94.7 //
2016-01-03T02:30:00.000Z 100  8.500 //  350.0 //  375.8 //  61.4 //
2016-01-03T02:45:00.000Z 100  8.300 //  325.0 //  392.1 //  70.4 //
2016-01-03T03:00:00.000Z 100  7.900 //  327.5 //  369.0 //  48.8 //
2016-01-03T03:15:00.000Z 100  8.000 //  336.0 //  451.0 // 131.8 //
2016-01-03T03:30:00.000Z 100  7.700 //  351.0 //  460.4 // 133.0 //
2016-01-03T03:45:00.000Z 100  7.200 //  350.0 //  401.6 //  75.9 //
2016-01-03T04:00:00.000Z 100  7.300 //  360.0 //  407.0 //  57.3 //
2016-01-03T04:15:00.000Z 100  6.700 //  325.0 //  375.3 //  47.0 //
2016-01-03T04:30:00.000Z 100  6.000 //  356.0 //  438.6 // 118.3 //
2016-01-03T04:45:00.000Z 100  6.400 //  350.0 //  403.0 //  69.8 //
2016-01-03T05:00:00.000Z 100  6.100 //  395.0 //  412.9 // 100.0 //
2016-01-03T05:15:00.000Z 100  5.800 //  315.0 //  368.6 //  65.8 //
2016-01-03T05:30:00.000Z 100  5.600 //  285.0 //  357.0 //  83.1 //
2016-01-03T05:45:00.000Z 100  5.200 //  280.0 //  361.3 // 104.0 //
2016-01-03T06:00:00.000Z   0  4.900 //  265.0 //    --- __   --- __
2016-01-03T06:15:00.000Z   0  4.600 //  247.5 //    --- __   --- __
2016-01-03T06:30:00.000Z 100  4.200 //  230.0 //  259.5 //  36.8 //
2016-01-03T07:00:00.000Z 100  4.100 //  220.0 //  301.6 //  89.0 //
2016-01-03T07:15:00.000Z   0  3.800 //  217.5 //    --- __   --- __
2016-01-03T07:30:00.000Z 100  3.400 //  211.0 //  265.0 //  71.6 //
2016-01-03T07:45:00.000Z   0  3.200 //  213.0 //    --- __   --- __
2016-01-03T08:00:00.000Z   0  3.200 //  225.0 //    --- __   --- __
2016-01-03T08:15:00.000Z 100  3.100 //  229.0 //  312.5 //  97.5 //
2016-01-03T08:30:00.000Z   0  3.100 //  236.0 //    --- __   --- __
2016-01-03T08:45:00.000Z 100  2.600 //  232.0 //  281.9 //  71.9 //
2016-01-03T09:15:00.000Z 100  2.700 //  237.0 //  302.2 //  85.2 //
2016-01-03T09:30:00.000Z 100  3.000 //  235.0 //  318.0 //  99.4 //
2016-01-03T09:45:00.000Z 100  3.000 //  246.0 //  326.9 // 102.0 //
2016-01-03T10:00:00.000Z 100  2.900 //  235.0 //  259.5 //  44.6 //
2016-01-03T10:15:00.000Z 100  2.900 //  227.5 //  321.2 // 127.6 //
2016-01-03T10:30:00.000Z  70  3.500 //  241.0 //  292.0 //  88.7 //
2016-01-03T10:45:00.000Z 100  4.800 //  255.0 //  322.5 // 127.0 //
2016-01-03T11:00:00.000Z 100  5.400 //  243.0 //  310.7 // 122.2 //
2016-01-03T11:15:00.000Z 100  5.750 //  232.0 //  276.1 //  87.3 //
2016-01-03T11:30:00.000Z 100  6.625 //  226.0 //  323.2 // 136.3 //
2016-01-03T11:45:00.000Z 100  7.250 //  227.0 //  318.4 // 118.1 //
2016-01-03T12:00:00.000Z 100  7.550 //  213.0 //  269.0 //  94.0 //
2016-01-03T12:15:00.000Z 100  7.750 //  212.0 //  294.7 // 135.2 //
2016-01-03T12:30:00.000Z 100  8.600 //  205.0 //  287.6 // 108.5 //
2016-01-03T12:45:00.000Z  70  8.900 //  223.0 //  288.8 // 111.8 //
2016-01-03T13:00:00.000Z  70  9.100 //  220.0 //  292.0 // 114.4 //
2016-01-03T13:15:00.000Z 100  9.400 //  205.0 //  290.9 // 102.5 //
2016-01-03T13:30:00.000Z 100  9.350 //  210.0 //  285.7 // 114.5 //
2016-01-03T13:45:00.000Z 100  9.600 //  207.0 //  304.6 // 107.8 //
2016-01-03T14:00:00.000Z 100  9.800 //  195.0 //  307.3 // 106.2 //
2016-01-03T14:15:00.000Z 100 10.050 //  195.0 //  305.0 // 115.7 //
2016-01-03T14:30:00.000Z 100 10.850 //  200.0 //  337.3 // 127.7 //
2016-01-03T14:45:00.000Z 100 10.450 //  200.0 //  325.4 // 128.3 //
2016-01-03T15:00:00.000Z  70 10.400 //  315.0 //  332.1 // 133.2 //
2016-01-03T15:15:00.000Z  70 10.400 //  317.0 //  349.7 // 145.5 //
2016-01-03T15:30:00.000Z  70 10.300 //  310.0 //  342.3 // 121.7 //
2016-01-03T15:45:00.000Z  70 10.300 //  333.0 //  344.9 // 123.9 //
2016-01-03T16:00:00.000Z   0 10.500 //  225.0 //    --- __   --- __
2016-01-03T16:15:00.000Z  70 10.500 //  333.0 //  366.2 // 156.8 //
2016-01-03T16:30:00.000Z  70 10.400 //  342.0 //  351.9 // 136.8 //
2016-01-03T16:45:00.000Z  70 10.400 //  325.0 //  360.2 // 155.7 //
2016-01-03T17:00:00.000Z  70 10.500 //  335.0 //  356.3 // 151.5 //
2016-01-03T17:15:00.000Z  70 10.600 //  338.0 //  350.2 // 144.0 //
2016-01-03T17:30:00.000Z  70 10.600 //  318.0 //  353.2 // 159.0 //
2016-01-03T17:45:00.000Z  70 10.700 //  327.0 //  347.3 // 157.2 //
2016-01-03T18:00:00.000Z  70 10.900 //  322.0 //  337.0 // 133.4 //
2016-01-03T18:15:00.000Z  70 11.100 //  327.0 //  345.5 // 143.0 //
2016-01-03T18:30:00.000Z  70 11.200 //  327.0 //  329.9 // 110.5 //
2016-01-03T18:45:00.000Z  70 11.500 //  327.0 //  346.7 // 110.4 //
2016-01-03T19:00:00.000Z  70 11.600 //  295.0 //  343.9 //  95.9 //
2016-01-03T19:15:00.000Z  70 12.000 //  323.0 //  334.0 //  87.5 //
2016-01-03T19:30:00.000Z  70 12.000 //  283.0 //  332.4 // 107.3 //
2016-01-03T19:45:00.000Z 100 12.325 //  295.0 //  329.3 // 107.6 //
2016-01-03T20:00:00.000Z 100 12.650 //  216.0 //  334.2 // 104.4 //
2016-01-03T20:15:00.000Z 100 12.650 //  210.0 //  328.3 // 107.5 //
2016-01-03T20:30:00.000Z 100 12.600 //  215.0 //  332.6 //  81.2 //
2016-01-03T20:45:00.000Z  70 12.500 //  292.0 //  312.0 //  89.2 //
2016-01-03T21:00:00.000Z 100 12.400 //  228.0 //  314.4 //  83.5 //
2016-01-03T21:15:00.000Z  70 12.400 //  243.0 //  328.0 //  94.3 //
2016-01-03T21:30:00.000Z  70 12.300 //  243.0 //  331.6 //  86.9 //
2016-01-03T21:45:00.000Z 100 12.350 //  205.0 //  326.7 //  79.5 //
2016-01-03T22:00:00.000Z 100 12.450 //  205.0 //  339.8 //  89.1 //
2016-01-03T22:15:00.000Z 100 12.350 //  208.0 //  344.8 //  85.1 //
2016-01-03T22:30:00.000Z 100 12.325 //  223.0 //  351.8 //  83.6 //
2016-01-03T22:45:00.000Z 100 12.202 //  223.0 //  360.9 //  89.9 //
2016-01-03T23:00:00.000Z 100 12.025 //  236.0 //  368.5 //  92.6 //
2016-01-03T23:15:00.000Z 100 11.600 //  247.0 //  370.1 // 107.9 //
2016-01-03T23:30:00.000Z 100 11.700 //  247.0 //  395.5 // 123.1 //
2016-01-03T23:45:00.000Z 100 11.400 //  252.0 //  396.1 // 129.6 //
2016-01-04T00:00:00.000Z 100 11.100 //  262.0 //  403.3 // 132.5 //
2016-01-04T00:15:00.000Z 100 11.000 //  278.0 //  425.6 // 131.2 //
2016-01-04T00:30:00.000Z 100 10.700 //  293.0 //  438.3 // 125.3 //
2016-01-04T00:45:00.000Z 100 10.400 //  298.0 //  436.4 // 119.4 //
2016-01-04T01:00:00.000Z 100  9.500 //  307.0 //  406.0 //  93.3 //
2016-01-04T01:15:00.000Z 100  9.300 //  310.0 //  446.5 // 124.0 //
2016-01-04T01:30:00.000Z 100  9.500 //  325.0 //  458.0 // 102.8 //
2016-01-04T01:45:00.000Z 100  6.200 //  360.0 //  398.7 //  62.8 //
2016-01-04T02:00:00.000Z 100  8.900 //  365.0 //  438.5 //  81.2 //
2016-01-04T02:15:00.000Z 100  8.700 //  365.0 //  429.4 //  60.3 //
2016-01-04T02:30:00.000Z 100  7.900 //  365.0 //  434.6 //  77.8 //
2016-01-04T02:45:00.000Z 100  8.200 //  430.0 //  466.5 //  57.1 //
2016-01-04T03:00:00.000Z 100  7.300 //  405.0 //  432.0 //  47.6 //
2016-01-04T03:15:00.000Z 100  7.700 //  386.0 //  428.4 //  66.4 //
2016-01-04T03:30:00.000Z 100  7.200 //  320.0 //  442.6 // 102.0 //
2016-01-04T03:45:00.000Z 100  7.600 //  375.0 //  414.3 //  47.4 //
2016-01-04T04:00:00.000Z 100  7.300 //  375.0 //  425.2 //  58.1 //
2016-01-04T04:15:00.000Z 100  7.000 //  340.0 //  414.4 // 100.6 //
2016-01-04T04:30:00.000Z 100  6.700 //  326.0 //  371.1 //  60.8 //
2016-01-04T04:45:00.000Z 100  6.500 //  330.0 //  394.8 //  97.2 //
2016-01-04T05:00:00.000Z 100  6.200 //  320.0 //  374.9 //  97.1 //
2016-01-04T05:15:00.000Z   0  5.900 //  305.0 //    --- __   --- __
2016-01-04T05:30:00.000Z 100  5.600 //  265.0 //  353.1 // 106.3 //
2016-01-04T06:00:00.000Z 100  5.100 //  245.0 //  330.8 // 101.7 //
2016-01-04T06:15:00.000Z 100  4.600 //  222.5 //  303.3 //  93.3 //
2016-01-04T06:30:00.000Z 100  4.200 //  227.5 //  244.9 //  24.3 //
2016-01-04T07:45:00.000Z 100  3.500 //  220.0 //  289.8 //  86.1 //
2016-01-04T09:45:00.000Z   0  3.500 //  245.0 //    --- __   --- __
2016-01-04T10:15:00.000Z 100  4.400 //  260.0 //  359.9 // 153.7 //
