FECHA,Δh1,Mh1,Mv1,Delta_foF2_1,slope_foF2_1,foF2_max_SW1,foF2_min_SW1,foF2_drop_SW1,num_muestras_foF2_SW1,delta_inicio_SW1_min,delta_fin_SW1_min,extremos_validos_SW1,tiempo_real_SW1_min,Δh2,Mh2,Mv2,Delta_foF2_2,slope_foF2_2,foF2_max_SW2,foF2_min_SW2,foF2_drop_SW2,num_muestras_foF2_SW2,delta_inicio_SW2_min,delta_fin_SW2_min,extremos_validos_SW2,tiempo_real_SW2_min,F_DENSITY
2015-12-31,,,,,,,,,0,,,False,,,390.1,,,,8.6,,,1,60.0,0.0,False,,8.6
2016-01-01,18.80000000000001,396.1,0.3133333333333335,-2.1500000000000004,-0.03583333333333334,11.9,9.75,2.1500000000000004,5,0.0,0.0,True,60.0,28.799999999999955,438.5,0.47999999999999926,-1.5500000000000007,-0.025833333333333344,9.75,8.2,1.5500000000000007,5,0.0,0.0,True,60.0,10.03888888888889
2016-01-02,19.5,402.9,0.325,-0.34999999999999964,-0.0058333333333333275,10.95,10.45,0.5,5,0.0,0.0,True,60.0,21.200000000000045,424.1,0.3533333333333341,-0.8500000000000014,-0.01416666666666669,10.55,9.7,0.8500000000000014,5,0.0,0.0,True,60.0,10.433333333333334
2016-01-03,28.69999999999999,368.5,0.47833333333333317,-0.42499999999999893,-0.007083333333333316,12.45,12.025,0.42499999999999893,5,0.0,0.0,True,60.0,34.80000000000001,403.3,0.5800000000000002,-0.9250000000000007,-0.01541666666666668,12.025,11.1,0.9250000000000007,5,0.0,0.0,True,60.0,11.905777777777777
2016-01-04,6.0,380.5,0.1,-0.40000000000000036,-0.006666666666666672,9.6,9.1,0.5,13,0.0,0.0,True,60.0,37.89999999999998,406.2,0.6316666666666663,-0.29999999999999893,-0.004999999999999982,9.2,7.1,2.0999999999999996,13,0.0,0.0,True,60.0,9.036000000000001
2016-01-05,8.800000000000011,362.4,0.14666666666666686,-0.3000000000000007,-0.005000000000000012,11.5,11.0,0.5,13,0.0,0.0,True,60.0,23.399999999999977,373.4,0.3899999999999996,-0.3000000000000007,-0.005000000000000012,11.3,10.5,0.8000000000000007,13,0.0,0.0,True,60.0,11.106
2016-01-06,11.300000000000011,362.8,0.18833333333333352,0.0,0.0,9.6,9.3,0.29999999999999893,13,0.0,0.0,True,60.0,44.39999999999998,415.2,0.7399999999999997,-0.20000000000000107,-0.003333333333333351,9.4,8.5,0.9000000000000004,13,0.0,0.0,True,60.0,9.32
2016-01-07,6.399999999999977,393.2,0.10666666666666628,-0.05000000000000071,-0.0008333333333333452,10.75,10.0,0.75,13,0.0,0.0,True,60.0,31.200000000000045,404.6,0.5200000000000008,0.10000000000000142,0.0016666666666666904,11.1,9.4,1.6999999999999993,13,0.0,0.0,True,60.0,10.665999999999999
2016-01-08,30.100000000000023,415.6,0.501666666666667,0.0,0.0,8.95,8.625,0.3249999999999993,12,0.0,0.0,True,60.0,40.69999999999999,445.9,0.6783333333333331,-0.34999999999999964,-0.0058333333333333275,9.1,8.6,0.5,13,0.0,0.0,True,60.0,8.859375
2016-01-09,13.399999999999977,369.4,0.22333333333333297,-0.45000000000000107,-0.007500000000000018,11.25,8.8,2.4499999999999993,13,0.0,0.0,True,60.0,8.800000000000011,381.3,0.14666666666666686,-1.299999999999999,-0.02166666666666665,10.7,8.6,2.0999999999999996,13,0.0,0.0,True,60.0,10.222000000000001
