FECHA,Δh1,Mh1,Mv1,Delta_foF2_1,slope_foF2_1,foF2_max_SW1,foF2_min_SW1,foF2_drop_SW1,num_muestras_foF2_SW1,delta_inicio_SW1_min,delta_fin_SW1_min,extremos_validos_SW1,tiempo_real_SW1_min,Δh2,Mh2,Mv2,Delta_foF2_2,slope_foF2_2,foF2_max_SW2,foF2_min_SW2,foF2_drop_SW2,num_muestras_foF2_SW2,delta_inicio_SW2_min,delta_fin_SW2_min,extremos_validos_SW2,tiempo_real_SW2_min,Δh3,Mh3,Mv3,Delta_foF2_3,slope_foF2_3,foF2_max_SW3,foF2_min_SW3,foF2_drop_SW3,num_muestras_foF2_SW3,delta_inicio_SW3_min,delta_fin_SW3_min,extremos_validos_SW3,tiempo_real_SW3_min,F_DENSITY
2015-10-31,,,,,,,,,0,,,False,,,,,,,,,,0,,,False,,,429.1,,,,8.2,,,1,40.00000000000007,0.0,False,,8.2
2015-11-01,12.800000000000011,382.3,0.2844444444444447,0.09999999999999964,0.0022222222222222144,9.1,8.8,0.29999999999999893,4,0.0,4.999999999999929,True,45.0,2.0,384.3,0.06666666666666667,0.09999999999999964,0.0033333333333333214,9.2,9.1,0.09999999999999964,3,4.999999999999929,-4.999999999999929,True,30.0,59.5,443.8,1.3222222222222222,-0.5999999999999996,-0.013333333333333326,9.2,8.6,0.5999999999999996,4,-4.999999999999929,0.0,True,45.0,8.988888888888887
2015-11-02,1.400000000000034,388.1,0.03111111111111187,-0.25,-0.005555555555555556,9.35,9.0,0.34999999999999964,4,0.0,4.999999999999929,True,45.0,-11.900000000000034,388.1,-0.3966666666666678,-0.1999999999999993,-0.006666666666666643,9.1,8.9,0.1999999999999993,3,4.999999999999929,-4.999999999999929,True,30.0,61.60000000000002,437.8,1.3688888888888895,-0.5,-0.011111111111111112,8.9,8.4,0.5,4,-4.999999999999929,0.0,True,45.0,8.927777777777779
2015-11-03,4.100000000000023,363.5,0.09111111111111161,0.05000000000000071,0.001111111111111127,10.9,10.45,0.45000000000000107,4,0.0,4.999999999999929,True,45.0,12.800000000000011,374.8,0.426666666666667,0.5999999999999996,0.019999999999999987,11.1,10.5,0.5999999999999996,3,4.999999999999929,-4.999999999999929,True,30.0,13.299999999999955,373.9,0.29555555555555457,-0.9000000000000004,-0.020000000000000007,11.1,10.2,0.9000000000000004,3,-4.999999999999929,0.0,True,45.0,10.6875
2015-11-04,6.599999999999966,372.1,0.14666666666666592,0.049999999999998934,0.0011111111111110875,10.35,10.05,0.29999999999999893,4,0.0,4.999999999999929,True,45.0,40.80000000000001,402.7,1.3600000000000003,0.3000000000000007,0.010000000000000024,10.8,10.2,0.6000000000000014,3,4.999999999999929,-4.999999999999929,True,30.0,45.60000000000002,448.3,1.0133333333333339,-1.1999999999999993,-0.02666666666666665,10.5,9.3,1.1999999999999993,4,-4.999999999999929,0.0,True,45.0,10.127777777777776
2015-11-05,29.200000000000045,438.1,0.6488888888888898,-0.8999999999999986,-0.01999999999999997,11.7,10.65,1.049999999999999,4,0.0,4.999999999999929,True,45.0,-45.10000000000002,444.6,-1.503333333333334,-1.9000000000000004,-0.06333333333333334,10.8,8.9,1.9000000000000004,3,4.999999999999929,-4.999999999999929,True,30.0,51.89999999999998,455.4,1.1533333333333329,-0.7000000000000011,-0.01555555555555558,9.0,8.2,0.8000000000000007,4,-4.999999999999929,0.0,True,45.0,9.988888888888889
2015-11-06,2.099999999999966,403.2,0.046666666666665906,0.10000000000000142,0.002222222222222254,13.35,13.2,0.15000000000000036,4,0.0,4.999999999999929,True,45.0,0.5,404.3,0.016666666666666666,0.1999999999999993,0.006666666666666643,13.5,13.3,0.1999999999999993,3,4.999999999999929,-4.999999999999929,True,30.0,48.80000000000001,452.5,1.0844444444444448,-1.5,-0.03333333333333333,13.5,12.0,1.5,4,-4.999999999999929,0.0,True,45.0,13.127777777777778
2015-11-07,-0.8000000000000114,392.5,-0.01777777777777803,-0.3999999999999986,-0.008888888888888858,12.7,12.3,0.3999999999999986,4,0.0,4.999999999999929,True,45.0,18.30000000000001,407.8,0.6100000000000004,-0.40000000000000036,-0.013333333333333345,12.3,11.6,0.7000000000000011,3,4.999999999999929,-4.999999999999929,True,30.0,40.69999999999999,448.5,0.9044444444444442,-1.4000000000000004,-0.03111111111111112,11.9,10.5,1.4000000000000004,4,-4.999999999999929,0.0,True,45.0,11.855555555555554
2015-11-08,0.0999999999999659,395.8,0.002222222222221464,-0.09999999999999964,-0.0022222222222222144,9.95,9.75,0.1999999999999993,4,0.0,4.999999999999929,True,45.0,4.900000000000034,396.6,0.16333333333333447,-0.40000000000000036,-0.013333333333333345,9.8,9.2,0.6000000000000014,3,4.999999999999929,-4.999999999999929,True,30.0,19.799999999999955,416.4,0.439999999999999,-0.7000000000000011,-0.01555555555555558,9.4,8.7,0.7000000000000011,4,-4.999999999999929,0.0,True,45.0,9.411111111111111
2015-11-09,3.0,408.2,0.06666666666666667,-0.25,-0.005555555555555556,10.95,10.7,0.25,4,0.0,4.999999999999929,True,45.0,5.899999999999977,411.5,0.1966666666666659,-0.6999999999999993,-0.02333333333333331,10.7,10.0,0.6999999999999993,3,4.999999999999929,-4.999999999999929,True,30.0,37.19999999999999,448.4,0.8266666666666664,-1.0,-0.022222222222222223,10.0,9.0,1.0,4,-4.999999999999929,0.0,True,45.0,10.122222222222222
