FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros
2015-01-06,,,,,,,,,,0,45.0,0.0,False,2015-01-06 17:45:00,2015-01-06 19:00:00,,13
2015-01-07,380.6,-0.22166666666666685,-26.600000000000023,11.477777777777778,-1.0999999999999996,-0.009166666666666663,11.7,10.4,1.299999999999999,9,0.0,0.0,True,2015-01-07 17:00:00,2015-01-07 19:00:00,120.0,9
2015-01-08,445.9,0.8033333333333336,96.40000000000003,12.066666666666665,-1.3000000000000007,-0.010833333333333339,12.8,11.1,1.700000000000001,15,0.0,0.0,True,2015-01-08 17:00:00,2015-01-08 19:00:00,120.0,15
2015-01-09,457.5,0.41583333333333317,49.89999999999998,11.41,-0.3000000000000007,-0.002500000000000006,11.6,10.9,0.6999999999999993,20,0.0,0.0,True,2015-01-09 17:00:00,2015-01-09 19:00:00,120.0,20
2015-01-10,435.5,0.5641666666666666,67.69999999999999,11.915625,-1.200000000000001,-0.010000000000000009,12.4,11.1,1.3000000000000007,8,0.0,0.0,True,2015-01-10 17:00:00,2015-01-10 19:00:00,120.0,8
2015-01-11,419.6,0.20916666666666686,25.100000000000023,8.8875,0.5,0.004166666666666667,9.1,8.6,0.5,8,0.0,0.0,True,2015-01-11 17:00:00,2015-01-11 19:00:00,120.0,8
2015-01-12,429.2,-0.08416666666666686,-10.100000000000023,10.2,-0.5999999999999996,-0.004999999999999997,10.6,9.5,1.0999999999999996,9,0.0,0.0,True,2015-01-12 17:00:00,2015-01-12 19:00:00,120.0,9
2015-01-13,411.8,-0.011666666666666952,-1.400000000000034,9.6125,-0.1999999999999993,-0.0016666666666666607,9.9,9.3,0.5999999999999996,8,0.0,0.0,True,2015-01-13 17:00:00,2015-01-13 19:00:00,120.0,8
2015-01-14,,,,,,,,,,0,40.00000000000007,0.0,False,2015-01-14 17:40:00,2015-01-14 19:00:00,,5
2015-01-15,420.8,-0.034999999999999906,-4.199999999999989,9.133333333333333,-0.40000000000000036,-0.003333333333333336,9.5,8.6,0.9000000000000004,9,0.0,0.0,True,2015-01-15 17:00:00,2015-01-15 19:00:00,120.0,9
2015-01-16,,,,,,,,,,0,45.0,0.0,False,2015-01-16 17:45:00,2015-01-16 19:00:00,,5
2015-01-17,465.9,0.4349999999999999,52.19999999999999,10.37857142857143,-3.4000000000000004,-0.028333333333333335,11.8,8.1,3.700000000000001,7,0.0,0.0,True,2015-01-17 17:00:00,2015-01-17 19:00:00,120.0,7
2015-01-18,,,,,,,,,,0,15.0,0.0,False,2015-01-18 17:15:00,2015-01-18 19:00:00,,5
2015-01-19,437.0,0.18083333333333323,21.69999999999999,9.928571428571429,-2.6000000000000014,-0.021666666666666678,11.3,8.7,2.6000000000000014,7,0.0,0.0,True,2015-01-19 17:00:00,2015-01-19 19:00:00,120.0,7
2015-01-20,,,,,,,,,,0,75.0,0.0,False,2015-01-20 18:15:00,2015-01-20 19:00:00,,4
2015-01-21,,,,,,,,,,0,10.000000000000071,0.0,False,2015-01-21 17:10:00,2015-01-21 19:00:00,,6
2015-01-22,,,,,,,,,,0,15.0,0.0,False,2015-01-22 17:15:00,2015-01-22 19:00:00,,7
2015-01-23,,,,,,,,,,0,75.0,0.0,False,2015-01-23 18:15:00,2015-01-23 19:00:00,,4
2015-01-24,416.7,0.47583333333333305,57.099999999999966,10.440000000000001,-0.9000000000000004,-0.007500000000000003,10.8,9.9,0.9000000000000004,5,0.0,0.0,True,2015-01-24 17:00:00,2015-01-24 19:00:00,120.0,5
2015-01-25,402.1,0.2808333333333337,33.700000000000045,9.360000000000001,0.20000000000000107,0.0016666666666666754,9.5,9.2,0.3000000000000007,5,0.0,0.0,True,2015-01-25 17:00:00,2015-01-25 19:00:00,120.0,5
2015-01-26,429.7,0.6241666666666664,74.89999999999998,10.919999999999998,0.0,0.0,11.4,10.7,0.7000000000000011,5,0.0,0.0,True,2015-01-26 17:00:00,2015-01-26 19:00:00,120.0,5
2015-01-27,411.6,0.3899999999999996,46.799999999999955,10.085714285714285,0.7999999999999989,0.0066666666666666576,10.7,9.3,1.3999999999999986,7,0.0,0.0,True,2015-01-27 17:00:00,2015-01-27 19:00:00,120.0,7
2015-01-28,,,,,,,,,,0,60.0,0.0,False,2015-01-28 18:00:00,2015-01-28 19:00:00,,4
2015-01-29,,,,,,,,,,0,15.0,0.0,False,2015-01-29 17:15:00,2015-01-29 19:00:00,,5
2015-01-30,483.6,0.0625,7.5,11.24,-3.1999999999999993,-0.02666666666666666,12.5,9.3,3.1999999999999993,5,0.0,0.0,True,2015-01-30 17:00:00,2015-01-30 19:00:00,120.0,5
2015-01-31,423.5,0.3108333333333334,37.30000000000001,9.1875,-1.5,-0.0125,10.3,8.4,1.9000000000000004,8,0.0,0.0,True,2015-01-31 17:00:00,2015-01-31 19:00:00,120.0,8
2015-02-01,,,,,,,,,,0,75.0,0.0,False,2015-02-01 18:15:00,2015-02-01 19:00:00,,4
2015-02-02,466.9,0.9708333333333333,116.5,11.966666666666667,-0.3999999999999986,-0.0033333333333333214,12.7,9.5,3.1999999999999993,6,0.0,0.0,True,2015-02-02 17:00:00,2015-02-02 19:00:00,120.0,6
2015-02-03,,,,,,,,,,0,45.0,0.0,False,2015-02-03 17:45:00,2015-02-03 19:00:00,,4
2015-02-04,,,,,,,,,,0,105.0,0.0,False,2015-02-04 18:45:00,2015-02-04 19:00:00,,2
2015-02-05,,,,,,,,,,0,75.0,0.0,False,2015-02-05 18:15:00,2015-02-05 19:00:00,,4
2015-02-06,,,,,,,,,,0,75.0,0.0,False,2015-02-06 18:15:00,2015-02-06 19:00:00,,4
2015-02-07,,,,,,,,,,0,75.0,0.0,False,2015-02-07 18:15:00,2015-02-07 19:00:00,,4
2015-02-08,,,,,,,,,,0,75.0,0.0,False,2015-02-08 18:15:00,2015-02-08 19:00:00,,4
2015-02-09,402.1,-0.03166666666666629,-3.7999999999999545,10.285714285714286,0.6000000000000014,0.005000000000000012,11.1,9.5,1.5999999999999996,7,0.0,0.0,True,2015-02-09 17:00:00,2015-02-09 19:00:00,120.0,7
2015-02-10,,,,,,,,,,0,25.00000000000007,0.0,False,2015-02-10 17:25:00,2015-02-10 19:00:00,,19
2015-02-11,430.3,0.38083333333333325,45.69999999999999,9.185714285714287,-0.8000000000000007,-0.006666666666666672,9.9,8.8,1.0999999999999996,21,0.0,0.0,True,2015-02-11 17:00:00,2015-02-11 19:00:00,120.0,21
