FECHA,Δh1,Mh1,Mv1,Delta_foF2_1,slope_foF2_1,foF2_max_SW1,foF2_min_SW1,foF2_drop_SW1,num_muestras_foF2_SW1,delta_inicio_SW1_min,delta_fin_SW1_min,extremos_validos_SW1,tiempo_real_SW1_min,Δh2,Mh2,Mv2,Delta_foF2_2,slope_foF2_2,foF2_max_SW2,foF2_min_SW2,foF2_drop_SW2,num_muestras_foF2_SW2,delta_inicio_SW2_min,delta_fin_SW2_min,extremos_validos_SW2,tiempo_real_SW2_min,F_DENSITY
2015-10-31,,,,,,,,,0,,,False,,,429.1,,,,8.2,,,1,60.0,0.0,False,,8.2
2015-11-01,13.199999999999989,382.7,0.2199999999999998,0.1999999999999993,0.0033333333333333214,9.2,8.8,0.3999999999999986,5,0.0,0.0,True,60.0,61.10000000000002,443.8,1.0183333333333338,-0.5999999999999996,-0.009999999999999993,9.2,8.6,0.5999999999999996,5,0.0,0.0,True,60.0,8.988888888888887
2015-11-02,0.10000000000002274,388.1,0.0016666666666670456,-0.34999999999999964,-0.0058333333333333275,9.35,9.0,0.34999999999999964,5,0.0,0.0,True,60.0,51.0,437.8,0.85,-0.5999999999999996,-0.009999999999999993,9.0,8.4,0.5999999999999996,5,0.0,0.0,True,60.0,8.927777777777779
2015-11-03,31.100000000000023,374.8,0.5183333333333338,0.45000000000000107,0.007500000000000018,10.9,10.45,0.45000000000000107,5,0.0,0.0,True,60.0,-0.9000000000000341,374.8,-0.015000000000000568,-0.7000000000000011,-0.011666666666666685,11.1,10.2,0.9000000000000004,4,0.0,0.0,True,60.0,10.6875
2015-11-04,40.89999999999998,396.2,0.6816666666666663,0.6500000000000004,0.010833333333333339,10.8,10.05,0.75,5,0.0,0.0,True,60.0,52.10000000000002,448.3,0.8683333333333337,-1.5,-0.025,10.8,9.3,1.5,5,0.0,0.0,True,60.0,10.127777777777776
2015-11-05,35.700000000000045,444.6,0.5950000000000008,-1.299999999999999,-0.02166666666666665,11.7,10.4,1.299999999999999,5,0.0,0.0,True,60.0,0.2999999999999545,455.4,0.004999999999999242,-2.200000000000001,-0.03666666666666669,10.4,8.2,2.200000000000001,5,0.0,0.0,True,60.0,9.988888888888889
2015-11-06,3.1999999999999886,404.3,0.05333333333333314,0.3000000000000007,0.005000000000000012,13.5,13.2,0.3000000000000007,5,0.0,0.0,True,60.0,48.19999999999999,452.5,0.8033333333333331,-1.5,-0.025,13.5,12.0,1.5,5,0.0,0.0,True,60.0,13.127777777777778
2015-11-07,-15.800000000000011,392.5,-0.26333333333333353,-1.0999999999999996,-0.018333333333333326,12.7,11.6,1.0999999999999996,5,0.0,0.0,True,60.0,74.0,448.5,1.2333333333333334,-1.0999999999999996,-0.018333333333333326,11.9,10.5,1.4000000000000004,5,0.0,0.0,True,60.0,11.855555555555554
2015-11-08,-28.0,395.8,-0.4666666666666667,-0.7000000000000011,-0.011666666666666685,9.95,9.2,0.75,5,0.0,0.0,True,60.0,52.799999999999955,416.4,0.8799999999999992,-0.5,-0.008333333333333333,9.4,8.7,0.7000000000000011,5,0.0,0.0,True,60.0,9.411111111111111
2015-11-09,9.199999999999989,411.5,0.15333333333333315,-0.5499999999999989,-0.00916666666666665,10.95,10.4,0.5499999999999989,5,0.0,0.0,True,60.0,36.89999999999998,448.4,0.6149999999999997,-1.4000000000000004,-0.023333333333333338,10.4,9.0,1.4000000000000004,5,0.0,0.0,True,60.0,10.122222222222222
2015-11-10,14.5,405.1,0.24166666666666667,-0.6500000000000004,-0.010833333333333339,11.55,10.9,0.6500000000000004,5,0.0,0.0,True,60.0,52.299999999999955,457.4,0.8716666666666659,-0.7000000000000011,-0.011666666666666685,10.9,10.2,0.7000000000000011,5,0.0,0.0,True,60.0,10.833333333333334
2015-11-11,-13.399999999999977,393.7,-0.22333333333333297,-0.1999999999999993,-0.0033333333333333214,10.5,9.7,0.8000000000000007,5,0.0,0.0,True,60.0,76.30000000000001,456.1,1.271666666666667,-1.200000000000001,-0.020000000000000018,10.3,9.1,1.200000000000001,5,0.0,0.0,True,60.0,9.944444444444445
2015-11-12,18.19999999999999,403.8,0.3033333333333331,-0.5250000000000004,-0.008750000000000006,12.525,11.1,1.4250000000000007,5,0.0,0.0,True,60.0,33.0,445.7,0.55,-2.5999999999999996,-0.04333333333333333,12.0,9.4,2.5999999999999996,5,0.0,0.0,True,60.0,11.425
2015-11-13,-16.0,403.0,-0.26666666666666666,-1.1999999999999993,-0.019999999999999987,10.5,9.3,1.1999999999999993,5,0.0,0.0,True,60.0,57.39999999999998,438.7,0.9566666666666663,-0.8000000000000007,-0.013333333333333345,9.3,8.5,0.8000000000000007,5,0.0,0.0,True,60.0,9.399999999999999
2015-11-14,-24.399999999999977,446.3,-0.4066666666666663,-2.0250000000000004,-0.03375000000000001,13.025,11.0,2.0250000000000004,5,0.0,0.0,True,60.0,30.399999999999977,447.0,0.5066666666666663,-0.6999999999999993,-0.011666666666666655,11.0,10.3,0.6999999999999993,5,0.0,0.0,True,60.0,11.391666666666666
2015-11-15,21.69999999999999,399.3,0.36166666666666647,-0.29999999999999893,-0.004999999999999982,9.3,8.9,0.40000000000000036,5,0.0,0.0,True,60.0,33.0,428.4,0.55,-0.8000000000000007,-0.013333333333333345,8.9,8.1,0.8000000000000007,5,0.0,0.0,True,60.0,8.805555555555555
