FECHA,Δh1,Mh1,Mv1,Delta_foF2_1,slope_foF2_1,foF2_max_SW1,foF2_min_SW1,foF2_drop_SW1,num_muestras_foF2_SW1,delta_inicio_SW1_min,delta_fin_SW1_min,extremos_validos_SW1,tiempo_real_SW1_min,Δh2,Mh2,Mv2,Delta_foF2_2,slope_foF2_2,foF2_max_SW2,foF2_min_SW2,foF2_drop_SW2,num_muestras_foF2_SW2,delta_inicio_SW2_min,delta_fin_SW2_min,extremos_validos_SW2,tiempo_real_SW2_min,F_DENSITY
2015-08-31,,,,,,,,,0,,,False,,,345.5,,,,8.4,,,1,60.0,0.0,False,,8.4
2015-09-01,11.5,376.4,0.19166666666666668,-0.7000000000000011,-0.011666666666666685,9.5,8.6,0.9000000000000004,5,0.0,0.0,True,60.0,38.299999999999955,410.8,0.6383333333333325,-0.7999999999999998,-0.01333333333333333,9.0,7.8,1.2000000000000002,5,0.0,0.0,True,60.0,8.777777777777779
2015-09-02,-24.399999999999977,366.2,-0.4066666666666663,-0.049999999999998934,-0.0008333333333333156,8.85,7.7,1.1499999999999995,5,0.0,0.0,True,60.0,11.5,353.3,0.19166666666666668,-0.3000000000000007,-0.005000000000000012,8.7,8.0,0.6999999999999993,5,0.0,0.0,True,60.0,8.277777777777779
2015-09-03,-38.5,374.3,-0.6416666666666667,-0.3000000000000007,-0.005000000000000012,7.9,7.5,0.40000000000000036,5,0.0,0.0,True,60.0,85.39999999999998,421.2,1.423333333333333,-0.39999999999999947,-0.0066666666666666576,7.6,7.2,0.39999999999999947,5,0.0,0.0,True,60.0,7.544444444444443
2015-09-04,-6.2999999999999545,354.4,-0.10499999999999925,0.9499999999999993,0.01583333333333332,10.0,9.05,0.9499999999999993,5,0.0,0.0,True,60.0,49.299999999999955,397.4,0.8216666666666659,-1.3000000000000007,-0.021666666666666678,10.0,8.7,1.3000000000000007,5,0.0,0.0,True,60.0,9.411111111111111
2015-09-05,-1.5,377.7,-0.025,-0.049999999999998934,-0.0008333333333333156,9.05,8.4,0.6500000000000004,5,0.0,0.0,True,60.0,14.0,417.3,0.23333333333333334,0.0,0.0,9.2,4.6,4.6,5,0.0,0.0,True,60.0,8.394444444444444
2015-09-06,,,,,,,,,0,0.0,-15.0,False,,,,,,,,,,0,15.0,0.0,False,,8.69375
2015-09-07,66.5,373.5,1.1083333333333334,0.5999999999999996,0.009999999999999993,7.5,6.9,0.5999999999999996,5,0.0,0.0,True,60.0,6.800000000000011,395.2,0.11333333333333352,0.8000000000000007,0.013333333333333345,8.5,7.5,1.0,5,0.0,0.0,True,60.0,7.633333333333334
2015-09-08,-11.799999999999955,377.6,-0.1966666666666659,-0.40000000000000036,-0.006666666666666672,8.4,7.1,1.3000000000000007,5,0.0,0.0,True,60.0,44.69999999999999,392.8,0.7449999999999998,0.0,0.0,8.2,7.7,0.4999999999999991,5,0.0,0.0,True,60.0,7.855555555555556
2015-09-09,39.400000000000034,362.2,0.6566666666666673,0.20000000000000018,0.003333333333333336,7.5,7.2,0.2999999999999998,5,0.0,0.0,True,60.0,30.19999999999999,384.2,0.5033333333333332,0.2999999999999998,0.004999999999999997,8.0,7.4,0.5999999999999996,5,0.0,0.0,True,60.0,7.611111111111111
