FECHA,Δh1,Mh1,Mv1,Delta_foF2_1,slope_foF2_1,foF2_max_SW1,foF2_min_SW1,foF2_drop_SW1,num_muestras_foF2_SW1,delta_inicio_SW1_min,delta_fin_SW1_min,extremos_validos_SW1,tiempo_real_SW1_min,Δh2,Mh2,Mv2,Delta_foF2_2,slope_foF2_2,foF2_max_SW2,foF2_min_SW2,foF2_drop_SW2,num_muestras_foF2_SW2,delta_inicio_SW2_min,delta_fin_SW2_min,extremos_validos_SW2,tiempo_real_SW2_min,F_DENSITY
2013-12-31,,,,,,,,,0,,,False,,,411.3,,,,11.1,,,1,60.0,0.0,False,,11.1
2014-01-01,14.099999999999966,418.7,0.23499999999999943,-0.5,-0.008333333333333333,11.7,11.2,0.5,5,0.0,0.0,True,60.0,67.69999999999999,486.4,1.1283333333333332,-1.1999999999999993,-0.019999999999999987,11.2,10.0,1.1999999999999993,5,0.0,0.0,True,60.0,11.13888888888889
2014-01-02,-4.5,400.0,-0.075,-0.40000000000000036,-0.006666666666666672,12.4,11.6,0.8000000000000007,5,0.0,0.0,True,60.0,36.89999999999998,432.4,0.6149999999999997,-0.8000000000000007,-0.013333333333333345,12.0,9.3,2.6999999999999993,5,0.0,0.0,True,60.0,11.566666666666666
2014-01-03,20.30000000000001,408.5,0.33833333333333354,-0.5999999999999996,-0.009999999999999993,11.6,11.0,0.5999999999999996,5,0.0,0.0,True,60.0,51.60000000000002,461.4,0.8600000000000004,-1.5999999999999996,-0.02666666666666666,11.2,9.4,1.799999999999999,5,0.0,0.0,True,60.0,10.944444444444445
2014-01-04,65.10000000000002,345.6,1.0850000000000004,3.299999999999999,0.05499999999999998,11.2,6.4,4.799999999999999,5,0.0,0.0,True,60.0,15.599999999999966,361.2,0.25999999999999945,-1.8999999999999986,-0.03166666666666664,11.2,7.1,4.1,5,0.0,0.0,True,60.0,8.255555555555555
2014-01-05,-27.19999999999999,326.0,-0.45333333333333314,-2.1999999999999993,-0.03666666666666665,9.7,6.5,3.1999999999999993,5,0.0,0.0,True,60.0,51.69999999999999,350.5,0.8616666666666665,-0.2999999999999998,-0.004999999999999997,7.5,5.8,1.7000000000000002,5,0.0,0.0,True,60.0,7.288888888888888
2014-01-06,-0.39999999999997726,364.7,-0.006666666666666288,-0.29999999999999893,-0.004999999999999982,11.1,10.8,0.29999999999999893,5,0.0,0.0,True,60.0,37.30000000000001,401.6,0.6216666666666668,-0.6000000000000014,-0.010000000000000024,10.8,9.5,1.3000000000000007,5,0.0,0.0,True,60.0,10.644444444444446
2014-01-07,19.100000000000023,431.8,0.3183333333333337,-0.6999999999999993,-0.011666666666666655,10.1,9.3,0.7999999999999989,5,0.0,0.0,True,60.0,-15.600000000000023,453.1,-0.2600000000000004,-2.000000000000001,-0.03333333333333335,9.3,7.3,2.000000000000001,5,0.0,0.0,True,60.0,9.18888888888889
2014-01-08,,,,,,,,,0,15.0,0.0,False,,-6.300000000000011,332.3,-0.10500000000000019,-2.3,-0.03833333333333333,8.1,5.8,2.3,5,0.0,0.0,True,60.0,6.4875
2014-01-09,114.19999999999999,417.6,1.903333333333333,2.9000000000000004,0.04833333333333334,10.5,6.3,4.2,5,0.0,0.0,True,60.0,70.60000000000002,454.5,1.176666666666667,-0.9000000000000004,-0.015000000000000006,9.5,8.4,1.0999999999999996,5,0.0,0.0,True,60.0,8.377777777777778
2014-01-10,6.900000000000034,441.2,0.11500000000000057,-0.10000000000000142,-0.0016666666666666904,10.4,9.6,0.8000000000000007,5,0.0,0.0,True,60.0,27.69999999999999,461.0,0.4616666666666665,-0.8999999999999986,-0.014999999999999977,10.2,9.2,1.0,5,0.0,0.0,True,60.0,9.866666666666667
2014-01-11,-5.699999999999989,425.0,-0.0949999999999998,-0.3500000000000014,-0.005833333333333357,10.9,10.45,0.45000000000000107,5,0.0,0.0,True,60.0,27.80000000000001,430.1,0.46333333333333354,-0.9499999999999993,-0.01583333333333332,10.5,9.5,1.0,5,0.0,0.0,True,60.0,10.316666666666666
2014-01-12,11.600000000000023,390.3,0.19333333333333372,0.5,0.008333333333333333,11.0,10.5,0.5,5,0.0,0.0,True,60.0,39.30000000000001,423.8,0.6550000000000001,-0.1999999999999993,-0.0033333333333333214,11.1,10.8,0.29999999999999893,5,0.0,0.0,True,60.0,10.866666666666667
2014-01-13,-21.399999999999977,453.7,-0.3566666666666663,-3.0,-0.05,11.7,8.6,3.0999999999999996,5,0.0,0.0,True,60.0,-77.69999999999999,428.2,-1.2949999999999997,-2.8,-0.04666666666666666,8.6,5.8,2.8,5,0.0,0.0,True,60.0,9.033333333333333
2014-01-14,22.100000000000023,396.6,0.36833333333333373,-0.40000000000000036,-0.006666666666666672,12.5,12.0,0.5,5,0.0,0.0,True,60.0,18.599999999999966,440.7,0.30999999999999944,-2.6999999999999993,-0.04499999999999999,12.1,9.3,2.799999999999999,5,0.0,0.0,True,60.0,11.466666666666667
2014-01-15,35.30000000000001,314.8,0.5883333333333335,0.0,0.0,7.2,7.1,0.10000000000000053,5,0.0,0.0,True,60.0,52.89999999999998,367.7,0.8816666666666663,-0.40000000000000036,-0.006666666666666672,7.2,6.3,0.9000000000000004,5,0.0,0.0,True,60.0,6.955555555555555
2014-01-16,,,,,,,,,0,15.0,0.0,False,,59.900000000000034,416.8,0.9983333333333338,-0.5999999999999996,-0.009999999999999993,11.7,11.1,0.5999999999999996,5,0.0,0.0,True,60.0,11.612499999999999
