FECHA,Δh1,Mh1,Mv1,Delta_foF2_1,slope_foF2_1,foF2_max_SW1,foF2_min_SW1,foF2_drop_SW1,num_muestras_foF2_SW1,delta_inicio_SW1_min,delta_fin_SW1_min,extremos_validos_SW1,tiempo_real_SW1_min,Δh2,Mh2,Mv2,Delta_foF2_2,slope_foF2_2,foF2_max_SW2,foF2_min_SW2,foF2_drop_SW2,num_muestras_foF2_SW2,delta_inicio_SW2_min,delta_fin_SW2_min,extremos_validos_SW2,tiempo_real_SW2_min,Δh3,Mh3,Mv3,Delta_foF2_3,slope_foF2_3,foF2_max_SW3,foF2_min_SW3,foF2_drop_SW3,num_muestras_foF2_SW3,delta_inicio_SW3_min,delta_fin_SW3_min,extremos_validos_SW3,tiempo_real_SW3_min,F_DENSITY
2013-12-31,,,,,,,,,0,,,False,,,,,,,,,,0,,,False,,,411.3,,,,11.1,,,1,40.00000000000007,0.0,False,,11.1
2014-01-01,9.299999999999955,413.9,0.20666666666666567,-0.14999999999999858,-0.003333333333333302,11.7,11.55,0.14999999999999858,4,0.0,4.999999999999929,True,45.0,16.0,429.9,0.5333333333333333,-0.6500000000000004,-0.021666666666666678,11.55,10.9,0.6500000000000004,3,4.999999999999929,-4.999999999999929,True,30.0,56.5,486.4,1.2555555555555555,-0.9000000000000004,-0.020000000000000007,10.9,10.0,0.9000000000000004,4,-4.999999999999929,0.0,True,45.0,11.13888888888889
2014-01-02,-30.5,400.0,-0.6777777777777778,-0.8000000000000007,-0.017777777777777795,12.4,11.6,0.8000000000000007,4,0.0,4.999999999999929,True,45.0,14.399999999999977,395.5,0.47999999999999926,0.09999999999999964,0.0033333333333333214,12.0,11.6,0.40000000000000036,3,4.999999999999929,-4.999999999999929,True,30.0,48.5,432.4,1.0777777777777777,-0.5,-0.011111111111111112,11.7,9.3,2.3999999999999986,4,-4.999999999999929,0.0,True,45.0,11.566666666666666
2014-01-03,14.0,402.2,0.3111111111111111,-0.29999999999999893,-0.006666666666666643,11.6,11.1,0.5,4,0.0,4.999999999999929,True,45.0,36.10000000000002,438.3,1.203333333333334,-0.10000000000000142,-0.003333333333333381,11.3,11.0,0.3000000000000007,3,4.999999999999929,-4.999999999999929,True,30.0,21.80000000000001,461.4,0.4844444444444447,-1.799999999999999,-0.03999999999999997,11.2,9.4,1.799999999999999,4,-4.999999999999929,0.0,True,45.0,10.944444444444445
2014-01-04,9.699999999999989,290.2,0.2155555555555553,0.09999999999999964,0.0022222222222222144,8.0,6.4,1.5999999999999996,4,0.0,4.999999999999929,True,45.0,29.0,345.6,0.9666666666666667,1.3000000000000007,0.043333333333333356,11.2,8.0,3.1999999999999993,3,4.999999999999929,-4.999999999999929,True,30.0,42.0,361.2,0.9333333333333333,0.0,0.0,9.3,7.1,2.200000000000001,4,-4.999999999999929,0.0,True,45.0,8.255555555555555
2014-01-05,-28.100000000000023,326.0,-0.6244444444444449,-2.1999999999999993,-0.04888888888888887,9.7,6.5,3.1999999999999993,4,0.0,4.999999999999929,True,45.0,-31.399999999999977,298.8,-1.046666666666666,-1.7000000000000002,-0.05666666666666667,7.5,5.8,1.7000000000000002,3,4.999999999999929,-4.999999999999929,True,30.0,84.0,350.5,1.8666666666666667,1.4000000000000004,0.03111111111111112,7.2,5.8,1.4000000000000004,4,-4.999999999999929,0.0,True,45.0,7.288888888888888
2014-01-06,-5.699999999999989,364.7,-0.12666666666666643,-0.1999999999999993,-0.004444444444444429,11.1,10.9,0.1999999999999993,4,0.0,4.999999999999929,True,45.0,6.0,365.0,0.2,-0.09999999999999964,-0.0033333333333333214,10.9,10.8,0.09999999999999964,3,4.999999999999929,-4.999999999999929,True,30.0,36.60000000000002,401.6,0.8133333333333338,-0.6000000000000014,-0.013333333333333365,10.8,9.5,1.3000000000000007,4,-4.999999999999929,0.0,True,45.0,10.644444444444446
2014-01-07,17.69999999999999,431.8,0.3933333333333331,-0.40000000000000036,-0.008888888888888898,10.1,9.6,0.5,4,0.0,4.999999999999929,True,45.0,20.100000000000023,447.0,0.6700000000000007,-0.29999999999999893,-0.009999999999999964,9.6,9.3,0.29999999999999893,3,4.999999999999929,-4.999999999999929,True,30.0,-34.30000000000001,453.1,-0.7622222222222225,-2.000000000000001,-0.04444444444444447,9.3,7.3,2.000000000000001,4,-4.999999999999929,0.0,True,45.0,9.18888888888889
2014-01-08,,,,,,,,,0,15.0,4.999999999999929,False,,51.10000000000002,332.3,1.703333333333334,1.2000000000000002,0.04000000000000001,8.1,5.7,2.3999999999999995,3,4.999999999999929,-4.999999999999929,True,30.0,19.899999999999977,326.0,0.44222222222222174,-1.1000000000000005,-0.024444444444444456,6.9,5.8,1.1000000000000005,4,-4.999999999999929,0.0,True,45.0,6.4875
2014-01-09,147.90000000000003,417.6,3.2866666666666675,4.1,0.0911111111111111,10.5,6.3,4.2,4,0.0,4.999999999999929,True,45.0,1.3999999999999773,419.0,0.046666666666665906,-1.0,-0.03333333333333333,10.5,9.3,1.1999999999999993,3,4.999999999999929,-4.999999999999929,True,30.0,35.5,454.5,0.7888888888888889,-1.0999999999999996,-0.024444444444444435,9.5,8.4,1.0999999999999996,4,-4.999999999999929,0.0,True,45.0,8.377777777777778
