FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18,TARGET,VECES_SUPERO_UMBRAL,S4_MAX,S4_MEAN,TOTAL_MEDICIONES,HORA_PICO,PRN_PICO
2015-08-31,345.5,,,8.4,,,8.4,,,1,120.0,0.0,False,2015-08-31 19:00:00,,,1,1.7,1.7,,-0.69,-0.69,,362.0,,,-6.0,-6,1.56,1.56,-1.0,,,,90.7,1,0,0.0,0.0,0.3206,0.0506,2327.0,2015-08-31 21:25:03,G31
2015-09-01,410.8,0.4149999999999996,49.79999999999996,8.777777777777779,-1.5000000000000009,-0.0125,9.5,7.8,1.7000000000000002,9,0.0,0.0,True,2015-09-01 17:00:00,2015-09-01 19:00:00,120.0,9,-1.9,-3.2,-0.6000000000000001,0.3975,0.76,0.157,349.0,4.760952285695233,-2.8,-2.5,-8,1.655,1.83,-3.225,13.5,17.0,81.0,90.7,4,6,1.0,1.0,0.4052,0.0497,2322.0,2015-09-01 23:05:03,G22
2015-09-02,366.2,-0.1074999999999998,-12.899999999999975,8.277777777777779,-0.3499999999999996,-0.0029166666666666,8.85,7.7,1.1499999999999997,9,0.0,0.0,True,2015-09-02 17:00:00,2015-09-02 19:00:00,120.0,9,-0.7499999999999999,-1.4,0.32,0.7925000000000001,1.08,-0.1689999999999999,410.5,6.454972243679028,-4.4,-11.75,-14,1.4349999999999998,1.57,5.325,26.5,30.0,159.0,89.8,4,6,0.0,0.0,0.3562,0.0524,2326.0,2015-09-02 21:50:03,G18
2015-09-03,421.2,0.3908333333333331,46.89999999999998,7.544444444444443,-0.7000000000000002,-0.0058333333333333,7.9,7.2,0.7000000000000002,9,0.0,0.0,True,2015-09-03 17:00:00,2015-09-03 19:00:00,120.0,9,-4.075,-7.9,-2.45,1.41,2.9,1.504,425.0,12.463279397226612,8.4,-11.25,-30,4.425,5.29,-3.425,25.0,33.0,150.0,88.0,4,6,1.0,27.0,0.8009,0.0785,2331.0,2015-09-03 23:04:03,G22
2015-09-04,397.4,0.3583333333333333,43.0,9.411111111111111,-0.3500000000000014,-0.0029166666666666,10.0,8.7,1.3000000000000007,9,0.0,0.0,True,2015-09-04 17:00:00,2015-09-04 19:00:00,120.0,9,1.575,1.0,-0.1499999999999999,-0.1674999999999999,0.14,0.095,480.0,2.943920288775949,2.0,-21.0,-23,1.865,1.93,5.2,25.0,27.0,150.0,91.5,4,6,1.0,1.0,0.491,0.0505,2341.0,2015-09-04 22:53:03,G22
2015-09-05,417.3,0.1041666666666666,12.5,8.394444444444444,-0.0499999999999989,-0.0004166666666666,9.2,4.6,4.6,9,0.0,0.0,True,2015-09-05 17:00:00,2015-09-05 19:00:00,120.0,9,1.15,0.5,-0.06,-0.1225,0.36,0.079,450.75,7.973915809270458,-4.9,-14.25,-18,2.0125,2.11,3.7,28.5,37.0,171.0,86.8,4,6,1.0,1.0,0.4263,0.0544,2353.0,2015-09-05 22:49:03,G22
2015-09-06,439.5,0.7300000000000002,87.60000000000002,8.69375,-0.3000000000000007,-0.0025,9.1,8.2,0.9000000000000004,8,0.0,0.0,True,2015-09-06 17:00:00,2015-09-06 19:00:00,120.0,8,2.825,2.0,0.09,-0.8300000000000001,-0.45,0.04,482.25,15.75595125658873,10.5,-12.75,-19,2.505,2.81,4.4,30.0,40.0,180.0,86.9,4,6,1.0,3.0,0.4588,0.0682,2362.0,2015-09-06 23:49:03,G16
2015-09-07,395.2,0.6108333333333335,73.30000000000001,7.633333333333334,1.4000000000000004,0.0116666666666666,8.5,6.9,1.5999999999999996,9,0.0,0.0,True,2015-09-07 17:00:00,2015-09-07 19:00:00,120.0,9,-5.525,-7.3,-0.9099999999999998,4.0675,4.96,0.4609999999999999,575.5,7.852812659593164,-5.6,-68.0,-72,3.3475,4.39,7.3,60.0,63.0,360.0,85.0,4,6,1.0,4.0,0.479,0.0564,2368.0,2015-09-07 22:52:03,G22
2015-09-08,392.8,0.2741666666666669,32.900000000000034,7.855555555555556,-0.4000000000000003,-0.0033333333333333,8.4,7.1,1.3000000000000007,9,0.0,0.0,True,2015-09-08 17:00:00,2015-09-08 19:00:00,120.0,9,3.2,-0.1,-0.5800000000000001,-0.0425,1.41,0.2449999999999999,441.25,3.8622100754188224,-2.9,-13.75,-16,5.055,5.96,12.85,27.0,37.0,162.0,84.7,4,6,0.0,0.0,0.3813,0.0522,2371.0,2015-09-08 22:46:03,G22
2015-09-09,384.2,0.5800000000000002,69.60000000000002,7.611111111111111,0.5,0.0041666666666666,8.0,7.2,0.7999999999999998,9,0.0,0.0,True,2015-09-09 17:00:00,2015-09-09 19:00:00,120.0,9,-4.6000000000000005,-6.4,1.2200000000000002,1.97,2.74,-0.562,438.25,2.217355782608345,1.1,-70.5,-90,3.895,3.96,0.1499999999999999,55.0,57.0,330.0,83.5,4,6,0.0,0.0,0.3787,0.0531,2373.0,2015-09-09 22:33:03,G22
