FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18,TARGET,VECES_SUPERO_UMBRAL,S4_MAX,S4_MEAN,TOTAL_MEDICIONES,HORA_PICO,PRN_PICO
2015-01-27,411.6,0.3899999999999996,46.79999999999996,10.085714285714284,0.7999999999999989,0.0066666666666666,10.7,9.3,1.3999999999999986,7.0,0.0,0.0,True,2015-01-27 17:00:00,2015-01-27 19:00:00,120.0,7.0,0.625,-1.0,1.19,0.4149999999999999,1.29,-0.654,469.25,10.1447851956888,-6.9,-20.25,-24.0,4.955,5.99,-3.375,28.0,33.0,168.0,153.3,4.0,6.0,1.0,4.0,0.7977,0.0632,2798.0,2015-01-27 21:38:04,G27
2015-01-28,,,,,,,,,,0.0,60.0,0.0,False,2015-01-28 18:00:00,2015-01-28 19:00:00,,4.0,0.55,-0.3,0.16,0.5050000000000001,1.03,0.136,407.75,7.274384280931732,-5.1,-7.0,-9.0,2.7125000000000004,3.06,-4.125,8.0,13.0,48.0,154.5,4.0,6.0,1.0,24.0,0.5978,0.0829,2794.0,2015-01-28 22:55:04,G32
2015-01-29,,,,,,,,,,0.0,15.0,0.0,False,2015-01-29 17:15:00,2015-01-29 19:00:00,,5.0,1.0,-1.4,0.0200000000000001,0.24,1.25,-0.1639999999999999,406.25,5.377421934967226,-3.1,-12.5,-17.0,4.73,5.21,-3.475,32.0,37.0,192.0,166.7,4.0,6.0,1.0,9.0,0.8861,0.0647,2802.0,2015-01-29 20:16:04,G14
2015-01-30,483.6,0.0625,7.5,11.24,-3.2,-0.0266666666666666,12.5,9.3,3.2,5.0,0.0,0.0,True,2015-01-30 17:00:00,2015-01-30 19:00:00,120.0,5.0,0.5750000000000001,-3.1,-2.05,0.0924999999999999,1.7,0.8710000000000001,418.5,5.5677643628300215,1.6,-24.75,-33.0,2.28,2.98,-1.725,31.5,33.0,189.0,154.6,4.0,6.0,1.0,23.0,0.6591,0.0912,2790.0,2015-01-30 23:21:04,G20
2015-01-31,423.5,0.3108333333333334,37.30000000000001,9.1875,-1.5,-0.0125,10.3,8.4,1.9000000000000004,8.0,0.0,0.0,True,2015-01-31 17:00:00,2015-01-31 19:00:00,120.0,8.0,-2.275,-5.1,-0.61,0.7225,1.62,-0.515,401.5,4.509249752822894,1.6,-19.0,-23.0,5.5600000000000005,6.76,0.5499999999999998,30.0,37.0,180.0,149.0,4.0,6.0,1.0,9.0,0.5111,0.0619,2520.0,2015-01-31 23:54:04,G20
2015-02-01,,,,,,,,,,0.0,75.0,0.0,False,2015-02-01 18:15:00,2015-02-01 19:00:00,,4.0,-3.4,-7.3,-0.8600000000000001,3.595,6.16,0.4520000000000001,642.5,21.91650823770368,-16.2,-26.5,-31.0,5.865,6.64,-5.775,46.5,50.0,279.0,137.6,4.0,6.0,1.0,42.0,0.7957,0.1133,2505.0,2015-02-01 22:12:04,G19
2015-02-02,466.9,0.9708333333333332,116.5,11.966666666666669,-0.3999999999999986,-0.0033333333333333,12.7,9.5,3.2,6.0,0.0,0.0,True,2015-02-02 17:00:00,2015-02-02 19:00:00,120.0,6.0,0.125,-0.7,-0.15,0.54,1.9,0.57,653.5,17.74823934929885,12.0,-22.25,-28.0,2.06,2.44,-2.05,35.0,40.0,210.0,139.8,4.0,6.0,1.0,77.0,0.7447,0.1177,2784.0,2015-02-02 19:59:04,G14
2015-02-03,,,,,,,,,,0.0,45.0,0.0,False,2015-02-03 17:45:00,2015-02-03 19:00:00,,4.0,0.35,-1.6,-0.8800000000000001,0.12,1.35,0.6880000000000001,540.25,3.4034296427770228,-2.1,-13.5,-18.0,2.1499999999999995,2.21,-1.25,26.5,30.0,159.0,145.1,4.0,6.0,1.0,37.0,0.9615,0.0812,2785.0,2015-02-03 20:39:14,G09
2015-02-04,,,,,,,,,,0.0,105.0,0.0,False,2015-02-04 18:45:00,2015-02-04 19:00:00,,2.0,-0.175,-0.5,-0.23,0.3399999999999999,0.59,0.204,428.25,4.272001872658765,-3.3,-13.25,-18.0,1.25,1.33,-1.4,13.0,13.0,78.0,150.1,4.0,6.0,1.0,53.0,0.9771,0.0951,2784.0,2015-02-04 22:21:14,G07
2015-02-05,,,,,,,,,,0.0,75.0,0.0,False,2015-02-05 18:15:00,2015-02-05 19:00:00,,4.0,-1.1,-2.0,0.64,-0.625,-0.28,-0.1919999999999999,399.25,4.425306015783918,-3.1,-17.0,-20.0,1.5325,1.84,5.65,25.0,27.0,150.0,138.0,4.0,6.0,1.0,52.0,0.797,0.1011,2788.0,2015-02-05 19:49:04,G14
