FECHA,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2013-08-31,-1.2,-1.2,,0.87,0.87,,433.0,,,-18.0,-18,1.52,1.52,3.6,,,,105.6,1,0
2013-09-01,-0.925,-1.6,0.49000000000000005,0.655,0.96,-0.24,471.25,13.696106502701172,-9.5,-27.5,-31,0.485,0.53,2.125,23.0,23.0,138.0,105.6,4,6
2013-09-02,1.925,1.3,-0.22999999999999998,-0.7875,-0.65,0.029000000000000005,366.0,4.242640687119285,-3.2,-14.0,-17,1.2574999999999998,1.3,-1.2750000000000001,10.0,13.0,60.0,107.5,4,6
2013-09-03,0.75,-0.1,-0.5599999999999999,-0.4375,0.13,0.383,440.25,4.425306015783918,2.9,-13.75,-20,1.41,1.48,-1.2000000000000002,25.0,33.0,150.0,107.9,4,6
2013-09-04,0.5750000000000001,-0.5,0.53,-0.32499999999999996,0.31,-0.314,439.0,7.393691004272944,-5.6,-8.5,-11,0.8925,1.0,-0.875,15.0,17.0,90.0,111.1,4,6
2013-09-05,0.275,-0.5,0.39,-0.29,-0.08,-0.094,411.75,6.601767440112787,3.1,-9.5,-12,0.7275,0.96,-2.025,8.5,10.0,51.0,111.9,4,6
2013-09-06,-3.55,-4.2,-0.020000000000000108,1.215,1.51,0.03400000000000005,391.0,16.990193249832878,-2.2,-17.75,-20,0.7825,0.94,-1.55,18.5,20.0,111.0,102.9,4,6
2013-09-07,-0.3,-2.1,0.20000000000000004,-0.0975,0.51,-0.07699999999999999,359.25,3.8622100754188224,1.9,1.0,0,1.5975,1.79,-2.5,5.0,7.0,30.0,100.0,4,6
2013-09-08,1.5999999999999999,1.1,0.08,-0.48749999999999993,-0.33,-0.029000000000000005,373.0,9.83192080250175,-0.4,-10.0,-12,0.605,0.67,1.1500000000000001,3.5,7.0,21.0,97.1,4,6
2013-09-09,0.25,0.1,-0.019999999999999997,0.0,0.06,0.0,313.0,2.309401076758503,-1.6,-2.75,-5,0.4525,0.49,1.15,5.0,7.0,30.0,95.6,4,6
2013-09-10,-1.525,-3.3,1.3900000000000001,0.345,1.22,-0.532,381.75,6.701989754294367,4.9,-7.25,-11,3.0250000000000004,3.41,-2.375,25.0,27.0,150.0,96.2,4,6
2013-09-11,-0.9999999999999999,-2.3,-0.76,0.16999999999999998,0.69,0.28600000000000003,398.0,3.9157800414902435,-0.8,-0.25,-2,1.7025000000000001,1.89,-2.2,17.0,17.0,102.0,94.1,4,6
2013-09-12,-1.5750000000000002,-2.1,-0.17000000000000007,0.16749999999999998,0.37,0.037000000000000005,445.75,10.1447851956888,7.3,-7.75,-10,2.93,3.45,-4.824999999999999,23.5,27.0,141.0,94.1,4,6
2013-09-13,2.925,2.1,-0.55,-1.9600000000000002,-1.62,0.23400000000000004,533.25,23.02715787933891,17.7,-5.5,-7,1.6150000000000002,1.82,-3.5500000000000003,16.5,23.0,99.0,92.7,4,6
2013-09-14,0.15000000000000002,-0.8,-0.8000000000000002,-0.255,0.18,0.348,468.5,13.723459233492601,-10.6,-3.0,-5,0.72,0.74,-1.6,8.5,10.0,51.0,93.6,4,6
2013-09-15,-2.15,-3.6,-0.56,0.505,1.15,0.24999999999999994,375.0,3.559026084010437,-2.6,-2.5,-4,0.56,0.64,-3.125,8.5,10.0,51.0,93.8,4,6
2013-09-16,-0.4,-2.2,0.54,-0.10750000000000001,0.54,-0.229,369.75,9.429563439877091,2.3,-1.0,-4,0.9550000000000001,1.12,-2.6500000000000004,6.5,10.0,39.0,95.5,4,6
2013-09-17,0.07499999999999996,-2.0,1.0899999999999999,0.45999999999999996,1.21,-0.42400000000000004,377.25,8.05708797684788,-5.5,-5.5,-7,1.2825,1.57,5.225,25.0,30.0,150.0,99.7,4,6
2013-09-18,-1.275,-3.3,0.45,0.89,2.12,-0.176,548.25,12.816005617976296,6.3,-7.25,-10,2.0125,2.24,1.7750000000000001,25.0,27.0,150.0,105.1,4,6
2013-09-19,0.12499999999999994,-1.3,-0.09000000000000001,-0.015000000000000013,0.84,0.11000000000000001,525.0,5.887840577551898,2.8,-13.25,-17,0.955,0.98,0.475,22.0,27.0,132.0,108.9,4,6
2013-09-20,-1.075,-1.5,-0.20999999999999996,0.615,0.83,0.10799999999999998,427.25,9.7082439194738,-6.9,-8.0,-9,0.775,0.9,1.725,13.5,20.0,81.0,110.0,4,6
2013-09-21,-1.225,-1.9,0.04999999999999999,0.325,0.53,0.06399999999999999,407.75,3.593976442141304,-1.1,-5.0,-6,1.1675,1.18,-1.6,18.5,20.0,111.0,111.2,4,6
2013-09-22,1.1749999999999998,-0.2,-0.4699999999999999,-0.35,0.35,0.27999999999999997,382.0,5.163977794943222,1.6,-3.0,-4,0.995,1.02,0.875,5.0,7.0,30.0,111.9,4,6
2013-09-23,-2.175,-2.4,0.24999999999999994,0.995,1.12,-0.11600000000000003,346.0,8.286535263104035,-5.8,-3.75,-7,1.095,1.16,3.125,15.0,17.0,90.0,108.5,4,6
2013-09-24,0.55,-0.4,0.13999999999999999,-0.48,-0.04,-0.06400000000000002,435.0,4.69041575982343,2.6,-20.75,-23,1.2325,1.25,-2.25,11.5,13.0,69.0,110.9,4,6
2013-09-25,2.0500000000000003,1.8,-0.10000000000000002,-0.775,-0.65,0.06999999999999999,383.25,4.349329450233296,1.9,-9.0,-12,0.8150000000000001,1.01,-0.125,3.5,7.0,21.0,111.7,4,6
2013-09-26,0.725,0.1,0.45,-0.33,-0.09,-0.188,317.25,7.41057802513857,5.3,0.75,-3,0.7449999999999999,0.8,-1.25,1.5,3.0,9.0,110.5,4,6
2013-09-27,-0.625,-1.3,0.35000000000000003,0.1175,0.36,-0.13899999999999998,306.75,3.095695936834452,1.5,3.25,2,0.855,0.91,-0.75,5.0,7.0,30.0,108.3,4,6
2013-09-28,0.0,-0.6,0.27999999999999997,0.09500000000000001,0.27,-0.08199999999999999,273.25,5.560275772537426,4.1,6.5,6,0.6575,0.73,1.4999999999999998,1.5,3.0,9.0,106.0,4,6
2013-09-29,1.3499999999999999,1.2,0.040000000000000036,-0.44249999999999995,-0.42,-0.007000000000000001,272.0,6.48074069840786,-4.8,10.25,9,2.2625,2.68,-1.35,13.5,17.0,81.0,103.4,4,6
2013-09-30,-0.45000000000000007,-1.4,0.64,-0.13,0.13,-0.176,256.75,2.753785273643051,1.9,8.5,8,0.9724999999999999,1.14,-3.925,1.5,3.0,9.0,105.2,4,6
2013-10-01,-2.1,-2.6,0.22000000000000003,0.595,0.82,-0.20400000000000001,363.5,7.54983443527075,5.4,-5.5,-8,1.68,1.77,-1.625,21.5,23.0,129.0,107.0,4,6
2013-10-02,-2.825,-4.3,0.43,1.725,2.7,-0.3020000000000001,572.75,17.114808402861737,-11.3,-49.75,-54,2.17,3.11,1.125,52.0,57.0,312.0,108.3,4,6
2013-10-03,3.7,3.0,-0.1999999999999999,-1.6925000000000001,-1.37,0.121,405.5,7.416198487095663,-2.0,-26.25,-27,0.355,0.44,-2.525,8.5,17.0,51.0,113.9,4,6
2013-10-04,1.4749999999999999,1.2,-0.22999999999999998,-0.6525,-0.58,0.06100000000000002,361.75,2.5,-1.3,-15.25,-17,0.3675,0.4,-1.5499999999999998,1.5,3.0,9.0,109.2,4,6
2013-10-05,0.75,0.5,0.059999999999999984,-0.3125,-0.26,-0.020999999999999998,322.5,2.3804761428476167,-1.8,-7.75,-9,0.45999999999999996,0.47,-1.025,0.0,0.0,0.0,105.9,4,6
2013-10-06,0.7000000000000001,-0.6,0.68,-0.1525,0.34,-0.21500000000000002,308.0,2.943920288775949,-1.4,-8.25,-10,0.7799999999999999,0.86,0.9,8.0,13.0,48.0,106.5,4,6
2013-10-07,0.8,-1.2,0.5799999999999998,0.0024999999999999745,0.59,-0.209,299.75,5.057996968497839,3.1,-11.0,-12,0.895,1.01,3.5,7.0,7.0,42.0,111.8,4,6
2013-10-08,2.775,-2.5,0.3700000000000001,0.09500000000000008,2.74,-0.32800000000000007,491.25,55.481979056266546,32.5,-27.0,-66,11.622499999999999,15.47,12.25,53.5,57.0,321.0,111.7,4,6
2013-10-09,1.5500000000000003,-2.6,-3.1799999999999997,0.06499999999999995,1.98,1.5080000000000002,471.0,7.483314773547883,-3.6,-14.5,-26,3.1875,3.74,7.424999999999999,25.0,33.0,150.0,113.1,4,6
2013-10-10,1.075,0.2,-0.5700000000000001,-0.16,0.25,0.248,421.0,2.449489742783178,-1.2,-21.0,-23,0.8125,1.1,2.925,8.5,10.0,51.0,120.3,4,6
2013-10-11,0.30000000000000004,-0.1,0.06,0.115,0.27,-0.018000000000000006,378.75,3.8622100754188224,-0.3,-11.5,-13,0.5375,0.58,2.625,8.5,10.0,51.0,128.5,4,6
2013-10-12,-1.5,-2.1,0.36000000000000004,0.29250000000000004,0.64,-0.221,386.25,8.73212459828649,-3.3,-6.5,-11,1.3275,1.56,-3.25,21.5,23.0,129.0,127.3,4,6
2013-10-13,-1.1,-1.6,-0.2800000000000001,0.32,0.49,0.11400000000000002,328.75,3.5,-2.7,-5.0,-10,0.93,1.04,-0.45,3.5,7.0,21.0,128.6,4,6
2013-10-14,-0.8250000000000001,-2.1,0.53,1.0125,1.68,-0.339,465.0,8.86942313043338,-4.4,-40.5,-42,3.5700000000000003,3.86,6.374999999999999,40.0,40.0,240.0,124.3,4,6
2013-10-15,-0.4000000000000001,-1.8,-0.039999999999999945,0.4225,1.22,0.013000000000000001,529.25,3.5,2.1,-17.25,-22,1.48,1.61,1.9249999999999998,20.0,30.0,120.0,124.5,4,6
2013-10-16,-0.525,-1.7,-1.0699999999999998,0.19249999999999998,0.84,0.609,469.75,5.377421934967226,-3.9,-11.25,-14,1.06,1.06,-0.4250000000000001,20.0,23.0,120.0,127.2,4,6
2013-10-17,-0.375,-0.7,0.02999999999999998,0.245,0.32,-2.7755575615628915e-18,393.25,6.238322424070967,-4.1,-14.25,-16,0.44999999999999996,0.5,1.25,11.5,13.0,69.0,135.1,4,6
2013-10-18,2.125,1.5,0.030000000000000006,-0.655,-0.4,0.05800000000000001,369.5,3.0,-0.6,-5.75,-6,0.6075,0.74,1.325,10.0,17.0,60.0,138.8,4,6
2013-10-19,0.7,-0.7,1.06,-0.17,0.22,-0.282,314.25,7.41057802513857,3.5,-5.5,-8,0.34249999999999997,0.44,0.75,0.0,0.0,0.0,131.6,4,6
2013-10-20,-2.425,-2.5,-0.010000000000000009,0.74,0.78,-0.014000000000000002,301.75,2.217355782608345,-0.1,-1.25,-4,0.8400000000000001,1.09,0.275,6.5,10.0,39.0,132.2,4,6
2013-10-21,3.05,2.5,-0.21999999999999997,-0.9825,-0.93,0.020999999999999984,296.0,11.16542281629615,8.6,6.5,6,1.0625,1.49,-1.65,1.5,3.0,9.0,134.5,4,6
2013-10-22,-1.0999999999999999,-3.5,1.56,0.11500000000000005,0.92,-0.5399999999999999,337.0,8.12403840463596,-6.2,2.0,0,1.215,1.38,-4.075,18.5,20.0,111.0,144.8,4,6
2013-10-23,1.6749999999999998,0.1,-1.25,-0.7375,-0.31,0.35100000000000003,315.75,7.041543391425869,-4.3,-1.25,-5,0.885,1.01,-3.625,1.5,3.0,9.0,151.1,4,6
2013-10-24,0.475,0.1,0.050000000000000024,-0.3625,-0.21,-0.009000000000000003,307.5,8.225975119502044,-3.8,0.5,-3,0.6525000000000001,0.75,-3.8249999999999997,0.0,0.0,0.0,158.8,4,6
2013-10-25,-1.125,-1.6,0.45,0.24749999999999997,0.42,-0.149,313.25,6.994045086119096,-4.9,4.0,2,0.75,0.84,-1.9500000000000002,6.5,10.0,39.0,159.6,4,6
2013-10-26,0.55,-0.9,1.2600000000000002,-0.3375,0.12,-0.393,292.5,7.047458170621991,4.6,3.25,2,0.7849999999999999,1.0,-3.1499999999999995,6.5,10.0,39.0,169.7,4,6
2013-10-27,0.9,-0.7,0.8200000000000001,-0.13999999999999999,0.28,-0.19200000000000003,278.25,3.2015621187164243,2.1,7.75,6,2.06,2.18,2.15,5.0,10.0,30.0,164.8,4,6
2013-10-28,1.1999999999999997,-1.1,-0.9199999999999999,-0.515,0.27,0.32599999999999996,292.25,2.6299556396765835,0.3,7.75,7,0.93,1.04,-3.475,0.0,0.0,0.0,157.8,4,6
2013-10-29,3.0,2.6,-0.11999999999999993,-0.875,-0.49,0.184,323.0,6.48074069840786,0.6,2.0,-3,2.7249999999999996,3.02,1.45,23.0,23.0,138.0,150.6,4,6
2013-10-30,-4.15,-7.9,3.12,1.29,2.82,-1.234,341.75,5.377421934967226,-2.1,-51.0,-56,1.4725,1.74,-2.1,36.5,40.0,219.0,139.9,4,6
2013-10-31,-3.033333333333333,-4.6,-1.0499999999999998,1.1199999999999999,1.71,0.42999999999999994,394.6666666666667,14.0118997046558,-13.5,-23.666666666666668,-25,1.2933333333333332,1.38,-1.0,16.5,20.0,99.0,140.5,3,6
