FECHA,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2013-10-31,-0.6,-0.6,,0.0,-0.0,,351.0,,,-29.0,-29,1.31,1.31,-3.8,,,,144.2,1,0
2013-11-01,-1.475,-2.8,-0.69,0.405,0.9,0.252,341.0,5.291502622129181,3.6,-13.0,-16,0.76,0.97,-1.65,6.5,10.0,39.0,144.2,4,6
2013-11-02,-2.875,-3.2,-0.15,1.0025,1.24,0.10700000000000001,355.5,19.122412679017955,10.6,-9.25,-13,1.05,1.31,-0.19999999999999996,8.5,17.0,51.0,139.4,4,6
2013-11-03,-1.8,-3.7,1.3,0.6624999999999999,1.38,-0.4509999999999999,367.25,6.238322424070967,3.7,-9.75,-13,0.6825,1.06,0.325,20.0,23.0,120.0,141.1,4,6
2013-11-04,-3.2,-3.8,-0.38,1.0875,1.35,0.131,382.25,30.258607590788664,-18.7,-9.25,-11,0.5349999999999999,0.65,-2.3249999999999997,11.5,13.0,69.0,144.9,4,6
2013-11-05,0.45,-0.8,-0.3,-0.042499999999999996,0.36,0.10899999999999999,332.5,1.7320508075688772,-1.0,-2.0,-3,0.5549999999999999,0.58,2.275,8.0,13.0,48.0,145.9,4,6
2013-11-06,-0.8749999999999999,-3.6,1.13,0.42,1.28,-0.376,327.5,3.696845502136472,-2.8,-2.75,-7,1.125,1.19,3.125,18.5,20.0,111.0,150.8,4,6
2013-11-07,-3.125,-3.8,0.53,1.0175,1.34,-0.15699999999999997,368.75,12.093386622447824,9.3,-22.0,-23,1.91,2.08,-2.5749999999999997,18.5,20.0,111.0,145.3,4,6
2013-11-08,1.9249999999999998,-1.0,-1.5100000000000002,-0.96,0.08,0.516,407.5,5.446711546122731,2.0,7.25,3,3.6825,4.29,-3.525,0.0,0.0,0.0,143.3,4,6
2013-11-09,1.9749999999999999,1.3,0.030000000000000072,-1.2999999999999998,-0.85,0.034000000000000016,599.5,10.344080432788601,-2.4,-23.0,-25,2.04,2.34,-1.8,16.5,20.0,99.0,145.2,4,6
2013-11-10,-3.1,-4.2,-0.27999999999999997,1.7825,2.22,0.10499999999999998,517.25,8.180260794538684,-6.1,-29.25,-35,1.6625,2.14,3.325,33.0,33.0,198.0,151.1,4,6
2013-11-11,0.5249999999999999,-1.2,-0.73,-0.5025,0.22,0.303,475.25,21.669871557841162,-15.9,-24.0,-26,0.635,0.73,-4.875,13.0,23.0,78.0,160.4,4,6
2013-11-12,1.7999999999999998,1.3,-0.06000000000000005,-0.7124999999999999,-0.51,0.055000000000000014,402.0,9.128709291752768,-6.0,-20.75,-24,0.4175,0.45,0.24999999999999997,1.5,3.0,9.0,164.0,4,6
2013-11-13,1.525,0.6,-0.61,-0.6499999999999999,-0.34,0.20800000000000002,381.75,2.6299556396765835,-1.7,-9.0,-10,0.5325,0.62,-1.9749999999999999,3.0,3.0,18.0,167.4,4,6
2013-11-14,-1.975,-2.2,0.11000000000000006,0.6875,0.74,-0.019000000000000006,352.25,2.0615528128088303,1.1,-9.5,-11,0.9575,1.08,-0.1,5.0,7.0,30.0,172.0,4,6
2013-11-15,-6.275,-7.1,0.44999999999999984,2.2575,2.54,-0.10499999999999995,352.75,3.4034296427770228,-2.3,-27.5,-35,5.76,6.37,1.5750000000000002,33.5,40.0,201.0,174.0,4,6
2013-11-16,0.425,-0.6,0.45,-0.3275,0.31,-0.31499999999999995,519.75,14.198004554631378,7.9,-13.5,-15,1.7225000000000001,2.08,-2.825,16.5,20.0,99.0,170.6,4,6
2013-11-17,-0.375,-0.9,0.22999999999999998,0.13,0.35,-0.094,427.5,3.696845502136472,-1.6,-10.5,-12,0.9325,0.98,-0.75,13.0,13.0,78.0,172.9,4,6
