FECHA,Δh1,Mh1,Mv1,Delta_foF2_1,slope_foF2_1,foF2_max_SW1,foF2_min_SW1,foF2_drop_SW1,num_muestras_foF2_SW1,delta_inicio_SW1_min,delta_fin_SW1_min,extremos_validos_SW1,tiempo_real_SW1_min,Δh2,Mh2,Mv2,Delta_foF2_2,slope_foF2_2,foF2_max_SW2,foF2_min_SW2,foF2_drop_SW2,num_muestras_foF2_SW2,delta_inicio_SW2_min,delta_fin_SW2_min,extremos_validos_SW2,tiempo_real_SW2_min,F_DENSITY
2013-11-02,-9.300000000000011,335.8,-0.1550000000000002,-0.9000000000000004,-0.015000000000000006,9.3,6.9,2.4000000000000004,8,0.0,0.0,True,60.0,141.89999999999998,447.2,2.3649999999999998,0.9000000000000004,0.015000000000000006,9.1,5.8,3.3,13,0.0,0.0,True,60.0,8.12
2013-11-03,63.10000000000002,350.9,1.051666666666667,1.200000000000001,0.020000000000000018,9.0,7.1,1.9000000000000004,13,0.0,0.0,True,60.0,68.69999999999999,409.5,1.1449999999999998,-0.7000000000000011,-0.011666666666666685,8.3,5.8,2.500000000000001,12,0.0,0.0,True,60.0,7.7
2013-11-04,-53.69999999999999,438.3,-0.8949999999999998,-1.9000000000000004,-0.03166666666666667,11.6,9.2,2.4000000000000004,13,0.0,0.0,True,60.0,68.79999999999995,454.2,1.1466666666666658,-0.3999999999999986,-0.006666666666666643,9.7,9.3,0.3999999999999986,13,0.0,0.0,True,60.0,10.0
2013-11-05,-25.600000000000023,419.6,-0.426666666666667,-1.0999999999999996,-0.018333333333333326,10.4,9.3,1.0999999999999996,11,0.0,0.0,True,60.0,86.90000000000003,477.1,1.448333333333334,-0.7000000000000011,-0.011666666666666685,9.3,8.6,0.7000000000000011,13,0.0,0.0,True,60.0,9.41304347826087
2013-11-06,13.099999999999966,433.4,0.21833333333333277,-0.9000000000000004,-0.015000000000000006,11.4,10.5,0.9000000000000004,13,0.0,0.0,True,60.0,50.30000000000001,480.5,0.8383333333333335,-1.5,-0.025,10.5,9.0,1.5,13,0.0,0.0,True,60.0,10.304
2013-11-07,,,,,,,,,0,0.0,-19.99999999999993,False,,,,,,,,,,0,,,False,,10.86111111111111
2013-11-11,,,,,,,,,0,,,False,,,,,,,,,,0,15.0,0.0,False,,8.424999999999999
2013-11-12,-69.80000000000001,403.0,-1.1633333333333336,-1.7000000000000002,-0.028333333333333335,8.9,7.2,1.7000000000000002,5,0.0,0.0,True,60.0,109.30000000000001,442.5,1.8216666666666668,0.8999999999999995,0.01499999999999999,8.3,7.2,1.1000000000000005,5,0.0,0.0,True,60.0,8.255555555555555
2013-11-13,-35.39999999999998,445.9,-0.5899999999999996,-2.0999999999999996,-0.034999999999999996,11.4,9.3,2.0999999999999996,5,0.0,0.0,True,60.0,79.60000000000002,479.1,1.326666666666667,-0.9000000000000004,-0.015000000000000006,9.3,8.4,0.9000000000000004,5,0.0,0.0,True,60.0,9.911111111111113
2013-11-14,2.5,409.9,0.041666666666666664,-0.8000000000000007,-0.013333333333333345,9.0,7.2,1.7999999999999998,5,0.0,0.0,True,60.0,60.200000000000045,470.1,1.003333333333334,-0.4999999999999991,-0.00833333333333332,8.2,7.2,0.9999999999999991,5,0.0,0.0,True,60.0,8.094444444444443
