FECHA,Δh1,Mh1,Mv1,Delta_foF2_1,slope_foF2_1,foF2_max_SW1,foF2_min_SW1,foF2_drop_SW1,num_muestras_foF2_SW1,delta_inicio_SW1_min,delta_fin_SW1_min,extremos_validos_SW1,tiempo_real_SW1_min,Δh2,Mh2,Mv2,Delta_foF2_2,slope_foF2_2,foF2_max_SW2,foF2_min_SW2,foF2_drop_SW2,num_muestras_foF2_SW2,delta_inicio_SW2_min,delta_fin_SW2_min,extremos_validos_SW2,tiempo_real_SW2_min,Δh3,Mh3,Mv3,Delta_foF2_3,slope_foF2_3,foF2_max_SW3,foF2_min_SW3,foF2_drop_SW3,num_muestras_foF2_SW3,delta_inicio_SW3_min,delta_fin_SW3_min,extremos_validos_SW3,tiempo_real_SW3_min,F_DENSITY
2013-11-02,-20.0,323.3,-0.5,-1.0,-0.025,9.3,7.1,2.200000000000001,4,0.0,0.0,True,40.0,-1.2000000000000455,344.6,-0.030000000000001137,-1.5999999999999996,-0.039999999999999994,9.3,6.4,2.9000000000000004,9,0.0,0.0,True,40.0,153.8,447.2,3.845,2.5999999999999996,0.06499999999999999,9.0,5.8,3.2,9,0.0,0.0,True,40.0,8.12
2013-11-03,60.60000000000002,350.9,1.5150000000000006,1.4000000000000004,0.03500000000000001,9.0,7.1,1.9000000000000004,9,0.0,0.0,True,40.0,-45.19999999999999,340.8,-1.1299999999999997,-2.7,-0.0675,8.5,5.8,2.7,9,0.0,0.0,True,40.0,116.39999999999998,409.5,2.9099999999999993,1.7999999999999998,0.045,7.8,5.8,2.0,8,0.0,0.0,True,40.0,7.7
2013-11-04,-91.30000000000001,438.3,-2.2825,-2.4000000000000004,-0.06000000000000001,11.6,9.2,2.4000000000000004,9,0.0,0.0,True,40.0,60.69999999999999,407.7,1.5174999999999996,0.5,0.0125,9.9,9.2,0.7000000000000011,9,0.0,0.0,True,40.0,45.69999999999999,454.2,1.1424999999999996,-0.3999999999999986,-0.009999999999999964,9.7,9.3,0.3999999999999986,9,0.0,0.0,True,40.0,10.0
2013-11-05,-24.100000000000023,419.6,-0.6025000000000006,-0.7000000000000011,-0.017500000000000026,10.4,9.5,0.9000000000000004,7,0.0,0.0,True,40.0,29.80000000000001,421.5,0.7450000000000003,-0.3999999999999986,-0.009999999999999964,9.7,9.2,0.5,9,0.0,0.0,True,40.0,55.60000000000002,477.1,1.3900000000000006,-0.7000000000000011,-0.017500000000000026,9.3,8.6,0.7000000000000011,9,0.0,0.0,True,40.0,9.41304347826087
2013-11-06,10.799999999999955,433.4,0.26999999999999885,-0.40000000000000036,-0.010000000000000009,11.4,11.0,0.40000000000000036,9,0.0,0.0,True,40.0,-20.399999999999977,430.3,-0.5099999999999995,-1.5,-0.0375,11.0,9.5,1.5,9,0.0,0.0,True,40.0,73.0,480.5,1.825,-0.5,-0.0125,9.7,9.0,0.6999999999999993,9,0.0,0.0,True,40.0,10.304
2013-11-07,-17.100000000000023,398.4,-0.42750000000000055,-0.15000000000000036,-0.003750000000000009,11.1,10.6,0.5,9,0.0,0.0,True,40.0,,,,,,,,,0,0.0,-39.99999999999986,False,,,,,,,,,,0,,,False,,10.86111111111111
2013-11-11,,,,,,,,,0,,,False,,,,,,,,,,0,34.99999999999993,-4.999999999999929,False,,43.89999999999998,464.4,0.9755555555555551,-0.6999999999999993,-0.01555555555555554,9.2,7.1,2.0999999999999996,4,-4.999999999999929,0.0,True,45.0,8.424999999999999
2013-11-12,-1.6000000000000227,403.0,-0.03555555555555606,-0.5999999999999996,-0.013333333333333326,8.9,8.3,0.5999999999999996,4,0.0,4.999999999999929,True,45.0,4.0,405.4,0.13333333333333333,-0.10000000000000142,-0.003333333333333381,8.3,7.2,1.1000000000000005,3,4.999999999999929,-4.999999999999929,True,30.0,37.10000000000002,442.5,0.824444444444445,-0.09999999999999964,-0.0022222222222222144,8.3,8.1,0.20000000000000107,4,-4.999999999999929,0.0,True,45.0,8.255555555555555
2013-11-13,6.0,445.9,0.13333333333333333,-0.9000000000000004,-0.020000000000000007,11.4,10.5,0.9000000000000004,4,0.0,4.999999999999929,True,45.0,-25.099999999999966,440.9,-0.8366666666666656,-1.1999999999999993,-0.03999999999999997,10.5,9.3,1.1999999999999993,3,4.999999999999929,-4.999999999999929,True,30.0,63.30000000000001,479.1,1.406666666666667,-0.9000000000000004,-0.020000000000000007,9.3,8.4,0.9000000000000004,4,-4.999999999999929,0.0,True,45.0,9.911111111111113
2013-11-14,-74.29999999999995,407.6,-1.65111111111111,-1.7999999999999998,-0.039999999999999994,9.0,7.2,1.7999999999999998,4,0.0,4.999999999999929,True,45.0,80.5,413.6,2.683333333333333,0.9999999999999991,0.033333333333333305,8.2,7.2,0.9999999999999991,3,4.999999999999929,-4.999999999999929,True,30.0,56.5,470.1,1.2555555555555555,-0.4999999999999991,-0.01111111111111109,8.2,7.2,0.9999999999999991,4,-4.999999999999929,0.0,True,45.0,8.094444444444443
