FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2013-11-27,369.4,0.4324999999999998,51.89999999999998,7.322222222222223,-1.0000000000000009,-0.0083333333333333,8.4,6.75,1.6500000000000004,9,0.0,0.0,True,2013-11-27 17:00:00,2013-11-27 19:00:00,120.0,9,2.525,1.7,-0.3899999999999999,-0.7175,-0.47,0.117,283.25,5.057996968497839,-0.9,11.25,11,0.425,0.47,-2.2,0.0,0.0,0.0,125.6,4,6
2013-11-28,413.4,0.2816666666666663,33.799999999999955,11.266666666666667,-0.5500000000000007,-0.0045833333333333,11.55,11.0,0.5500000000000007,9,0.0,0.0,True,2013-11-28 17:00:00,2013-11-28 19:00:00,120.0,9,-1.825,-2.5,0.43,0.4925,0.69,-0.1169999999999999,274.25,3.304037933599835,-2.3,3.25,2,0.9425,1.01,4.025,1.5,3.0,9.0,129.3,4,6
2013-11-29,442.3,0.2550000000000001,30.600000000000023,11.333333333333334,-1.5,-0.0125,12.7,8.9,3.799999999999999,9,0.0,0.0,True,2013-11-29 17:00:00,2013-11-29 19:00:00,120.0,9,2.525,0.1,-1.39,-0.8499999999999999,-0.07,0.4539999999999999,331.25,2.5,1.9,-7.25,-9,1.8325,1.92,5.6,25.0,33.0,150.0,125.0,4,6
2013-11-30,428.0,-0.1866666666666664,-22.399999999999977,9.575,-1.0999999999999996,-0.0091666666666666,10.5,9.1,1.4000000000000004,8,0.0,0.0,True,2013-11-30 17:00:00,2013-11-30 19:00:00,120.0,8,-0.925,-3.9,-0.1100000000000001,0.3825,1.84,0.0629999999999999,507.25,11.29527924990495,7.5,-7.0,-12,3.185,3.38,7.949999999999999,32.0,37.0,192.0,127.6,4,6
2013-12-01,453.4,-0.0324999999999998,-3.899999999999977,9.977777777777778,-3.75,-0.03125,12.35,8.6,3.75,9,0.0,0.0,True,2013-12-01 17:00:00,2013-12-01 19:00:00,120.0,9,5.325,3.3,-0.8899999999999999,-2.375,-1.46,0.416,454.0,3.741657386773941,-0.4,-10.25,-12,0.4575,0.71,-3.6,3.5,7.0,21.0,126.9,4,6
2013-12-02,464.6,0.6533333333333337,78.40000000000003,11.333333333333332,-0.8499999999999996,-0.0070833333333333,11.75,10.8,0.9499999999999992,9,0.0,0.0,True,2013-12-02 17:00:00,2013-12-02 19:00:00,120.0,9,0.725,0.3,0.2099999999999999,-0.3275,-0.19,-0.079,382.25,3.5,0.9,-9.25,-12,0.265,0.35,3.65,0.0,0.0,0.0,130.0,4,6
2013-12-03,474.5,0.5783333333333331,69.39999999999998,10.4,-1.75,-0.0145833333333333,11.35,9.3,2.049999999999999,9,0.0,0.0,True,2013-12-03 17:00:00,2013-12-03 19:00:00,120.0,9,-0.7499999999999999,-2.4,0.5800000000000001,0.3125,0.91,-0.215,381.0,9.128709291752768,5.8,-13.25,-15,1.06,1.36,-2.4,22.0,27.0,132.0,131.9,4,6
2013-12-04,414.5,-0.0583333333333333,-7.0,9.68888888888889,-0.9000000000000004,-0.0075,10.3,9.3,1.0,9,0.0,0.0,True,2013-12-04 17:00:00,2013-12-04 19:00:00,120.0,9,-1.825,-3.3,0.45,0.595,1.17,-0.174,347.25,5.852349955359813,-0.9,-20.0,-20,0.55,0.65,2.85,13.5,17.0,81.0,134.0,4,6
2013-12-05,366.6,0.2958333333333333,35.5,7.711111111111112,-0.9999999999999992,-0.0083333333333333,8.4,6.7,1.7000000000000002,9,0.0,0.0,True,2013-12-05 17:00:00,2013-12-05 19:00:00,120.0,9,1.1750000000000005,-0.7,0.7500000000000001,-0.385,0.19,-0.2219999999999999,329.0,6.582805886043833,1.2,-12.0,-13,0.54,0.6,-5.551115123125783e-17,8.5,10.0,51.0,145.3,4,6
2013-12-06,369.9,0.0774999999999996,9.299999999999956,7.588888888888889,-0.7999999999999989,-0.0066666666666666,9.1,5.8,3.3,9,0.0,0.0,True,2013-12-06 17:00:00,2013-12-06 19:00:00,120.0,9,-1.9,-2.7,-0.44,0.6325000000000001,0.92,0.121,336.75,2.753785273643051,0.1,0.25,-3,2.64,2.77,0.025,10.0,13.0,60.0,146.1,4,6
