FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros
2013-11-02,447.2,1.1049999999999998,132.59999999999997,8.12,0.0,0.0,9.3,5.8,3.500000000000001,20,0.0,0.0,True,2013-11-02 17:00:00,2013-11-02 19:00:00,120.0,20
2013-11-03,409.5,1.0983333333333334,131.8,7.7,0.5,0.004166666666666667,9.0,5.8,3.2,24,0.0,0.0,True,2013-11-03 17:00:00,2013-11-03 19:00:00,120.0,24
2013-11-04,454.2,0.12583333333333305,15.099999999999966,10.0,-2.299999999999999,-0.019166666666666658,11.6,9.2,2.4000000000000004,25,0.0,0.0,True,2013-11-04 17:00:00,2013-11-04 19:00:00,120.0,25
2013-11-05,477.1,0.5108333333333335,61.30000000000001,9.41304347826087,-1.8000000000000007,-0.015000000000000006,10.4,8.6,1.8000000000000007,23,0.0,0.0,True,2013-11-05 17:00:00,2013-11-05 19:00:00,120.0,23
2013-11-06,480.5,0.5283333333333331,63.39999999999998,10.304,-2.4000000000000004,-0.020000000000000004,11.4,9.0,2.4000000000000004,25,0.0,0.0,True,2013-11-06 17:00:00,2013-11-06 19:00:00,120.0,25
2013-11-07,,,,,,,,,,0,0.0,-79.99999999999993,False,2013-11-07 17:00:00,2013-11-07 17:40:00,,11
2013-11-11,,,,,,,,,,0,75.0,0.0,False,2013-11-11 18:15:00,2013-11-11 19:00:00,,4
2013-11-12,442.5,0.32916666666666666,39.5,8.255555555555555,-0.8000000000000007,-0.006666666666666672,8.9,7.2,1.7000000000000002,9,0.0,0.0,True,2013-11-12 17:00:00,2013-11-12 19:00:00,120.0,9
2013-11-13,479.1,0.36833333333333373,44.200000000000045,9.911111111111113,-3.0,-0.025,11.4,8.4,3.0,9,0.0,0.0,True,2013-11-13 17:00:00,2013-11-13 19:00:00,120.0,9
2013-11-14,470.1,0.5225000000000004,62.700000000000045,8.094444444444443,-1.2999999999999998,-0.010833333333333332,9.0,7.2,1.7999999999999998,9,0.0,0.0,True,2013-11-14 17:00:00,2013-11-14 19:00:00,120.0,9
2013-11-15,,,,,,,,,,0,15.0,0.0,False,2013-11-15 17:15:00,2013-11-15 19:00:00,,8
2013-11-16,470.7,0.2574999999999998,30.899999999999977,9.944444444444445,-2.0999999999999996,-0.017499999999999998,11.5,9.3,2.1999999999999993,9,0.0,0.0,True,2013-11-16 17:00:00,2013-11-16 19:00:00,120.0,9
2013-11-17,449.5,0.3349999999999999,40.19999999999999,8.883333333333333,-1.200000000000001,-0.010000000000000009,9.3,8.1,1.200000000000001,9,0.0,0.0,True,2013-11-17 17:00:00,2013-11-17 19:00:00,120.0,9
2013-11-18,351.7,-0.10416666666666667,-12.5,7.76111111111111,-3.6000000000000005,-0.030000000000000006,8.9,5.3,3.6000000000000005,9,0.0,0.0,True,2013-11-18 17:00:00,2013-11-18 19:00:00,120.0,9
2013-11-19,450.4,0.5891666666666666,70.69999999999999,9.811111111111112,-1.0999999999999996,-0.009166666666666663,10.6,8.9,1.6999999999999993,9,0.0,0.0,True,2013-11-19 17:00:00,2013-11-19 19:00:00,120.0,9
2013-11-20,465.5,0.6716666666666669,80.60000000000002,8.52222222222222,-0.8999999999999995,-0.007499999999999995,8.7,7.8,0.8999999999999995,9,0.0,0.0,True,2013-11-20 17:00:00,2013-11-20 19:00:00,120.0,9
2013-11-21,444.5,-0.39000000000000007,-46.80000000000001,8.544444444444444,-3.4000000000000004,-0.028333333333333335,10.3,6.9,3.4000000000000004,9,0.0,0.0,True,2013-11-21 17:00:00,2013-11-21 19:00:00,120.0,9
2013-11-22,428.2,0.4091666666666664,49.099999999999966,8.36111111111111,-0.45000000000000107,-0.003750000000000009,8.65,8.1,0.5500000000000007,9,0.0,0.0,True,2013-11-22 17:00:00,2013-11-22 19:00:00,120.0,9
2013-11-23,452.4,0.600833333333333,72.09999999999997,9.422222222222224,0.0,0.0,9.5,9.3,0.1999999999999993,9,0.0,0.0,True,2013-11-23 17:00:00,2013-11-23 19:00:00,120.0,9
2013-11-24,472.9,0.5333333333333333,64.0,10.911111111111111,-0.9000000000000004,-0.007500000000000003,11.3,10.2,1.1000000000000014,9,0.0,0.0,True,2013-11-24 17:00:00,2013-11-24 19:00:00,120.0,9
2013-11-25,417.8,0.42249999999999993,50.69999999999999,10.838888888888889,1.0,0.008333333333333333,11.5,10.1,1.4000000000000004,9,0.0,0.0,True,2013-11-25 17:00:00,2013-11-25 19:00:00,120.0,9
2013-11-26,382.6,-0.17166666666666686,-20.600000000000023,9.277777777777779,0.45000000000000107,0.003750000000000009,9.5,8.95,0.5500000000000007,9,0.0,0.0,True,2013-11-26 17:00:00,2013-11-26 19:00:00,120.0,9
2013-11-27,369.4,0.43249999999999983,51.89999999999998,7.322222222222223,-1.0000000000000009,-0.00833333333333334,8.4,6.75,1.6500000000000004,9,0.0,0.0,True,2013-11-27 17:00:00,2013-11-27 19:00:00,120.0,9
