FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros
2013-01-29,375.9,0.5691666666666663,68.29999999999995,10.899999999999999,-0.8000000000000007,-0.006666666666666672,11.4,10.6,0.8000000000000007,9,0.0,0.0,True,2013-01-29 17:00:00,2013-01-29 19:00:00,120.0,9
2013-01-30,390.2,0.20833333333333334,25.0,9.48125,-0.29999999999999893,-0.002499999999999991,9.6,9.3,0.29999999999999893,8,0.0,0.0,True,2013-01-30 17:00:00,2013-01-30 19:00:00,120.0,8
2013-01-31,333.6,0.0775000000000001,9.300000000000011,9.92,-0.20000000000000107,-0.0016666666666666754,10.2,9.6,0.5999999999999996,5,0.0,0.0,True,2013-01-31 17:00:00,2013-01-31 19:00:00,120.0,5
2013-02-01,,,,,,,,,,0,75.0,0.0,False,2013-02-01 18:15:00,2013-02-01 19:00:00,,4
2013-02-02,401.6,0.04833333333333343,5.800000000000011,9.309999999999999,0.09999999999999964,0.0008333333333333304,9.5,9.1,0.40000000000000036,5,0.0,0.0,True,2013-02-02 17:00:00,2013-02-02 19:00:00,120.0,5
2013-02-03,412.3,0.6158333333333336,73.90000000000003,11.52,-0.1999999999999993,-0.0016666666666666607,11.6,11.4,0.1999999999999993,5,0.0,0.0,True,2013-02-03 17:00:00,2013-02-03 19:00:00,120.0,5
2013-02-04,406.1,0.05249999999999962,6.2999999999999545,9.188888888888888,-0.5500000000000007,-0.004583333333333339,9.55,8.8,0.75,9,0.0,0.0,True,2013-02-04 17:00:00,2013-02-04 19:00:00,120.0,9
2013-02-05,,,,,,,,,,0,15.0,0.0,False,2013-02-05 17:15:00,2013-02-05 19:00:00,,5
2013-02-06,437.5,0.4991666666666665,59.89999999999998,10.677777777777779,-1.5,-0.0125,11.35,9.5,1.8499999999999996,9,0.0,0.0,True,2013-02-06 17:00:00,2013-02-06 19:00:00,120.0,9
2013-02-07,386.6,-0.21416666666666656,-25.69999999999999,8.094444444444445,-0.5499999999999998,-0.004583333333333332,8.5,7.7,0.7999999999999998,9,0.0,0.0,True,2013-02-07 17:00:00,2013-02-07 19:00:00,120.0,9
2013-02-08,415.0,0.3758333333333335,45.10000000000002,12.011111111111111,-1.0999999999999996,-0.009166666666666663,12.4,11.3,1.0999999999999996,9,0.0,0.0,True,2013-02-08 17:00:00,2013-02-08 19:00:00,120.0,9
2013-02-09,407.0,0.4666666666666667,56.0,9.261111111111111,-0.6999999999999993,-0.0058333333333333275,9.7,8.6,1.0999999999999996,9,0.0,0.0,True,2013-02-09 17:00:00,2013-02-09 19:00:00,120.0,9
2013-02-10,398.4,0.14083333333333314,16.899999999999977,9.527777777777779,-0.6999999999999993,-0.0058333333333333275,9.8,9.0,0.8000000000000007,9,0.0,0.0,True,2013-02-10 17:00:00,2013-02-10 19:00:00,120.0,9
2013-02-11,446.9,0.47416666666666646,56.89999999999998,10.183333333333332,-1.700000000000001,-0.014166666666666676,11.0,9.2,1.8000000000000007,9,0.0,0.0,True,2013-02-11 17:00:00,2013-02-11 19:00:00,120.0,9
2013-02-12,379.9,0.12166666666666638,14.599999999999966,9.555555555555555,-0.09999999999999964,-0.0008333333333333304,9.8,9.4,0.40000000000000036,9,0.0,0.0,True,2013-02-12 17:00:00,2013-02-12 19:00:00,120.0,9
2013-02-13,426.3,0.45416666666666666,54.5,10.588888888888889,-0.049999999999998934,-0.0004166666666666578,10.9,10.3,0.5999999999999996,9,0.0,0.0,True,2013-02-13 17:00:00,2013-02-13 19:00:00,120.0,9
2013-02-14,401.2,-0.13999999999999962,-16.799999999999955,10.000000000000002,-0.6000000000000014,-0.005000000000000012,10.3,9.4,0.9000000000000004,9,0.0,0.0,True,2013-02-14 17:00:00,2013-02-14 19:00:00,120.0,9
2013-02-15,,,,,,,,,,0,,,False,,,,0
2013-02-16,452.2,0.5858333333333334,70.30000000000001,10.186111111111112,-3.4000000000000004,-0.028333333333333335,11.75,8.2,3.5500000000000007,9,0.0,0.0,True,2013-02-16 17:00:00,2013-02-16 19:00:00,120.0,9
2013-02-17,415.5,-0.1099999999999999,-13.199999999999989,8.794444444444444,-2.45,-0.02041666666666667,9.65,7.2,2.45,9,0.0,0.0,True,2013-02-17 17:00:00,2013-02-17 19:00:00,120.0,9
