FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18,TARGET,VECES_SUPERO_UMBRAL,S4_MAX,S4_MEAN,TOTAL_MEDICIONES,HORA_PICO,PRN_PICO
2013-04-20,367.4,0.5324999999999999,63.89999999999998,7.233333333333332,-2.3500000000000005,-0.0195833333333333,8.4,5.8,2.6000000000000005,9.0,0.0,0.0,True,2013-04-20 17:00:00,2013-04-20 19:00:00,120.0,9.0,2.35,1.5,0.4599999999999999,-0.39,-0.12,-0.2239999999999999,295.25,3.774917217635375,-2.1,7.0,6.0,1.885,2.02,-1.425,3.5,7.0,21.0,105.9,4.0,6.0,1.0,1.0,0.4617,0.0446,2616.0,2013-04-20 22:03:04,G28
2013-04-21,451.1,1.6941666666666666,203.3,8.722222222222221,1.5,0.0125,11.0,6.9,4.1,9.0,0.0,0.0,True,2013-04-21 17:00:00,2013-04-21 19:00:00,120.0,9.0,1.7999999999999998,-2.4,-1.7799999999999998,-0.2875,0.97,0.651,281.0,2.449489742783178,-1.8,15.25,12.0,2.285,2.65,-1.15,5.0,7.0,30.0,110.5,4.0,6.0,1.0,1.0,0.4175,0.0521,2620.0,2013-04-21 21:21:04,G17
2013-04-22,448.1,0.6858333333333334,82.30000000000001,9.411111111111111,-1.700000000000001,-0.0141666666666666,10.3,8.6,1.700000000000001,9.0,0.0,0.0,True,2013-04-22 17:00:00,2013-04-22 19:00:00,120.0,9.0,-0.925,-1.7,0.37,0.0375,0.29,-0.187,265.0,2.943920288775949,2.2,7.25,4.0,1.97,2.22,1.375,5.0,7.0,30.0,114.1,4.0,6.0,0.0,0.0,0.3615,0.0453,2624.0,2013-04-22 21:30:04,G17
2013-04-23,473.8,1.1233333333333335,134.8,9.844444444444443,-2.35,-0.0195833333333333,10.65,8.3,2.35,9.0,0.0,0.0,True,2013-04-23 17:00:00,2013-04-23 19:00:00,120.0,9.0,-3.075,-8.2,-3.47,1.93,3.31,0.636,315.5,6.8068592855540455,3.8,5.75,-6.0,3.985,4.47,-6.899999999999999,23.5,27.0,141.0,118.8,4.0,6.0,1.0,44.0,0.705,0.0896,2572.0,2013-04-23 21:13:04,G10
2013-04-24,437.8,1.0700000000000005,128.40000000000003,9.616666666666667,-0.25,-0.0020833333333333,10.3,9.2,1.1000000000000014,9.0,0.0,0.0,True,2013-04-24 17:00:00,2013-04-24 19:00:00,120.0,9.0,0.325,-3.0,1.4300000000000002,1.0475,2.06,-0.4589999999999999,411.0,5.887840577551898,2.8,-41.25,-46.0,3.3575,3.49,-5.85,40.0,50.0,240.0,116.1,4.0,6.0,1.0,1.0,0.532,0.0443,2634.0,2013-04-24 21:46:04,G28
2013-04-25,428.4,0.8591666666666664,103.09999999999997,11.066666666666666,-2.0,-0.0166666666666666,12.0,10.0,2.0,9.0,0.0,0.0,True,2013-04-25 17:00:00,2013-04-25 19:00:00,120.0,9.0,2.625,0.7,0.93,-0.3725,-0.11,-0.087,533.0,29.3598365118064,-22.0,-20.5,-24.0,1.7624999999999995,2.02,-3.325,22.0,27.0,132.0,120.7,4.0,6.0,0.0,0.0,0.3657,0.0445,2638.0,2013-04-25 21:42:04,G28
2013-04-26,395.8,0.4158333333333336,49.900000000000034,9.9125,-1.0,-0.0083333333333333,10.5,9.3,1.1999999999999993,8.0,0.0,0.0,True,2013-04-26 17:00:00,2013-04-26 19:00:00,120.0,8.0,0.6,-0.2,-0.38,0.43,1.17,0.224,559.75,10.812801055539063,-6.1,-24.25,-27.0,1.625,1.84,-2.6750000000000003,30.0,33.0,180.0,123.5,4.0,6.0,0.0,0.0,0.3284,0.0447,2639.0,2013-04-26 21:13:04,G17
2013-04-27,389.3,0.39,46.80000000000001,11.022222222222222,-0.1000000000000014,-0.0008333333333333,11.5,10.7,0.8000000000000007,9.0,0.0,0.0,True,2013-04-27 17:00:00,2013-04-27 19:00:00,120.0,9.0,0.0249999999999999,-0.5,0.27,0.4825,0.66,-0.107,436.75,6.701989754294367,-3.1,-14.5,-17.0,0.7424999999999999,0.78,-2.35,10.0,13.0,60.0,128.8,4.0,6.0,0.0,0.0,0.3863,0.0445,2642.0,2013-04-27 21:27:04,G09
2013-04-28,367.5,0.0983333333333334,11.800000000000011,10.65,-1.0999999999999996,-0.0091666666666666,11.2,9.5,1.6999999999999993,8.0,0.0,0.0,True,2013-04-28 17:00:00,2013-04-28 19:00:00,120.0,8.0,-0.5249999999999999,-1.9,-0.05,0.5425,1.03,0.0289999999999999,430.25,4.856267428111155,-1.1,-10.25,-13.0,1.03,1.19,-1.725,20.0,20.0,120.0,133.5,4.0,6.0,0.0,0.0,0.3382,0.0448,2641.0,2013-04-28 21:20:04,G09
2013-04-29,320.2,0.2924999999999997,35.099999999999966,8.044444444444444,-0.8000000000000007,-0.0066666666666666,9.0,4.6,4.4,9.0,0.0,0.0,True,2013-04-29 17:00:00,2013-04-29 19:00:00,120.0,9.0,-0.7250000000000001,-1.9,0.41,0.685,0.93,-0.046,356.5,1.7320508075688772,0.0,-2.75,-5.0,0.8575000000000002,1.08,-2.725,10.0,13.0,60.0,144.5,4.0,6.0,0.0,0.0,0.2406,0.0424,636.0,2013-04-29 23:57:04,G04
